qid	theme	question	score	confidence	source	justification	fetch_paragraphs	best_score	evidence_1	evidence_2	evidence_3
37	Écologie	Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale.	0	1	https://www.unenouvelleenergie.fr/notre-programme/generer-un-renouveau-civique/	Position intermédiaire : Nouvelle Énergie rejette la décroissance et l’écologie punitive, veut tarifer la pollution par un prix du carbone redistribué, protéger la compétitivité et miser sur le nucléaire, la science et l’innovation. Pour Nouvelle Énergie, sur Q37 (« Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	65	0.1042	Pour donner un prix aux dommages infligés à la nature, il faut évaluer un coût à ces externalités négatives, pour facturer la pollution selon le principe pollueur-payeur. Beaucoup d’initiatives dans différents pays ont montré la pertinence de dispositifs en ce sens. Mais la fiscalité environnementale doit respecter trois règles : d’abord se faire à taxation totale constante, ensuite redistribuer les fruits de la taxation au bénéfice des « perdants » des nouvelles dispositions et aux acteurs vertueux qui contribuent à compenser ou amoindrir les pollutions, enfin préserver la compétitivité des entreprises. Ajoutons le respect du principe de réciprocité internationale.	L’ambition écologique pour une France et une Planète « Bas carbone ».	C’est le cas de la révolution de l’école, de la décentralisation radicale et de la transformation écologique.
39	Europe	La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen.	2	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord net : Nouvelle Énergie veut utiliser l’Europe comme levier de puissance tout en combattant son fonctionnement technocratique et en maintenant la souveraineté et l’indépendance françaises. Pour Nouvelle Énergie, sur Q39 (« La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	38	0.0796	Sur les fondations solides des atouts et qualités français, le projet politique proposé s’inscrit dans le triptyque d’une économie plus prospère, d’une société plus équitable et d’une cohésion nationale plus forte.	Élu maire de Cannes en 2014 , il réduit drastiquement la dette, les dépenses et les impôts de sa commune, tout en renforçant la qualité du service public. Il fait de la lutte contre l’incivisme et de la politique culturelle deux priorités de sa mandature. David Lisnard est réélu avec 88,1% des voix en 2020.	Son parcours méritocratique nourrit une vision réellement différente de la politique, qui se propose de renverser radicalement de notre modèle, afin de rendre l’Etat plus performant. Cela passera par la réduction drastique des dépenses publiques, la création d’un choc massif de dérégulation et la décentralisation de l’action publique vers l’échelon local , que Nouvelle Énergie est le seul parti à prôner avec force et constance depuis plusieurs années.
40	Europe	L'euro est globalement bénéfique pour la France malgré la perte de certains instruments de politique économique.	2	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord net : Nouvelle Énergie veut utiliser l’Europe comme levier de puissance tout en combattant son fonctionnement technocratique et en maintenant la souveraineté et l’indépendance françaises. Pour Nouvelle Énergie, sur Q40 (« L'euro est globalement bénéfique pour la France malgré la perte de certains instruments de politique économique. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	38	0.0674	Le parti réhabilite la défense du libéralisme économique, de la réforme de l’État et de la décentralisation , sujets délaissés à droite depuis l’élection présidentielle de 2017. Il propose enfin une vraie doctrine sur le développement de l’intelligence artificielle, l’économie écologique de marché, le quantique et le spatial, sujets d’avenir cruciaux mais si peu abordés dans le débat public.	Cette approche est souvent couplée à une vision étatiste de la politique, qui considère que l’Etat doit être omniprésent dans nos vies et doit intervenir dans tous les pans de l’activité économique et de la société . A Nouvelle Énergie, nous défendons une doctrine ordo-libérale, fondée sur la liberté et la responsabilité individuelles, dans laquelle l’État conserve une place forte, mais réduite à ses prérogatives premières : l’instruction, la sécurité, la justice, la diplomatie, la santé. C’est la confiance en l’individu, qui sait mieux que quiconque ce qui est bon pour lui-même, plutôt que la régulation excessive par l’État, qui est source de prospérité.	
42	Europe	En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes.	2	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord net : Nouvelle Énergie veut utiliser l’Europe comme levier de puissance tout en combattant son fonctionnement technocratique et en maintenant la souveraineté et l’indépendance françaises. Pour Nouvelle Énergie, sur Q42 (« En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	38	0.1436	Là se situe l’articulation avec l’ordre, dans la rue comme dans les comptes , qui découlera notamment de la libre administration des collectivités et des acteurs économiques, comme de la liberté, pour l’Etat, de maitriser sa politique migratoire, indépendamment des hautes cours de justice, notamment européennes, par le recours au référendum . Le primat de la Liberté et de l’Ordre, qu’il revient à l’État d’assurer, est une condition sine qua none pour que les Français soient respectés dans leur dignité d’individus.	C’est le cas de la révolution de l’école, de la décentralisation radicale et de la transformation écologique.	Pour réformer la France, retrouver l’efficacité des politiques publiques et regagner la confiance des citoyens, beaucoup de réformes peuvent être réalisées dès le début et sur la durée d’un mandat présidentiel. Mais certaines transformations profondes exigeront plus de temps après une mise en place initiale, avec une forte implication continue des Français, dans le cadre d’un pacte civique, responsable et durable.
43	Fiscalité / patrimoine	Il faudrait supprimer l'IFI et ne plus taxer spécifiquement le patrimoine immobilier au-delà de la fiscalité ordinaire.	3	2	https://www.unenouvelleenergie.fr/notre-programme/reussir-une-nouvelle-ambition-francaise/	Accord très fort : Nouvelle Énergie veut réduire fortement les charges sur le capital et le travail, les impôts de production et les rigidités du droit du travail, tout en privilégiant l’investissement, le mérite et la prise de risque. Pour Nouvelle Énergie, sur Q43 (« Il faudrait supprimer l'IFI et ne plus taxer spécifiquement le patrimoine immobilier au-delà de la fiscalité ordinaire. »), cette orientation reprend presque entièrement le choix proposé : +3.	75	0.1216	La baisse de la fiscalité de production doit être intensifiée.	supprimer toute possibilité d’être régularisé après être entré clandestinement sur le territoire.	Au delà de ce préalable, pour en finir une fois pour toutes avec les débats sur la hausse de l’âge de la retraite avec le vieillissement de la population et stabiliser le dispositif, la réforme fondamentale proposée est la suivante :
44	Fiscalité / patrimoine	L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins de patrimoine à leurs enfants.	-3	2	https://www.unenouvelleenergie.fr/notre-programme/reussir-une-nouvelle-ambition-francaise/	Désaccord très fort : Nouvelle Énergie veut réduire fortement les charges sur le capital et le travail, les impôts de production et les rigidités du droit du travail, tout en privilégiant l’investissement, le mérite et la prise de risque. Pour Nouvelle Énergie, sur Q44 (« L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins… »), elle contredit presque entièrement le choix proposé : -3.	75	0.0873	– La concentration d’une nouvelle immigration de « pauvreté » en Région Parisienne et dans certaines grandes villes est un facteur de déstabilisation sociale. L’échec de la politique française d’intégration se révèle dans les chiffres terrifiants des taux de chômage et des taux d’enfants d’immigrés sans diplôme. Une nouvelle politique d’assimilation par l’éducation, le respect rigoureux de la loi, l’emploi et le logement doit se déployer au bénéfice des immigrés installés régulièrement sur le sol français et de l’unité nationale.	– La justice doit devenir plus responsable et plus performante. En contrepartie des efforts de la collectivité publique et des citoyens, la justice doit accepter des réformes de son statut d’« autorité ». Des objectifs de délais de jugement et d’effectivité des sanctions doivent être fixés aux juges de manière plus tangible. Les juges doivent pouvoir se spécialiser plus durablement à travers un système de gestion de carrière plus ouvert. La justice des mineurs doit être rendue plus efficace. Les erreurs, défaillances et manquements de la justice, parce qu’ils ont souvent des conséquences dramatiques, ne doivent plus être couverts par le système hiérarchique. En particulier, il faut engager une réflexion sur le secret de l’instruction et envisager, au-delà du délit de droit commun de recel, un délit spécifique de recel de violation du secret de l’instruction afin de limiter les violations trop nombreuses, rendues plus aisées par le secret des sources. Par ailleurs il faut enfin oser réformer les modes de fonctionnement du Conseil Supérieur de la Magistrature transformé en Conseil Supérieur de la Justice en intégrant au sein de ses formations davantage de pluralisme, à travers la présence d’autres professions notamment judiciaires.	Au delà de ce préalable, pour en finir une fois pour toutes avec les débats sur la hausse de l’âge de la retraite avec le vieillissement de la population et stabiliser le dispositif, la réforme fondamentale proposée est la suivante :
46	Travail / chômage	Un chômeur devrait pouvoir perdre une partie significative de ses allocations s'il refuse plusieurs emplois raisonnablement adaptés à ses compétences.	2	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord net : Nouvelle Énergie revendique une doctrine ordo-libérale fondée sur la liberté et la responsabilité individuelles, un État recentré sur ses missions essentielles et une confiance prioritaire dans l’initiative privée. Pour Nouvelle Énergie, sur Q46 (« Un chômeur devrait pouvoir perdre une partie significative de ses allocations s'il refuse plusieurs emplois raisonnablement adaptés à ses compétences. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	38	0.0529	Remarqué pour sa gestion rigoureuse de la crise du Covid dans sa commune, le président de Nouvelle Énergie a entamé une démarche nationale en 2021 , pour porter ses convictions fondées sur la liberté, l’ordre et la dignité, qu’il ne trouvait pas suffisamment défendues dans le débat public. Son parti, fort de plusieurs milliers d’adhérents et de relais à travers la France et à l’étranger, travaille à un projet de refondation du pays depuis lors.	Son parcours méritocratique nourrit une vision réellement différente de la politique, qui se propose de renverser radicalement de notre modèle, afin de rendre l’Etat plus performant. Cela passera par la réduction drastique des dépenses publiques, la création d’un choc massif de dérégulation et la décentralisation de l’action publique vers l’échelon local , que Nouvelle Énergie est le seul parti à prôner avec force et constance depuis plusieurs années.	
51	Protection sociale	Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail.	2	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord net : Nouvelle Énergie revendique une doctrine ordo-libérale fondée sur la liberté et la responsabilité individuelles, un État recentré sur ses missions essentielles et une confiance prioritaire dans l’initiative privée. Pour Nouvelle Énergie, sur Q51 (« Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	38	0.0877	Nouvelle Énergie Bas-Rhin vous donne rendez-vous au marché de Haguenau. Samedi 15 août 2026 Marché de Haguenau Infos et contact : basrhin@unenouvelleenergie.fr	Nouvelle Énergie Manche vous donne rendez-vous au marché de Coutances. Jeudi 20 août 2026 Marché de Coutances Infos et contact : manche@unenouvelleenergie.fr	En proposant votre expertise auprès des groupes de travail, qui travaillent sur notre projet de sursaut libéral et sécuritaire pour la France. Nous étudierons vos propositions sur l’adresse contact@unenouvelleenergie.fr
53	État / entreprises	Une entreprise qui reçoit plusieurs milliards d'euros d'aides publiques devrait pouvoir être contrainte de limiter ses dividendes et les rémunérations de ses dirigeants tant que l'aide n'est pas remboursée.	1	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord modéré : Nouvelle Énergie revendique une doctrine ordo-libérale fondée sur la liberté et la responsabilité individuelles, un État recentré sur ses missions essentielles et une confiance prioritaire dans l’initiative privée. Pour Nouvelle Énergie, sur Q53 (« Une entreprise qui reçoit plusieurs milliards d'euros d'aides publiques devrait pouvoir être contrainte de limiter ses dividendes et les rémunérations… »), elle incline dans ce sens sans adopter toute la proposition : +1.	38	0.0984	C’est un mélange de socialisme et d’étatisme , qui prévaut dans la classe politique depuis une quarantaine d’années. Cette approche de la politique répond à une philosophie de l’assistance des individus par la puissance publique, là où David Lisnard, en tant que libéral, prône la maitrise par chacun de son existence, sans que l’Etat n’ait à interférer, par des aides sociales ou une infantilisation injustifiées.	Son parcours méritocratique nourrit une vision réellement différente de la politique, qui se propose de renverser radicalement de notre modèle, afin de rendre l’Etat plus performant. Cela passera par la réduction drastique des dépenses publiques, la création d’un choc massif de dérégulation et la décentralisation de l’action publique vers l’échelon local , que Nouvelle Énergie est le seul parti à prôner avec force et constance depuis plusieurs années.	En parallèle de sa vie politique, David Lisnard est chef d’entreprise jusqu’en 2016, date à laquelle il cède ses derniers commerces de vêtements.
54	État / entreprises	L'État devrait davantage utiliser son pouvoir d'actionnaire pour orienter les grandes entreprises françaises vers des objectifs industriels de long terme.	1	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord modéré : Nouvelle Énergie revendique une doctrine ordo-libérale fondée sur la liberté et la responsabilité individuelles, un État recentré sur ses missions essentielles et une confiance prioritaire dans l’initiative privée. Pour Nouvelle Énergie, sur Q54 (« L'État devrait davantage utiliser son pouvoir d'actionnaire pour orienter les grandes entreprises françaises vers des objectifs industriels de long terme. »), elle incline dans ce sens sans adopter toute la proposition : +1.	38	0.0809	« Nous devons passer de l’État-providence à l’État-performance »	Cette approche est souvent couplée à une vision étatiste de la politique, qui considère que l’Etat doit être omniprésent dans nos vies et doit intervenir dans tous les pans de l’activité économique et de la société . A Nouvelle Énergie, nous défendons une doctrine ordo-libérale, fondée sur la liberté et la responsabilité individuelles, dans laquelle l’État conserve une place forte, mais réduite à ses prérogatives premières : l’instruction, la sécurité, la justice, la diplomatie, la santé. C’est la confiance en l’individu, qui sait mieux que quiconque ce qui est bon pour lui-même, plutôt que la régulation excessive par l’État, qui est source de prospérité.	Il s’agit là de trois grands principes et finalités du projet porté par David Lisnard , qui répondent à des besoins prioritaires, exprimés par une majorité de Français. La Liberté en opposition à une tutelle excessive de l’État dit « providence » sur la société, qu’elle soit fiscale ou réglementaire.
55	État / entreprises	Il faudrait réduire fortement les normes administratives pesant sur les entreprises, même si certaines protections environnementales ou sociales deviennent moins strictes.	3	3	https://www.unenouvelleenergie.fr/notre-programme/	Accord très fort : Nouvelle Énergie revendique une doctrine ordo-libérale fondée sur la liberté et la responsabilité individuelles, un État recentré sur ses missions essentielles et une confiance prioritaire dans l’initiative privée. Pour Nouvelle Énergie, sur Q55 (« Il faudrait réduire fortement les normes administratives pesant sur les entreprises, même si certaines protections environnementales ou sociales… »), cette orientation reprend presque entièrement le choix proposé : +3.	38	0.0554	C’est un mélange de socialisme et d’étatisme , qui prévaut dans la classe politique depuis une quarantaine d’années. Cette approche de la politique répond à une philosophie de l’assistance des individus par la puissance publique, là où David Lisnard, en tant que libéral, prône la maitrise par chacun de son existence, sans que l’Etat n’ait à interférer, par des aides sociales ou une infantilisation injustifiées.	Pour réformer la France, retrouver l’efficacité des politiques publiques et regagner la confiance des citoyens, beaucoup de réformes peuvent être réalisées dès le début et sur la durée d’un mandat présidentiel. Mais certaines transformations profondes exigeront plus de temps après une mise en place initiale, avec une forte implication continue des Français, dans le cadre d’un pacte civique, responsable et durable.	
57	Immigration / assimilation	L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré.	3	3	https://www.unenouvelleenergie.fr/notre-programme/immigration/	Accord très fort : Nouvelle Énergie veut réduire fortement les titres de séjour, privilégier les profils qualifiés, renforcer les tests d’intégration et d’assimilation, limiter le droit du sol et durcir l’accès aux prestations. Pour Nouvelle Énergie, sur Q57 (« L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré. »), cette orientation reprend presque entièrement le choix proposé : +3.	13	0.1468	Conditionner les prestations sociales non contributives aux étrangers résidant régulièrement sur le territoire national depuis au moins cinq ans		
58	Immigration / assimilation	La France devrait privilégier l'immigration économique qualifiée, même si cela signifie accueillir moins de personnes peu qualifiées.	3	3	https://www.unenouvelleenergie.fr/notre-programme/immigration/	Accord très fort : Nouvelle Énergie veut réduire fortement les titres de séjour, privilégier les profils qualifiés, renforcer les tests d’intégration et d’assimilation, limiter le droit du sol et durcir l’accès aux prestations. Pour Nouvelle Énergie, sur Q58 (« La France devrait privilégier l'immigration économique qualifiée, même si cela signifie accueillir moins de personnes peu qualifiées. »), cette orientation reprend presque entièrement le choix proposé : +3.	13	0.1134	Réorganiser l’administration pour simplifier la gestion de l’immigration	Fixer des quotas de main-d’œuvre qualifiée et conditionner le regroupement familial à des critères de ressources et des tests d’intégration	
60	Immigration / assimilation	La France devrait pouvoir refuser l'entrée à un immigré légalement admissible lorsqu'il existe de fortes raisons de penser qu'il ne souhaite pas s'intégrer culturellement à la société française.	3	3	https://www.unenouvelleenergie.fr/notre-programme/immigration/	Accord très fort : Nouvelle Énergie veut réduire fortement les titres de séjour, privilégier les profils qualifiés, renforcer les tests d’intégration et d’assimilation, limiter le droit du sol et durcir l’accès aux prestations. Pour Nouvelle Énergie, sur Q60 (« La France devrait pouvoir refuser l'entrée à un immigré légalement admissible lorsqu'il existe de fortes raisons de penser qu'il ne souhaite pas… »), cette orientation reprend presque entièrement le choix proposé : +3.	13	0			
61	Immigration / assimilation	Le fait de conserver des pratiques culturelles ou religieuses très différentes de celles de la majorité française n'est pas en soi un problème tant que les lois françaises sont respectées.	-2	2	https://www.unenouvelleenergie.fr/notre-programme/immigration/	Désaccord net : Nouvelle Énergie veut réduire fortement les titres de séjour, privilégier les profils qualifiés, renforcer les tests d’intégration et d’assimilation, limiter le droit du sol et durcir l’accès aux prestations. Pour Nouvelle Énergie, sur Q61 (« Le fait de conserver des pratiques culturelles ou religieuses très différentes de celles de la majorité française n'est pas en soi un problème tant que… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	13	0			
63	Libertés / sécurité	Pour lutter contre le terrorisme, l'État devrait pouvoir surveiller préventivement une personne considérée comme présentant un risque sérieux, même sans preuve suffisante pour engager des poursuites pénales.	2	2	https://www.unenouvelleenergie.fr/notre-programme/securite/	Accord net : Nouvelle Énergie veut davantage de forces sur le terrain, de vidéoprotection et d’outils technologiques, plus de pouvoirs locaux de police et une réponse pénale ferme, tout en rejetant un autoritarisme bureaucratique. Pour Nouvelle Énergie, sur Q63 (« Pour lutter contre le terrorisme, l'État devrait pouvoir surveiller préventivement une personne considérée comme présentant un risque sérieux, même… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	15	0.0623	Le narcotrafic et l’islamisme radical sont des menaces stratégiques contre la nation. Ils fragilisent l’État de droit, gangrènent des quartiers entiers, minent la cohésion nationale. Ils nécessitent des réponses fermes, tant sur le plan de la répression que de la prévention, pour que la République reste souveraine sur chaque parcelle de son territoire.	L’impunité progresse parce que l’État régresse. L’organisation actuelle est paralysée par les doublons, les niveaux hiérarchiques inutiles, les lourdeurs procédurales. Nous voulons un État capable d’agir vite et fort là où le désordre s’installe. Pour cela, il faut : donner aux préfets les moyens de commander réellement, avec des marges d’action locales sur les effectifs et les équipements, ramener les forces de sécurité sur le terrain (50 % de présence minimum, contre 37 % aujourd’hui), réduire la bureaucratie policière et moderniser les outils (vidéoprotection, radios numériques, IA de prévention, instaurer un audit public annuel de la performance sécuritaire, localement et nationalement.	Face à l’islamisme : désignation claire de l’ennemi idéologique, interdiction des Frères musulmans, contrôle des écoles hors contrat, expulsion des prêcheurs radicaux, interdiction du voile à l’université, campagne républicaine de contre-discours.
64	Libertés / expression	Une personne qui tient publiquement des propos profondément offensants mais qui n'appelle ni à la violence ni à commettre une infraction devrait être protégée par la liberté d'expression.	2	2	https://www.unenouvelleenergie.fr/decouvrir-notre-parti/notre-credo/	Accord net : Nouvelle Énergie place la liberté individuelle, la responsabilité, le mérite et l’universalisme républicain au centre de son projet, tout en rejetant les courants identitaires qu’elle qualifie de racialistes ou wokistes. Pour Nouvelle Énergie, sur Q64 (« Une personne qui tient publiquement des propos profondément offensants mais qui n'appelle ni à la violence ni à commettre une infraction devrait être… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	10	0.0638	attachés à la liberté , valeur émancipatrice des individus et force créatrice, source de prospérité	déterminés à recréer une société de la responsabilité qui est le corollaire de la liberté, source d’efficacité comme de confiance	
68	Écologie	La France devrait interdire progressivement la vente de voitures thermiques même si cela augmente temporairement le prix moyen des véhicules.	-2	2	https://www.unenouvelleenergie.fr/notre-programme/generer-un-renouveau-civique/	Désaccord net : Nouvelle Énergie rejette la décroissance et l’écologie punitive, veut tarifer la pollution par un prix du carbone redistribué, protéger la compétitivité et miser sur le nucléaire, la science et l’innovation. Pour Nouvelle Énergie, sur Q68 (« La France devrait interdire progressivement la vente de voitures thermiques même si cela augmente temporairement le prix moyen des véhicules. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	65	0.0965	Le prix du carbone et la fiscalité verte pour facturer la pollution.	Le libre-choix de l’école par les familles ainsi progressivement établi sera gagé par le développement des bourses sociales et au mérite , et parallèlement l’ instauration du chèque-éducation comme cela a fonctionné dans les pays qui l’ont mis en place. Au regard du montant de la charge pour la collectivité de chaque élève, les familles disposeront d’un crédit de droits correspondant, leur permettant d’inscrire leurs enfants dans les écoles et les filières de leur choix. Neutre financièrement pour les budgets publics, cette mesure réduira les inégalités d’accès de fait aux meilleurs établissements et stimulera la recherche de performance et d’attractivité des établissements, ainsi motivés par leurs résultats.	La carte scolaire sera assouplie progressivement puis supprimée, en liaison avec une plus grande autonomie des programmes et des pédagogies.
69	Écologie	Il faut privilégier le nucléaire même si cela conduit à réduire certains investissements dans les renouvelables.	3	3	https://www.unenouvelleenergie.fr/notre-programme/generer-un-renouveau-civique/	Accord très fort : Nouvelle Énergie rejette la décroissance et l’écologie punitive, veut tarifer la pollution par un prix du carbone redistribué, protéger la compétitivité et miser sur le nucléaire, la science et l’innovation. Pour Nouvelle Énergie, sur Q69 (« Il faut privilégier le nucléaire même si cela conduit à réduire certains investissements dans les renouvelables. »), cette orientation reprend presque entièrement le choix proposé : +3.	65	0.1443	Or, pour satisfaire au lobby anti-nucléaire, la France a développé ces dernières années une stratégie d’« énergies renouvelables » dérogatoires aux prix du marché et aux règles d’urbanisme. Il faut mettre un terme à cette gabegie en faisant rentrer ces projets dans le droit commun et réinvestir les sommes ainsi économisées dans des projets d’avenir, en particulier les nouvelles technologies nucléaires : recherche et développement des technologies laser pour le traitement des déchets, prolongation de la durée de vie des réacteurs jusqu’à 60 ans, construction d’EPR de nouvelle génération, déploiement de mini-réacteurs nucléaires. Il est plus que temps de sortir de l’ambiguïté et de l’hypocrisie sur le nucléaire et affirmer sa priorité.	Favoriser la production d’énergie décarbonée en s’appuyant sur le nucléaire.	Au-delà des centrales nucléaires actuelles et futures, qui permettent à la France d’être parmi les pays les plus avancés au monde sur le podium des « pays verts » du MIT (4 ème après l’Islande, le Danemark et la Norvège), l’énergie solaire du futur, la fission nucléaire avancée et la fusion nucléaire sont des voies plausibles pour atteindre les objectifs conjoints d’une stabilisation du climat, objectif environnemental prioritaire avec la lutte pour la biodiversité et contre les particules fines.
71	Écologie / croissance	Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort comparable, il faudrait quand même le faire.	-1	1	https://www.unenouvelleenergie.fr/notre-programme/generer-un-renouveau-civique/	Réserve modérée : Nouvelle Énergie rejette la décroissance et l’écologie punitive, veut tarifer la pollution par un prix du carbone redistribué, protéger la compétitivité et miser sur le nucléaire, la science et l’innovation. Pour Nouvelle Énergie, sur Q71 (« Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	65	0.0870	Cinq pour cent des centrales électriques du monde seraient à l’origine de 73 % des émissions 1 de CO2. Dix fleuves seraient responsables de 88 à 95% de la déverse océanique mondiale de déchets en plastique de toutes les tailles 2 . A la lecture des travaux de recherche qui étudient cela, chacun comprend bien que la communauté internationale a un intérêt à agir : l’atmosphère et les océans font partie du bien commun de l’humanité.	Aujourd’hui les inégalités territoriales sont un fait majeur du paysage économique et social de la France. 75% de la croissance économique est captée par les 15 plus grandes aires urbaines et le PIB par habitant y est 50% plus élevé dans ces villes. Les différences de PIB entre certaines régions se sont creusées depuis 20 ans en raison de la désindustrialisation.	Le libre-choix de l’école par les familles ainsi progressivement établi sera gagé par le développement des bourses sociales et au mérite , et parallèlement l’ instauration du chèque-éducation comme cela a fonctionné dans les pays qui l’ont mis en place. Au regard du montant de la charge pour la collectivité de chaque élève, les familles disposeront d’un crédit de droits correspondant, leur permettant d’inscrire leurs enfants dans les écoles et les filières de leur choix. Neutre financièrement pour les budgets publics, cette mesure réduira les inégalités d’accès de fait aux meilleurs établissements et stimulera la recherche de performance et d’attractivité des établissements, ainsi motivés par leurs résultats.
73	Institutions	Un gouvernement devrait pouvoir prendre une décision économiquement nécessaire mais très impopulaire sans chercher à obtenir l'approbation immédiate de la population.	1	1	https://www.unenouvelleenergie.fr/notre-programme/generer-un-renouveau-civique/	Accord modéré : Nouvelle Énergie défend une forte décentralisation, davantage de responsabilité locale et une démocratie plus directe, parallèlement à un État national recentré et plus efficace. Pour Nouvelle Énergie, sur Q73 (« Un gouvernement devrait pouvoir prendre une décision économiquement nécessaire mais très impopulaire sans chercher à obtenir l'approbation immédiate de… »), elle incline dans ce sens sans adopter toute la proposition : +1.	65	0.0800	Un transfert massif de compétences et l’autonomie du pouvoir réglementaire pour les politiques publiques locales.	Pour entrer dans la vraie révolution écologique qu’exige la crise du climat, la France a d’abord besoin de prendre définitivement ses distances avec la vision décroissante et punitive, les mensonges et les approximations de l’écologie « rouge », substitut de la révolution anti-capitaliste hors de portée.	Le principe de base de la nouvelle décentralisation serait de transférer aux collectivités territoriales, outre l’essentiel des compétences aujourd’hui exercées par l’Etat (dont les effectifs seront ainsi diminués par la suppression des services correspondant dont les DREAL, ARS, DIREN, etc, ces tâches étant transférées aux provinces) en dehors de son périmètre régalien et de garant des libertés publiques , un pouvoir normatif (décrets et arrêtés d’application des lois votées par le Parlement).
74	Institutions	Le référendum devrait être beaucoup plus utilisé, même lorsque les citoyens votent sur des sujets dont ils maîtrisent mal les aspects techniques.	3	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord fort : Nouvelle Énergie veut généraliser les référendums, permettre de soumettre largement les sujets au pays et rendre effectif le référendum d'initiative citoyenne ; la correspondance avec la question est très directe.	38	0.1216	Pour réformer la France, retrouver l’efficacité des politiques publiques et regagner la confiance des citoyens, beaucoup de réformes peuvent être réalisées dès le début et sur la durée d’un mandat présidentiel. Mais certaines transformations profondes exigeront plus de temps après une mise en place initiale, avec une forte implication continue des Français, dans le cadre d’un pacte civique, responsable et durable.	Le parti réhabilite la défense du libéralisme économique, de la réforme de l’État et de la décentralisation , sujets délaissés à droite depuis l’élection présidentielle de 2017. Il propose enfin une vraie doctrine sur le développement de l’intelligence artificielle, l’économie écologique de marché, le quantique et le spatial, sujets d’avenir cruciaux mais si peu abordés dans le débat public.	Là se situe l’articulation avec l’ordre, dans la rue comme dans les comptes , qui découlera notamment de la libre administration des collectivités et des acteurs économiques, comme de la liberté, pour l’Etat, de maitriser sa politique migratoire, indépendamment des hautes cours de justice, notamment européennes, par le recours au référendum . Le primat de la Liberté et de l’Ordre, qu’il revient à l’État d’assurer, est une condition sine qua none pour que les Français soient respectés dans leur dignité d’individus.
