qid	theme	question	score	confidence	source	justification	fetch_paragraphs	best_score	evidence_1	evidence_2	evidence_3
36	Écologie	Il est justifié d'interdire certains produits ou comportements très polluants même lorsque les consommateurs les souhaitent.	2	2	https://projet-socialiste.fr/projet/vivre-avec-la-nature/	Accord net : Le Projet socialiste 2026 veut planifier la bifurcation écologique, fixer des objectifs environnementaux opposables aux ministères et utiliser des interdictions, investissements et prises de contrôle publiques dans plusieurs secteurs. Pour PS, sur Q36 (« Il est justifié d'interdire certains produits ou comportements très polluants même lorsque les consommateurs les souhaitent. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	115	0.1527	Réduire l’usage des engrais et des pesticides de synthèse et interdire les produits les plus toxiques dont le glyphosate . Il faut également veiller à empêcher toutes tentatives de réintroduction des produits interdits comme les néonicotinoïdes, en s’appuyant sur le principe de non-abaissement des réglementations déjà existantes.	Renforcer et simplifier les labels « Made in France » , pour favoriser la production et surtout la consommation agricole nationale. Généraliser une information claire sur l’origine des produits, les circuits de transformation, les conditions de production et les dates de production afin de garantir une meilleure transparence pour les consommateurs.	Interdire la consommation en France des produits agricoles fabriqués en utilisant des pesticides et herbicides interdits en Europe , qui soumettent nos agriculteurs à une concurrence déloyale. Défendre l’extension de cette interdiction au niveau européen.
37	Écologie	Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale.	2	2	https://projet-socialiste.fr/projet/vivre-avec-la-nature/	Accord net : Le Projet socialiste 2026 veut planifier la bifurcation écologique, fixer des objectifs environnementaux opposables aux ministères et utiliser des interdictions, investissements et prises de contrôle publiques dans plusieurs secteurs. Pour PS, sur Q37 (« Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	115	0.1320	La Politique Agricole Commune (PAC) a été progressivement façonnée par une logique libérale fondée sur la mise en concurrence des États membres et l’ouverture accrue aux échanges internationaux. Cette orientation fragilise profondément les agriculteurs européens, confrontés à une concurrence déloyale de pays tiers ne respectant ni les mêmes normes sociales, ni les mêmes exigences environnementales. Cette situation crée une double injustice : elle pénalise les producteurs qui respectent des règles strictes, et expose les consommateurs à des produits aux standards sanitaires inférieurs. Elle contredit également les ambitions européennes en matière de transition écologique et de justice sociale. La pression sur les prix affaiblit les revenus agricoles, renforce le pouvoir des grands groupes agroalimentaires et favorise des pratiques destructrices pour la biodiversité. Face à ces dérives, notamment illustrées par l’accord UE-Mercosur, il est indispensable de refonder le multilatéralisme commercial. Le juste échange doit devenir un pilier essentiel de la souveraineté alimentaire, du revenu paysan et de la transition agroécologique.	Le bien-être animal n’est pas seulement une question morale : c’est un enjeu de santé publique, de dignité au travail, de justice sociale et de transition écologique. Les métiers liés aux animaux – abattoirs, élevage industriel, pêche – figurent parmi les plus pénibles et les plus invisibilisés. Cadences élevées, gestes répétitifs, horaires décalés, exposition constante à la souffrance et à la mort entraînent une usure physique et psychologique. Cette situation découle d’un modèle agro-industriel productiviste qui traite le vivant comme une marchandise, au mépris de la sensibilité animale reconnue par le droit. En France, la majorité des animaux abattus provient d’élevages intensifs, dont les conséquences sont graves pour le bien-être animal, la santé des travailleurs et la santé publique. Dans la sphère privée, près d’un foyer sur deux vit avec un animal, mais le coût des soins vétérinaires, l’absence de garde accessible, les difficultés de transport ou l’exclusion de nombreux lieux publics conduisent à des abandons évitables, affectant personnes âgées, familles modestes ou personnes sans domicile. La France reste en décalage sur des pratiques reconnues comme douloureuses et les filières évoluent peu faute d’accompagnement et d’anticipation des reconversions. La sortie de l’expérimentation animale reste théorique, les méthodes alternatives étant insuffisamment financées. En protégeant le vivant, nous protégerons l’être humain.	Refonder notre modèle agricole, c’est d’abord, et avant tout, garantir un revenu digne. Sans prix rémunérateurs, il ne pourra y avoir de transition écologique, d’installation de nouveaux agriculteurs et de souveraineté. Sans une politique volontariste pour faciliter l’accès à la terre, il n’y aura pas de renouvellement des générations. C’est ensuite planifier et sécuriser la transition agroécologique. Il sera nécessaire d’offrir des débouchés, de partager de la valeur et d’accompagner les investissements. C’est enfin protéger face aux dérives du marché et de la concurrence internationale. La réciprocité des normes doit devenir la règle, car le libre-échange sans réciprocité tire les prix vers le bas, tout en nous empêchant d’appliquer nos règles sociales, sanitaires et écologiques. Nous défendons donc une agriculture ancrée dans les territoires, fondée sur l’agroécologie et le juste échange. Cela permettra aux paysans de vivre dignement de leur travail et à la France de retrouver une souveraineté alimentaire compatible avec l’urgence écologique. Produire autrement, c’est refuser la fausse opposition entre souveraineté alimentaire et transition écologique.
38	Europe	La France devrait transférer davantage de compétences à l'Union européenne afin de renforcer son poids économique et géopolitique.	3	2	https://projet-socialiste.fr/projet/pacifier-le-monde/	Accord très fort : Le PS inscrit la souveraineté française dans une Europe plus intégrée et plus autonome, avec davantage de politiques communes dans l’industrie, l’énergie, la défense et la diplomatie. Pour PS, sur Q38 (« La France devrait transférer davantage de compétences à l'Union européenne afin de renforcer son poids économique et géopolitique. »), cette orientation reprend presque entièrement le choix proposé : +3.	57	0.1490	La défense de nos valeurs passe par la recherche d’une paix juste et durable en Ukraine, où se joue l’avenir du continent européen. Soutenir la résistance ukrainienne face à l’agression russe, pour la placer en position de force dans les futures négociations. Faire du retour des enfants déportés et de la libération des civils pris en otage un préalable à ces négociations. Financer le soutien militaire et la reconstruction du pays à travers la saisie des 210 milliards d’avoirs publics russes immobilisés dans l’Union européenne. Soutenir l’adhésion de l’Ukraine à l’Union européenne.	Protéger la vérité. Créer un statut européen unique des lanceurs d’alerte et chercheurs menacés, adossé à un fonds de protection juridique. Utiliser notre diplomatie humanitaire et civile en ouvrant 10 000 visas humanitaires/an avec des places et 20 000 réinstallations sur 5 ans pour journalistes, chercheurs, ONG. Lancer un rapport annuel « Vérité et République » publié par la France et l’Union européenne portant sur la liberté académique et de la presse, la corruption et les technologies de surveillance.	Réhabiliter et renforcer le Conseil économique et social (ECOSOC) des Nations Unies, en lui confiant un mandat clair et contraignant : évaluer les politiques du FMI, de la Banque mondiale et de l’OMC au regard de critères sociaux, économiques et humains ; émettre des recommandations avant l’adoption de tout programme de réformes, auxquels le FMI et la Banque mondiale seraient tenus de répondre publiquement ; garantir le principe de non-régression sociale.
39	Europe	La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen.	-3	2	https://projet-socialiste.fr/projet/pacifier-le-monde/	Désaccord très fort : Le PS inscrit la souveraineté française dans une Europe plus intégrée et plus autonome, avec davantage de politiques communes dans l’industrie, l’énergie, la défense et la diplomatie. Pour PS, sur Q39 (« La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen. »), elle contredit presque entièrement le choix proposé : -3.	57	0.1425	La sécurité internationale ne peut pas se résumer à la dissuasion militaire. Sans éducation, ni infrastructure, ni lutte contre les inégalités et le réchauffement climatique, aucune sécurité durable n’est possible. Nous devons défendre une politique de sécurité globale qui renforce et européanise notre défense nationale mais qui cherche à renforcer la solidarité internationale en investissant dans le développement, l’éducation et le climat, et en défendant une diplomatie environnementale et féministe.	Financer l’émancipation des femmes et des filles comme une politique de sécurité nationale. Pérenniser et doubler le montant du Fonds français de soutien aux organisations féministes. Proposer la création d’un fonds européen de soutien aux organisations féministes à travers le monde. Positionner la France parmi les cinq premiers donateurs à ONU Femmes. Développer les réseaux féministes francophones.	Face aux défis du 21e siècle, à commencer par le réchauffement climatique ou la répartition équitable des ressources sur une planète finie, nous n’avons jamais eu autant besoin de coopération internationale.
40	Europe	L'euro est globalement bénéfique pour la France malgré la perte de certains instruments de politique économique.	3	2	https://projet-socialiste.fr/projet/pacifier-le-monde/	Accord très fort : Le PS inscrit la souveraineté française dans une Europe plus intégrée et plus autonome, avec davantage de politiques communes dans l’industrie, l’énergie, la défense et la diplomatie. Pour PS, sur Q40 (« L'euro est globalement bénéfique pour la France malgré la perte de certains instruments de politique économique. »), cette orientation reprend presque entièrement le choix proposé : +3.	57	0.0732	Reconnaître la Nature comme sujet de droit international et protéger ceux qui la défendent. Octroyer un statut juridique à certains communs planétaires permettant d’engager des recours internationaux. Intégrer dans les traités internationaux un principe de protection des terres vivrières, afin de prévenir leur captation par des acteurs privés. Reconnaître et protéger les défenseurs de l’environnement (ONG, militants, scientifiques, juristes, lanceurs d’alerte) comme catégorie protégée par le droit international.	La crise écologique redéfinit les relations internationales. Le dérèglement climatique, la perte de biodiversité, la pression sur l’eau et les sols fragilisent la stabilité mondiale, accentuent les inégalités et touchent d’abord les pays qui ont le moins contribué à la crise. Les engagements internationaux sont trop faibles au regard des alertes scientifiques, et compromis par les rivalités géopolitiques. Dans ce contexte, la France et l’Europe peinent à porter une diplomatie environnementale claire, cohérente et crédible. Les relations internationales doivent être fondées sur la coopération et l’équité plutôt que sur la compétition extractiviste. Planifier plutôt que subir, partager plutôt qu’accaparer : voilà l’ambition de notre diplomatie environnementale.	Réhabiliter et renforcer le Conseil économique et social (ECOSOC) des Nations Unies, en lui confiant un mandat clair et contraignant : évaluer les politiques du FMI, de la Banque mondiale et de l’OMC au regard de critères sociaux, économiques et humains ; émettre des recommandations avant l’adoption de tout programme de réformes, auxquels le FMI et la Banque mondiale seraient tenus de répondre publiquement ; garantir le principe de non-régression sociale.
41	Europe	L'Union européenne devrait pouvoir imposer davantage de règles communes aux États membres.	3	2	https://projet-socialiste.fr/projet/pacifier-le-monde/	Accord très fort : Le PS inscrit la souveraineté française dans une Europe plus intégrée et plus autonome, avec davantage de politiques communes dans l’industrie, l’énergie, la défense et la diplomatie. Pour PS, sur Q41 (« L'Union européenne devrait pouvoir imposer davantage de règles communes aux États membres. »), cette orientation reprend presque entièrement le choix proposé : +3.	57	0.1521	La défense de nos valeurs passe par la recherche d’une paix juste et durable en Ukraine, où se joue l’avenir du continent européen. Soutenir la résistance ukrainienne face à l’agression russe, pour la placer en position de force dans les futures négociations. Faire du retour des enfants déportés et de la libération des civils pris en otage un préalable à ces négociations. Financer le soutien militaire et la reconstruction du pays à travers la saisie des 210 milliards d’avoirs publics russes immobilisés dans l’Union européenne. Soutenir l’adhésion de l’Ukraine à l’Union européenne.	Faire de la justice et de la paix en Israël/Palestine un horizon crédible, en soutenant une solution à deux États, en lien avec l’ONU, l’Union européenne, les États arabes et les sociétés civiles israéliennes et palestiniennes. Exiger un cessez-le-feu permanent à Gaza et démilitariser le Hamas. Obtenir le respect du droit international par Israël à travers la suspension de l’accord d’association UE-Israël, des sanctions à l’encontre des ministres du gouvernement Netanyahou et des colons violents dans les territoires palestiniens occupés, un embargo strict sur les exportations d’armes vers Israël. Soutenir le renforcement démocratique, la transparence et la légitimité des institutions palestiniennes, dans le respect du droit du peuple palestinien à déterminer librement ses représentants et son avenir politique. Soutenir l’action de la justice internationale en Israël/Palestine et les procédures en cours devant la Cour Pénale Internationale et la Cour Internationale de Justice.	Instaurer un droit de pétition internationale, permettant d’inscrire un point à l’ordre du jour de l’Assemblée générale des Nations unies, soumis à deux conditions : un pourcentage minimum de la population dans chaque pays participant et la participation d’au moins un tiers des États membres de l’ONU.
42	Europe	En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes.	-2	2	https://projet-socialiste.fr/projet/pacifier-le-monde/	Désaccord net : Le PS inscrit la souveraineté française dans une Europe plus intégrée et plus autonome, avec davantage de politiques communes dans l’industrie, l’énergie, la défense et la diplomatie. Pour PS, sur Q42 (« En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	57	0.1206	Défendre la parité au Parlement européen en imposant la règle des listes électorales alternées pour les élections européennes.	Sur Terre, l’équilibre du vivant dépend des océans, des forêts, de l’eau douce, des fonds marins, ou encore de l’espace extra-atmosphérique. Ce qui régit la vie de tous ne saurait être privatisé. Ces biens communs mondiaux sont aujourd’hui fragilisés par la surexploitation capitaliste, l’accaparement des ressources, la privatisation silencieuse et les effets du changement climatique. Ce désordre provoque des déplacements massifs de populations, des conflits, et multiplie les risques de crises sanitaires, alimentaires, ou économiques. Le combat pour la justice écologique mondiale est un combat pour la paix. Seul un cadre multilatéral ambitieux peut empêcher la prédation et la privatisation des biens communs mondiaux. Les biens communs doivent être protégés par des règles universelles impliquant les États, les organisations internationales et scientifiques, les ONG et les peuples directement concernés, afin d’empêcher qu’ils ne deviennent les nouvelles frontières du pillage économique.	Nous utilisons des cookies pour améliorer votre expérience et analyser la navigation. Refuser peut limiter certaines fonctionnalités du site.
43	Fiscalité / patrimoine	Il faudrait supprimer l'IFI et ne plus taxer spécifiquement le patrimoine immobilier au-delà de la fiscalité ordinaire.	-2	3	https://projet-socialiste.fr/projet/vivre-libres/	Désaccord net : Le Projet socialiste 2026 veut relever le SMIC, limiter à 1 pour 20 les écarts de rémunération, taxer davantage le capital et reprendre en main certains prix et marchés par la puissance publique. Pour PS, sur Q43 (« Il faudrait supprimer l'IFI et ne plus taxer spécifiquement le patrimoine immobilier au-delà de la fiscalité ordinaire. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	217	0.0752	Permettre à chacun de se nourrir sainement, à travers une fiscalité favorable (TVA réduite) aux produits alimentaires de base, non transformés pour en diminuer le coût. Soutenir massivement les acteurs de proximité et l’aide alimentaire solidaire.	Prioriser les logements à destination de l’habitat de longue durée en remettant à plat la fiscalité locative au bénéfice du logement permanent et en poursuivant l’encadrement des locations touristiques (type Airbnb) et des résidences secondaires.	Créer et outiller une police du numérique : fusionner la CNIL et l’ARCOM afin de créer une autorité unique, comprenant un département spécifiquement dédié au contrôle des algorithmes, doté de moyens d’enquête et de sanction. Les obligations de prévention et de retrait rapide des contenus haineux par les plateformes, prévues par le Digital Services Act (DSA), et celles de l’AI Act concernant la régulation de l’IA seront renforcées, avec des sanctions financières réellement dissuasives et appliquées en cas de manquement.
44	Fiscalité / patrimoine	L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins de patrimoine à leurs enfants.	1	2	https://projet-socialiste.fr/projet/vivre-libres/	Accord modéré : Le Projet socialiste 2026 veut relever le SMIC, limiter à 1 pour 20 les écarts de rémunération, taxer davantage le capital et reprendre en main certains prix et marchés par la puissance publique. Pour PS, sur Q44 (« L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins… »), elle incline dans ce sens sans adopter toute la proposition : +1.	217	0.0880	Garantir à tous le droit au repos , en renforçant le droit à la déconnexion avec des sanctions en cas de non-respect, en organisant un droit aux vacances pour les familles et les trois millions d’enfants qui en sont privés. Réinvestir dans les structures d’éducation populaire, les colonies de vacances, les clubs sportifs et les maisons de quartier.	Donner à l’Europe les moyens de ses ambitions en multipliant le budget européen par trois, à hauteur de 3 % du PIB européen, via de nouvelles ressources propres sans augmenter les impôts des classes moyennes et populaires . Pour parvenir à cet objectif, augmenter les ressources propres de l’Europe grâce au rehaussement des droits de douane sur les filières stratégiques, à une imposition minimale sur le patrimoine des grandes fortunes, à une taxe sur les produits financiers et sur les paris en ligne. Parallèlement, lancer un nouvel emprunt européen commun de 500 milliards d’euros.	Nous utilisons des cookies pour améliorer votre expérience et analyser la navigation. Refuser peut limiter certaines fonctionnalités du site.
45	Fiscalité / patrimoine	Les très grandes fortunes devraient être imposées sur leur patrimoine mondial, même lorsqu'elles quittent la France.	2	2	https://projet-socialiste.fr/projet/vivre-libres/	Accord net : Le Projet socialiste 2026 veut relever le SMIC, limiter à 1 pour 20 les écarts de rémunération, taxer davantage le capital et reprendre en main certains prix et marchés par la puissance publique. Pour PS, sur Q45 (« Les très grandes fortunes devraient être imposées sur leur patrimoine mondial, même lorsqu'elles quittent la France. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	217	0.2036	Donner à l’Europe les moyens de ses ambitions en multipliant le budget européen par trois, à hauteur de 3 % du PIB européen, via de nouvelles ressources propres sans augmenter les impôts des classes moyennes et populaires . Pour parvenir à cet objectif, augmenter les ressources propres de l’Europe grâce au rehaussement des droits de douane sur les filières stratégiques, à une imposition minimale sur le patrimoine des grandes fortunes, à une taxe sur les produits financiers et sur les paris en ligne. Parallèlement, lancer un nouvel emprunt européen commun de 500 milliards d’euros.	Instaurer une taxe minimale de 15 % sur les bénéfices des grandes entreprises pour financer le doublement du budget du Fonds Social Européen.	Construire un nouveau partenariat stratégique de sécurité avec les démocraties et les « puissances moyennes » qui veulent lutter contre l’impérialisme et préserver un ordre mondial fondé sur le droit. Construire une industrie européenne de défense au service de notre autonomie stratégique, en favorisant la création de champions européens de la défense, en privilégiant la logique de coopération sur les logiques de concurrence dans l’attribution des financements et en européanisant nos chaînes de production.
46	Travail / chômage	Un chômeur devrait pouvoir perdre une partie significative de ses allocations s'il refuse plusieurs emplois raisonnablement adaptés à ses compétences.	-2	2	https://projet-socialiste.fr/projet/vivre-libres/	Désaccord net : Le PS veut davantage de régulation publique, une économie sociale et solidaire plus importante, des prises de contrôle dans certains secteurs stratégiques et une protection sociale principalement collective. Pour PS, sur Q46 (« Un chômeur devrait pouvoir perdre une partie significative de ses allocations s'il refuse plusieurs emplois raisonnablement adaptés à ses compétences. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	217	0.0759	Chapitre 3 – Réindustrialiser le pays et créer les emplois de demain	L’activité commerciale et artisanale est le cœur battant de nos communes. Pourtant, 62 % d’entre elles sont aujourd’hui privées de commerce, contre 25 % en 1980. Ce recul fragilise nos territoires, accélère leur déclassement et menace leur vitalité. Dans les dix ans à venir, des milliers d’artisans partiront à la retraite sans repreneur ; chaque année, près de 30 000 entreprises viables disparaissent pour cette seule raison, emportant emplois et lien social. Après la désindustrialisation des territoires, la France doit désormais faire face à la dévitalisation commerciale de ses centres-villes et de ses centres-bourgs. Face à l’urgence, l’État et les collectivités doivent soutenir les salariés prêts à reprendre ces entreprises, mais aussi développer un modèle économique de proximité : les plateformes numériques géantes ne paient quasiment plus d’impôts en France, tandis que les entrepôts de stockage de marchandises gigantesques sont proportionnellement moins taxés que la surface commerciale d’une librairie, d’un marchand de jouets, d’une boucherie-charcuterie, d’une boulangerie ou d’un caviste. Les artisans et commerçants doivent pouvoir continuer leur activité et en vivre décemment. Nous défendrons leur travail et porterons une politique volontariste pour préserver l’emploi, l’innovation et la vie de nos territoires.	Pérenniser l’ESS avec des modes de financement adaptés, en mobilisant des fonds publics pour les avances de trésorerie au démarrage des activités et en permettant l’accès à des fonds de capital-risque pour financer le changement d’échelle des entreprises de l’ESS. Baisser l’Impôt sur les sociétés applicable sur les bénéfices mis en réserve.
48	Travail / chômage	Le CDI protège trop fortement les salariés déjà en poste et peut rendre plus difficile l’accès à l’emploi stable, au détriment des jeunes, chômeurs ou travailleurs en contrats précaires.	-1	1	https://projet-socialiste.fr/projet/vivre-libres/	Réserve modérée : Le PS veut davantage de régulation publique, une économie sociale et solidaire plus importante, des prises de contrôle dans certains secteurs stratégiques et une protection sociale principalement collective. Pour PS, sur Q48 (« Le CDI protège trop fortement les salariés déjà en poste et peut rendre plus difficile l’accès à l’emploi stable, au détriment des jeunes, chômeurs ou… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	217	0.2075	Si le travail et le rapport au travail changent, nombre de nos concitoyens aspirent toujours à s’épanouir professionnellement et souffrent d’un manque de reconnaissance financière et symbolique. L’écart se creuse entre celles et ceux pour qui le travail manque parfois, use souvent et ne paye pas assez, et une minorité qui concentre les opportunités. Trop nombreux sont les parcours accidentés, les contrats précaires, les temps partiels subis, les périodes de chômage anxiogènes et sans issue. Trop nombreux sont ces jeunes, diplômés ou non, tenus écartés de l’emploi, multipliant les démarches et diminuant chaque semaine leurs critères, enchaînant les stages pas ou peu rémunérés pour remplir les demandes d’expérience professionnelle. Trop nombreuses sont ces femmes piégées dans un emploi deux jours par semaine, trop peu rémunérateur et pourtant seule issue qui s’offre à elles, au-delà d’une course effrénée aux contrats courts. Trop nombreux, enfin, sont ces seniors, assignés à un âge où l’on n’entre plus dans un nouvel emploi, mais où la retraite n’est qu’une idée lointaine.	Protéger les salariés en réduisant la part des contrats courts et du temps partiel subi, par l’augmentation des cotisations sociales employeurs pour les entreprises qui y ont fortement recours.	Le temps est une richesse, et il est politique ! L’accès au temps choisi, au repos et à la capacité de s’organiser est aujourd’hui une ligne de fracture sociale. Les femmes, les salariés précaires, les travailleurs aux horaires décalés ou les aidants subissent de fortes contraintes temporelles marquées par l’imprévisibilité, l’impossibilité de télétravailler ou de prévoir un rendez-vous médical. Ces inégalités se manifestent jusque dans l’accès aux vacances, dont près de 40 % des Français sont exclus. L’aspiration au temps libéré n’a jamais été aussi forte. Une part importante des salariés déclare ne pas pouvoir concilier correctement travail et vie personnelle, du fait de l’intensification du travail, de la précarisation de l’emploi et d’une porosité grandissante entre vie professionnelle et personnelle. La maîtrise du temps doit être replacée au cœur du modèle social français : pour donner à chacun la liberté de vivre, nous rendrons aux salariés du pouvoir sur l’organisation de leur travail et ouvrirons de nouveaux droits au temps choisi.
49	Retraites	Les retraites devraient être progressivement réformées vers un système combinant répartition et capitalisation, même si cela implique une période de transition coûteuse.	-2	2	https://projet-socialiste.fr/projet/vivre-libres/	Désaccord net : Le PS veut davantage de régulation publique, une économie sociale et solidaire plus importante, des prises de contrôle dans certains secteurs stratégiques et une protection sociale principalement collective. Pour PS, sur Q49 (« Les retraites devraient être progressivement réformées vers un système combinant répartition et capitalisation, même si cela implique une période de… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	217	0.1751	La retraite en bonne santé est une conquête sociale majeure, fruit des luttes du monde du travail, qui doit être protégée au XXIᵉ siècle. Elle est un temps libéré, essentiel à l’équilibre personnel, familial et citoyen. La réforme portée par Élisabeth Borne, repoussant l’âge légal à 64 ans, a marqué une nouvelle régression sociale. Sa suspension, obtenue par les socialistes, représente une première victoire collective et ouvre la voie à une véritable négociation sociale pour refonder notre système de retraites. Face aux offensives du patronat en faveur de la retraite par capitalisation, nous réaffirmons le rôle central du régime par répartition, pilier de notre République sociale. La démographie n’est pas un défi insurmontable pour sa pérennité. Les réformes successives ont fait peser l’effort quasi exclusivement sur les salariés, aggravant les inégalités, notamment entre femmes et hommes. En France, les femmes perçoivent une pension de droit direct inférieure de près de 40 % à celle des hommes, conséquence des salaires plus bas, du temps partiel subi et des interruptions liées aux charges familiales. À l’âge de la retraite, un homme cadre a cinq ans d’espérance de vie en plus qu’un ouvrier. Après l’abrogation de la réforme Borne, et en lien avec les partenaires sociaux, nous défendrons l’existence du régime par répartition, en assurant son financement et en nous attaquant aux criantes inégalités que génère le système actuel.	Reprendre la main sur le progrès technique est une condition de notre liberté. Pour apprendre, travailler, nous informer, échanger ou nous soigner, nous dépendons des smartphones, d’internet et, désormais, de l’intelligence artificielle. Ces technologies ouvrent des possibilités immenses et libèrent du temps. Mais elles peuvent aussi épuiser, enfermer dans des dépendances, surveiller et précariser. Nous devons lutter contre les nouvelles servitudes numériques, en régulant les grandes plateformes,leurs algorithmes et la concentration des pouvoirs technologiques. Cela implique aussi de mettre l’IA au service du bien commun. Cela nécessite également de soutenir la recherche et les innovations sociales, écologiques et démocratiques. Dans une France socialiste, la technologie n’asservit pas, elle libère. Le progrès technique n’y sert pas l’accumulation du profit, mais le bien commun. Il se met au service de la bifurcation écologique, de la cohésion sociale et de la vitalité démocratique.	Pour maintenir l’équilibre financier du nouveau système de retraites, flécher des revenus de l’imposition du capital, assujettir aux cotisations sociales certains compléments de salaire attribués aux plus hauts revenus (attributions gratuites d’actions, dividendes, intéressement, participation, avantages en nature) et les revenus tirés des heures supplémentaires versés aux travailleurs dont la rémunération est supérieure à 3 SMIC, et agir pour l’emploi des seniors, des femmes et des jeunes.
50	Retraites	L'âge légal de départ à la retraite devrait être automatiquement indexé sur l'espérance de vie nationale.	-2	1	https://projet-socialiste.fr/projet/vivre-libres/	Désaccord net : Le PS veut davantage de régulation publique, une économie sociale et solidaire plus importante, des prises de contrôle dans certains secteurs stratégiques et une protection sociale principalement collective. Pour PS, sur Q50 (« L'âge légal de départ à la retraite devrait être automatiquement indexé sur l'espérance de vie nationale. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	217	0.3013	Après l’abrogation de la réforme Borne, convoquer une conférence sociale pour définir un nouveau système de retraite par répartition qui permette à chacun de profiter d’une retraite en bonne santé : proposer de construire un droit à la retraite calculé en fonction d’une durée de cotisation fixée à 43 annuités, réductible en fonction de la pénibilité des métiers exercés tout au long de sa vie. Les critères de pénibilité seront les 10 répertoriés dans la réforme Touraine de 2015, incluant les 4 critères de pénibilité supprimés par le gouvernement d’Édouard Philippe en 2018 (charges lourdes, exposition aux vibrations mécaniques, exposition aux agents chimiques dangereux, postures pénibles). L’âge légal de départ, ramené à 62 ans, ne disparaîtra pas pour autant : il continuera de jouer un rôle de protection minimale pour les salariés.	La retraite en bonne santé est une conquête sociale majeure, fruit des luttes du monde du travail, qui doit être protégée au XXIᵉ siècle. Elle est un temps libéré, essentiel à l’équilibre personnel, familial et citoyen. La réforme portée par Élisabeth Borne, repoussant l’âge légal à 64 ans, a marqué une nouvelle régression sociale. Sa suspension, obtenue par les socialistes, représente une première victoire collective et ouvre la voie à une véritable négociation sociale pour refonder notre système de retraites. Face aux offensives du patronat en faveur de la retraite par capitalisation, nous réaffirmons le rôle central du régime par répartition, pilier de notre République sociale. La démographie n’est pas un défi insurmontable pour sa pérennité. Les réformes successives ont fait peser l’effort quasi exclusivement sur les salariés, aggravant les inégalités, notamment entre femmes et hommes. En France, les femmes perçoivent une pension de droit direct inférieure de près de 40 % à celle des hommes, conséquence des salaires plus bas, du temps partiel subi et des interruptions liées aux charges familiales. À l’âge de la retraite, un homme cadre a cinq ans d’espérance de vie en plus qu’un ouvrier. Après l’abrogation de la réforme Borne, et en lien avec les partenaires sociaux, nous défendrons l’existence du régime par répartition, en assurant son financement et en nous attaquant aux criantes inégalités que génère le système actuel.	La liberté que nous devons conquérir se décline aussi bien à l’échelle individuelle que collective .Pour l’individu, la liberté est de choisir sa vie : bien vivre de son travail, pouvoir se loger, se nourrir, se chauffer l’hiver et se rafraîchir l’été, profiter de temps libéré et d’une retraite en bonne santé, ne pas être manipulé par le capitalisme numérique qui rentabilise de notre attention, etc. Tous ces objectifs nécessitent une reprise en main du marché par la puissance publique. Pour que les Français·es puissent à nouveau affronter sereinement la vie quotidienne, augmenter les salaires ne suffira pas : nous devons faire baisser les dépenses dites « contraintes » (logement, alimentation, énergie), par des politiques de régulation et de redistribution.Pour une nation, vivre libre c’est choisir son destin , en sachant se défendre et en développant son économie pour satisfaire ses besoins essentiels (énergie, alimentation, santé, etc.). Au 21e siècle, la souveraineté de la France ne se pense plus qu’à l’échelle de notre pays, mais aussi de l’Europe.
