qid	theme	question	score	confidence	source	justification
69	Écologie	Il faut privilégier le nucléaire même si cela conduit à réduire certains investissements dans les renouvelables.	0	2	https://projet-socialiste.fr/projet/vivre-avec-la-nature/	Position intermédiaire : Le Projet socialiste 2026 veut planifier la bifurcation écologique, fixer des objectifs environnementaux opposables aux ministères et utiliser des interdictions, investissements et prises de contrôle publiques dans plusieurs secteurs. Pour PS, sur Q69 (« Il faut privilégier le nucléaire même si cela conduit à réduire certains investissements dans les renouvelables. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.
71	Écologie / croissance	Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort comparable, il faudrait quand même le faire.	2	2	https://projet-socialiste.fr/projet/vivre-avec-la-nature/	Accord net : Le Projet socialiste 2026 veut planifier la bifurcation écologique, fixer des objectifs environnementaux opposables aux ministères et utiliser des interdictions, investissements et prises de contrôle publiques dans plusieurs secteurs. Pour PS, sur Q71 (« Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
72	Institutions	Pour certaines décisions économiques complexes, il serait préférable de confier davantage de pouvoir à des institutions indépendantes composées d'experts plutôt qu'aux responsables politiques élus.	-1	1	https://projet-socialiste.fr/projet/refaire-societe/	Réserve modérée : Le Projet socialiste 2026 veut rééquilibrer les institutions au profit du Parlement et des citoyens, développer la proportionnelle et limiter les instruments qui permettent à l’exécutif de contourner le vote parlementaire. Pour PS, sur Q72 (« Pour certaines décisions économiques complexes, il serait préférable de confier davantage de pouvoir à des institutions indépendantes composées… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.
73	Institutions	Un gouvernement devrait pouvoir prendre une décision économiquement nécessaire mais très impopulaire sans chercher à obtenir l'approbation immédiate de la population.	0	1	https://projet-socialiste.fr/projet/refaire-societe/	Position intermédiaire : Le Projet socialiste 2026 veut rééquilibrer les institutions au profit du Parlement et des citoyens, développer la proportionnelle et limiter les instruments qui permettent à l’exécutif de contourner le vote parlementaire. Pour PS, sur Q73 (« Un gouvernement devrait pouvoir prendre une décision économiquement nécessaire mais très impopulaire sans chercher à obtenir l'approbation immédiate de… »), elle ne tranche pas clairement l’arbitrage précis posé : 0.
74	Institutions	Le référendum devrait être beaucoup plus utilisé, même lorsque les citoyens votent sur des sujets dont ils maîtrisent mal les aspects techniques.	2	2	https://projet-socialiste.fr/projet/refaire-societe/	Accord net : Le Projet socialiste 2026 veut rééquilibrer les institutions au profit du Parlement et des citoyens, développer la proportionnelle et limiter les instruments qui permettent à l’exécutif de contourner le vote parlementaire. Pour PS, sur Q74 (« Le référendum devrait être beaucoup plus utilisé, même lorsque les citoyens votent sur des sujets dont ils maîtrisent mal les aspects techniques. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
75	Institutions	Il serait acceptable de donner davantage de poids politique aux citoyens qui démontrent un niveau élevé de connaissance du fonctionnement des institutions et de l'économie.	-2	1	https://projet-socialiste.fr/projet/refaire-societe/	Désaccord net : Le Projet socialiste 2026 veut rééquilibrer les institutions au profit du Parlement et des citoyens, développer la proportionnelle et limiter les instruments qui permettent à l’exécutif de contourner le vote parlementaire. Pour PS, sur Q75 (« Il serait acceptable de donner davantage de poids politique aux citoyens qui démontrent un niveau élevé de connaissance du fonctionnement des… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
76	Institutions	Le président de la République devrait disposer de davantage de pouvoirs pour pouvoir mettre en œuvre un programme pendant cinq ans sans être constamment bloqué par le Parlement.	-3	2	https://parti-socialiste.fr/vie-parlementaire/notre-declaration-politique-17eme-legislature/	Désaccord fort : le projet socialiste 2026 veut déprésidentialiser la Ve République, renforcer le Parlement et rééquilibrer le pouvoir exécutif ; il s'oppose directement à un renforcement du président.
77	Institutions	La proportionnelle intégrale serait préférable au système actuel, même si elle rendait plus fréquentes les coalitions et les gouvernements instables.	2	2	https://projet-socialiste.fr/projet/refaire-societe/	Accord net : Le Projet socialiste 2026 veut rééquilibrer les institutions au profit du Parlement et des citoyens, développer la proportionnelle et limiter les instruments qui permettent à l’exécutif de contourner le vote parlementaire. Pour PS, sur Q77 (« La proportionnelle intégrale serait préférable au système actuel, même si elle rendait plus fréquentes les coalitions et les gouvernements instables. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
78	Immigration / assimilation	Le droit de séjour durable en France devrait dépendre, sauf impossibilité particulière, d’efforts concrets pour apprendre le français, comprendre les règles et usages du pays et participer à la vie collective.	1	2	https://projet-socialiste.fr/projet/refaire-societe/	Accord modéré : Le Projet socialiste 2026 veut régulariser par le travail, renforcer les voies légales d’entrée et le droit d’asile, défendre l’AME et développer dès la demande de titre l’apprentissage du français et la formation civique. Pour PS, sur Q78 (« Le droit de séjour durable en France devrait dépendre, sauf impossibilité particulière, d’efforts concrets pour apprendre le français, comprendre les… »), elle incline dans ce sens sans adopter toute la proposition : +1.
79	Immigration / délinquance	Les différences de délinquance observées s’expliquent davantage par les inégalités sociales et économiques que par la culture d’origine des personnes concernées.	3	2	https://projet-socialiste.fr/projet/refaire-societe/	Accord très fort : Le Projet socialiste 2026 veut régulariser par le travail, renforcer les voies légales d’entrée et le droit d’asile, défendre l’AME et développer dès la demande de titre l’apprentissage du français et la formation civique. Pour PS, sur Q79 (« Les différences de délinquance observées s’expliquent davantage par les inégalités sociales et économiques que par la culture d’origine des personnes… »), cette orientation reprend presque entièrement le choix proposé : +3.
81	Santé / accès aux soins	Dans les zones où l'accès aux soins est insuffisant, l'Assurance maladie devrait pouvoir limiter le conventionnement de nouveaux médecins dans les zones déjà bien dotées afin d'encourager leur installation dans les déserts médicaux.	3	3	https://projet-socialiste.fr/projet/vivre-libres/	Accord très fort : Le PS veut renforcer la santé, l’école, le logement et la protection sociale publics, encadrer davantage le marché du logement et préserver la retraite par répartition. Pour PS, sur Q81 (« Dans les zones où l'accès aux soins est insuffisant, l'Assurance maladie devrait pouvoir limiter le conventionnement de nouveaux médecins dans les… »), cette orientation reprend presque entièrement le choix proposé : +3.
83	Santé / hôpital	Il faut accepter de fermer ou regrouper certaines petites maternités et certains services d'urgence afin de concentrer les équipes et les équipements dans des établissements plus importants.	-2	2	https://projet-socialiste.fr/projet/vivre-libres/	Désaccord net : Le PS veut renforcer la santé, l’école, le logement et la protection sociale publics, encadrer davantage le marché du logement et préserver la retraite par répartition. Pour PS, sur Q83 (« Il faut accepter de fermer ou regrouper certaines petites maternités et certains services d'urgence afin de concentrer les équipes et les équipements… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
84	Éducation / autonomie	Les chefs d'établissement scolaire devraient pouvoir recruter eux-même une partie de leurs enseignants et peser davantage dans leur évaluation.	-2	1	https://projet-socialiste.fr/projet/vivre-libres/	Désaccord net : Le PS veut renforcer la santé, l’école, le logement et la protection sociale publics, encadrer davantage le marché du logement et préserver la retraite par répartition. Pour PS, sur Q84 (« Les chefs d'établissement scolaire devraient pouvoir recruter eux-même une partie de leurs enseignants et peser davantage dans leur évaluation. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
86	Logement / locations touristiques	Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence principale de son propriétaire.	2	3	https://projet-socialiste.fr/projet/vivre-libres/	Accord net : Le PS veut renforcer la santé, l’école, le logement et la protection sociale publics, encadrer davantage le marché du logement et préserver la retraite par répartition. Pour PS, sur Q86 (« Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
87	Défense / Ukraine	La France devrait continuer à fournir une aide militaire et financière importante à l'Ukraine tant que son territoire reste occupé, même si la guerre se prolonge.	3	3	https://projet-socialiste.fr/projet/pacifier-le-monde/	Accord très fort : Le PS inscrit la souveraineté française dans une Europe plus intégrée et plus autonome, avec davantage de politiques communes dans l’industrie, l’énergie, la défense et la diplomatie. Pour PS, sur Q87 (« La France devrait continuer à fournir une aide militaire et financière importante à l'Ukraine tant que son territoire reste occupé, même si la guerre… »), cette orientation reprend presque entièrement le choix proposé : +3.
88	Défense / dissuasion nucléaire	La dissuasion nucléaire française devrait aussi protéger les partenaires européens, tout en laissant à la France seule la décision finale de l'employer.	3	3	https://projet-socialiste.fr/projet/pacifier-le-monde/	Accord très fort : Le PS inscrit la souveraineté française dans une Europe plus intégrée et plus autonome, avec davantage de politiques communes dans l’industrie, l’énergie, la défense et la diplomatie. Pour PS, sur Q88 (« La dissuasion nucléaire française devrait aussi protéger les partenaires européens, tout en laissant à la France seule la décision finale de l'employer. »), cette orientation reprend presque entièrement le choix proposé : +3.
89	Santé / fin de vie	Une personne majeure atteinte d'une maladie grave et incurable provoquant des souffrances insupportables devrait pouvoir recevoir une aide médicale à mourir dans un cadre strictement contrôlé.	3	3	https://projet-socialiste.fr/projet/refaire-societe/	Accord très fort : Le PS défend l’égalité des droits, la lutte contre le racisme et les discriminations et une République pluraliste, tout en maintenant un cadre commun laïque et civique. Pour PS, sur Q89 (« Une personne majeure atteinte d'une maladie grave et incurable provoquant des souffrances insupportables devrait pouvoir recevoir une aide médicale à… »), cette orientation reprend presque entièrement le choix proposé : +3.
91	Famille / prestations	Les allocations familiales devraient être versées à toutes les familles selon le nombre d'enfants, sans diminuer lorsque les revenus augmentent.	-2	2	https://projet-socialiste.fr/projet/vivre-libres/	Désaccord net : Le PS veut renforcer la santé, l’école, le logement et la protection sociale publics, encadrer davantage le marché du logement et préserver la retraite par répartition. Pour PS, sur Q91 (« Les allocations familiales devraient être versées à toutes les familles selon le nombre d'enfants, sans diminuer lorsque les revenus augmentent. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
92	Numérique / mineurs	L'accès aux réseaux sociaux devrait être interdit aux moins de 15 ans, même avec l'accord de leurs parents.	1	3	https://projet-socialiste.fr/projet/refaire-societe/	Accord modéré : Le PS défend l’égalité des droits, la lutte contre le racisme et les discriminations et une République pluraliste, tout en maintenant un cadre commun laïque et civique. Pour PS, sur Q92 (« L'accès aux réseaux sociaux devrait être interdit aux moins de 15 ans, même avec l'accord de leurs parents. »), elle incline dans ce sens sans adopter toute la proposition : +1.
93	Numérique / intelligence artificielle	Les administrations publiques devraient privilégier des modèles d'intelligence artificielle hébergés en Europe, même s'ils sont temporairement moins performants ou plus coûteux que leurs concurrents étrangers.	2	2	https://projet-socialiste.fr/projet/vivre-libres/	Accord net : Le PS veut renforcer la santé, l’école, le logement et la protection sociale publics, encadrer davantage le marché du logement et préserver la retraite par répartition. Pour PS, sur Q93 (« Les administrations publiques devraient privilégier des modèles d'intelligence artificielle hébergés en Europe, même s'ils sont temporairement moins… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
