qid	theme	question	score	confidence	source	justification
61	Immigration / assimilation	Le fait de conserver des pratiques culturelles ou religieuses très différentes de celles de la majorité française n'est pas en soi un problème tant que les lois françaises sont respectées.	-2	2	https://rassemblementnational.fr/22-mesures	Désaccord net : Le RN veut mettre fin au regroupement familial et au droit du sol, réserver certaines aides aux Français ou aux étrangers ayant travaillé cinq ans, expulser les étrangers délinquants et limiter la naturalisation au mérite et à l’assimilation. Pour RN, sur Q61 (« Le fait de conserver des pratiques culturelles ou religieuses très différentes de celles de la majorité française n'est pas en soi un problème tant que… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
63	Libertés / sécurité	Pour lutter contre le terrorisme, l'État devrait pouvoir surveiller préventivement une personne considérée comme présentant un risque sérieux, même sans preuve suffisante pour engager des poursuites pénales.	3	2	https://rassemblementnational.fr/22-mesures	Accord très fort : Le RN veut rétablir les peines planchers, supprimer de nombreux aménagements de peine, accroître fortement les places de prison et instituer une présomption de légitime défense pour les forces de l’ordre. Pour RN, sur Q63 (« Pour lutter contre le terrorisme, l'État devrait pouvoir surveiller préventivement une personne considérée comme présentant un risque sérieux, même… »), cette orientation reprend presque entièrement le choix proposé : +3.
67	Écologie	Une taxe carbone qui réduit les émissions de CO₂ devrait être maintenue même si elle diminue le pouvoir d’achat des ménages modestes, à condition de compenser ces derniers par des aides ciblées.	-1	2	https://rassemblementnational.fr/22-mesures	Réserve modérée : Le RN privilégie le nucléaire, refuse plusieurs contraintes écologiques sur les ménages et l’industrie et veut protéger l’agriculture française contre des importations produites sous des normes moins exigeantes. Pour RN, sur Q67 (« Une taxe carbone qui réduit les émissions de CO₂ devrait être maintenue même si elle diminue le pouvoir d’achat des ménages modestes, à condition de… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.
68	Écologie	La France devrait interdire progressivement la vente de voitures thermiques même si cela augmente temporairement le prix moyen des véhicules.	-3	2	https://rassemblementnational.fr/22-mesures	Désaccord très fort : Le RN privilégie le nucléaire, refuse plusieurs contraintes écologiques sur les ménages et l’industrie et veut protéger l’agriculture française contre des importations produites sous des normes moins exigeantes. Pour RN, sur Q68 (« La France devrait interdire progressivement la vente de voitures thermiques même si cela augmente temporairement le prix moyen des véhicules. »), elle contredit presque entièrement le choix proposé : -3.
69	Écologie	Il faut privilégier le nucléaire même si cela conduit à réduire certains investissements dans les renouvelables.	3	2	https://rassemblementnational.fr/22-mesures	Accord très fort : Le RN privilégie le nucléaire, refuse plusieurs contraintes écologiques sur les ménages et l’industrie et veut protéger l’agriculture française contre des importations produites sous des normes moins exigeantes. Pour RN, sur Q69 (« Il faut privilégier le nucléaire même si cela conduit à réduire certains investissements dans les renouvelables. »), cette orientation reprend presque entièrement le choix proposé : +3.
71	Écologie / croissance	Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort comparable, il faudrait quand même le faire.	-2	1	https://rassemblementnational.fr/22-mesures	Désaccord net : Le RN privilégie le nucléaire, refuse plusieurs contraintes écologiques sur les ménages et l’industrie et veut protéger l’agriculture française contre des importations produites sous des normes moins exigeantes. Pour RN, sur Q71 (« Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
72	Institutions	Pour certaines décisions économiques complexes, il serait préférable de confier davantage de pouvoir à des institutions indépendantes composées d'experts plutôt qu'aux responsables politiques élus.	-1	1	https://rassemblementnational.fr/22-mesures	Réserve modérée : Le RN propose le référendum d’initiative citoyenne et la proportionnelle, tout en défendant un État central fort sur la sécurité, l’immigration et la souveraineté. Pour RN, sur Q72 (« Pour certaines décisions économiques complexes, il serait préférable de confier davantage de pouvoir à des institutions indépendantes composées… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.
73	Institutions	Un gouvernement devrait pouvoir prendre une décision économiquement nécessaire mais très impopulaire sans chercher à obtenir l'approbation immédiate de la population.	0	1	https://rassemblementnational.fr/22-mesures	Position intermédiaire : Le RN propose le référendum d’initiative citoyenne et la proportionnelle, tout en défendant un État central fort sur la sécurité, l’immigration et la souveraineté. Pour RN, sur Q73 (« Un gouvernement devrait pouvoir prendre une décision économiquement nécessaire mais très impopulaire sans chercher à obtenir l'approbation immédiate de… »), elle ne tranche pas clairement l’arbitrage précis posé : 0.
74	Institutions	Le référendum devrait être beaucoup plus utilisé, même lorsque les citoyens votent sur des sujets dont ils maîtrisent mal les aspects techniques.	3	2	https://rassemblementnational.fr/22-mesures	Accord très fort : Le RN propose le référendum d’initiative citoyenne et la proportionnelle, tout en défendant un État central fort sur la sécurité, l’immigration et la souveraineté. Pour RN, sur Q74 (« Le référendum devrait être beaucoup plus utilisé, même lorsque les citoyens votent sur des sujets dont ils maîtrisent mal les aspects techniques. »), cette orientation reprend presque entièrement le choix proposé : +3.
75	Institutions	Il serait acceptable de donner davantage de poids politique aux citoyens qui démontrent un niveau élevé de connaissance du fonctionnement des institutions et de l'économie.	-2	1	https://rassemblementnational.fr/22-mesures	Désaccord net : Le RN propose le référendum d’initiative citoyenne et la proportionnelle, tout en défendant un État central fort sur la sécurité, l’immigration et la souveraineté. Pour RN, sur Q75 (« Il serait acceptable de donner davantage de poids politique aux citoyens qui démontrent un niveau élevé de connaissance du fonctionnement des… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
76	Institutions	Le président de la République devrait disposer de davantage de pouvoirs pour pouvoir mettre en œuvre un programme pendant cinq ans sans être constamment bloqué par le Parlement.	2	2	https://rassemblementnational.fr/22-mesures	Accord net : Le RN propose le référendum d’initiative citoyenne et la proportionnelle, tout en défendant un État central fort sur la sécurité, l’immigration et la souveraineté. Pour RN, sur Q76 (« Le président de la République devrait disposer de davantage de pouvoirs pour pouvoir mettre en œuvre un programme pendant cinq ans sans être… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
77	Institutions	La proportionnelle intégrale serait préférable au système actuel, même si elle rendait plus fréquentes les coalitions et les gouvernements instables.	2	2	https://rassemblementnational.fr/	Accord net : le RN réclame actuellement l’introduction de la proportionnelle, mais la source ne précise ni une proportionnelle intégrale ni l’acceptation explicite du risque accru de coalitions et d’instabilité posé par la question.
78	Immigration / assimilation	Le droit de séjour durable en France devrait dépendre, sauf impossibilité particulière, d’efforts concrets pour apprendre le français, comprendre les règles et usages du pays et participer à la vie collective.	3	2	https://rassemblementnational.fr/22-mesures	Accord très fort : Le RN veut mettre fin au regroupement familial et au droit du sol, réserver certaines aides aux Français ou aux étrangers ayant travaillé cinq ans, expulser les étrangers délinquants et limiter la naturalisation au mérite et à l’assimilation. Pour RN, sur Q78 (« Le droit de séjour durable en France devrait dépendre, sauf impossibilité particulière, d’efforts concrets pour apprendre le français, comprendre les… »), cette orientation reprend presque entièrement le choix proposé : +3.
79	Immigration / délinquance	Les différences de délinquance observées s’expliquent davantage par les inégalités sociales et économiques que par la culture d’origine des personnes concernées.	-2	2	https://rassemblementnational.fr/22-mesures	Désaccord net : Le RN veut mettre fin au regroupement familial et au droit du sol, réserver certaines aides aux Français ou aux étrangers ayant travaillé cinq ans, expulser les étrangers délinquants et limiter la naturalisation au mérite et à l’assimilation. Pour RN, sur Q79 (« Les différences de délinquance observées s’expliquent davantage par les inégalités sociales et économiques que par la culture d’origine des personnes… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
80	Écologie / agriculture	La France devrait interdire aux agriculteurs l’usage d’un produit jugé trop polluant, même si cette interdiction les désavantage face à des concurrents étrangers qui peuvent encore l’utiliser.	-3	3	https://questions.assemblee-nationale.fr/dyn/17/comptes-rendus/seance/session-extraordinaire-de-2025-2026/deuxieme-seance-du-lundi-20-juillet-2026	Désaccord fort : le RN défend explicitement le principe « pas d’interdiction sans solution », les dérogations pour les filières sans alternative et la suppression des surtranspositions qui placent les producteurs français en situation de concurrence défavorable.
81	Santé / accès aux soins	Dans les zones où l'accès aux soins est insuffisant, l'Assurance maladie devrait pouvoir limiter le conventionnement de nouveaux médecins dans les zones déjà bien dotées afin d'encourager leur installation dans les déserts médicaux.	-3	3	https://rassemblementnational.fr/22-mesures	Désaccord très fort : Le RN veut stopper des fermetures d’hôpitaux et de maternités, renforcer les moyens de santé et soutenir les familles, tout en réduisant certaines structures administratives et en réservant davantage de dispositifs aux nationaux. Pour RN, sur Q81 (« Dans les zones où l'accès aux soins est insuffisant, l'Assurance maladie devrait pouvoir limiter le conventionnement de nouveaux médecins dans les… »), elle contredit presque entièrement le choix proposé : -3.
82	Santé / assurance maladie	L'Assurance maladie devrait rembourser intégralement les soins essentiels, quitte à réduire fortement le rôle des complémentaires santé.	-1	1	https://rassemblementnational.fr/22-mesures	Réserve modérée : Le RN veut stopper des fermetures d’hôpitaux et de maternités, renforcer les moyens de santé et soutenir les familles, tout en réduisant certaines structures administratives et en réservant davantage de dispositifs aux nationaux. Pour RN, sur Q82 (« L'Assurance maladie devrait rembourser intégralement les soins essentiels, quitte à réduire fortement le rôle des complémentaires santé. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.
83	Santé / hôpital	Il faut accepter de fermer ou regrouper certaines petites maternités et certains services d'urgence afin de concentrer les équipes et les équipements dans des établissements plus importants.	-2	2	https://rassemblementnational.fr/22-mesures	Désaccord net : Le RN veut stopper des fermetures d’hôpitaux et de maternités, renforcer les moyens de santé et soutenir les familles, tout en réduisant certaines structures administratives et en réservant davantage de dispositifs aux nationaux. Pour RN, sur Q83 (« Il faut accepter de fermer ou regrouper certaines petites maternités et certains services d'urgence afin de concentrer les équipes et les équipements… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
84	Éducation / autonomie	Les chefs d'établissement scolaire devraient pouvoir recruter eux-même une partie de leurs enseignants et peser davantage dans leur évaluation.	1	1	https://rassemblementnational.fr/22-mesures	Accord modéré : Le RN veut stopper des fermetures d’hôpitaux et de maternités, renforcer les moyens de santé et soutenir les familles, tout en réduisant certaines structures administratives et en réservant davantage de dispositifs aux nationaux. Pour RN, sur Q84 (« Les chefs d'établissement scolaire devraient pouvoir recruter eux-même une partie de leurs enseignants et peser davantage dans leur évaluation. »), elle incline dans ce sens sans adopter toute la proposition : +1.
85	Éducation / mixité sociale	Le financement public des établissements privés sous contrat devrait être conditionné à des objectifs mesurables de mixité sociale.	-2	1	https://rassemblementnational.fr/22-mesures	Désaccord net : Le RN veut stopper des fermetures d’hôpitaux et de maternités, renforcer les moyens de santé et soutenir les familles, tout en réduisant certaines structures administratives et en réservant davantage de dispositifs aux nationaux. Pour RN, sur Q85 (« Le financement public des établissements privés sous contrat devrait être conditionné à des objectifs mesurables de mixité sociale. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
87	Défense / Ukraine	La France devrait continuer à fournir une aide militaire et financière importante à l'Ukraine tant que son territoire reste occupé, même si la guerre se prolonge.	0	3	https://rassemblementnational.fr/22-mesures	Position intermédiaire : Le RN défend une souveraineté nationale forte, veut reprendre le contrôle de plusieurs politiques aujourd’hui européennes et refuse une évolution fédérale de l’Union. Pour RN, sur Q87 (« La France devrait continuer à fournir une aide militaire et financière importante à l'Ukraine tant que son territoire reste occupé, même si la guerre… »), elle ne tranche pas clairement l’arbitrage précis posé : 0.
88	Défense / dissuasion nucléaire	La dissuasion nucléaire française devrait aussi protéger les partenaires européens, tout en laissant à la France seule la décision finale de l'employer.	-3	3	https://rassemblementnational.fr/22-mesures	Désaccord très fort : Le RN défend une souveraineté nationale forte, veut reprendre le contrôle de plusieurs politiques aujourd’hui européennes et refuse une évolution fédérale de l’Union. Pour RN, sur Q88 (« La dissuasion nucléaire française devrait aussi protéger les partenaires européens, tout en laissant à la France seule la décision finale de l'employer. »), elle contredit presque entièrement le choix proposé : -3.
89	Santé / fin de vie	Une personne majeure atteinte d'une maladie grave et incurable provoquant des souffrances insupportables devrait pouvoir recevoir une aide médicale à mourir dans un cadre strictement contrôlé.	-3	3	https://rassemblementnational.fr/22-mesures	Désaccord très fort : Le RN met l’accent sur l’identité, l’assimilation, l’autorité et la transmission, tout en revendiquant les libertés publiques et en contestant les dispositifs qu’il estime restreindre excessivement la liberté d’expression. Pour RN, sur Q89 (« Une personne majeure atteinte d'une maladie grave et incurable provoquant des souffrances insupportables devrait pouvoir recevoir une aide médicale à… »), elle contredit presque entièrement le choix proposé : -3.
90	Dépendance / EHPAD	Les groupes privés à but lucratif ne devraient plus pouvoir gérer d'EHPAD. Les établissements existants devraient progressivement devenir publics ou non lucratifs.	1	1	https://rassemblementnational.fr/22-mesures	Accord modéré : Le RN veut stopper des fermetures d’hôpitaux et de maternités, renforcer les moyens de santé et soutenir les familles, tout en réduisant certaines structures administratives et en réservant davantage de dispositifs aux nationaux. Pour RN, sur Q90 (« Les groupes privés à but lucratif ne devraient plus pouvoir gérer d'EHPAD. Les établissements existants devraient progressivement devenir publics ou… »), elle incline dans ce sens sans adopter toute la proposition : +1.
91	Famille / prestations	Les allocations familiales devraient être versées à toutes les familles selon le nombre d'enfants, sans diminuer lorsque les revenus augmentent.	3	3	https://rassemblementnational.fr/22-mesures	Accord très fort : Le RN veut stopper des fermetures d’hôpitaux et de maternités, renforcer les moyens de santé et soutenir les familles, tout en réduisant certaines structures administratives et en réservant davantage de dispositifs aux nationaux. Pour RN, sur Q91 (« Les allocations familiales devraient être versées à toutes les familles selon le nombre d'enfants, sans diminuer lorsque les revenus augmentent. »), cette orientation reprend presque entièrement le choix proposé : +3.
92	Numérique / mineurs	L'accès aux réseaux sociaux devrait être interdit aux moins de 15 ans, même avec l'accord de leurs parents.	0	2	https://rassemblementnational.fr/22-mesures	Position intermédiaire : Le RN met l’accent sur l’identité, l’assimilation, l’autorité et la transmission, tout en revendiquant les libertés publiques et en contestant les dispositifs qu’il estime restreindre excessivement la liberté d’expression. Pour RN, sur Q92 (« L'accès aux réseaux sociaux devrait être interdit aux moins de 15 ans, même avec l'accord de leurs parents. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.
93	Numérique / intelligence artificielle	Les administrations publiques devraient privilégier des modèles d'intelligence artificielle hébergés en Europe, même s'ils sont temporairement moins performants ou plus coûteux que leurs concurrents étrangers.	-1	2	https://rassemblementnational.fr/22-mesures	Réserve modérée : Le RN veut stopper des fermetures d’hôpitaux et de maternités, renforcer les moyens de santé et soutenir les familles, tout en réduisant certaines structures administratives et en réservant davantage de dispositifs aux nationaux. Pour RN, sur Q93 (« Les administrations publiques devraient privilégier des modèles d'intelligence artificielle hébergés en Europe, même s'ils sont temporairement moins… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.
