qid	theme	question	score	confidence	source	justification
71	Écologie / croissance	Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort comparable, il faudrait quand même le faire.	-2	1	https://www.udr.fr/grandforumlibertes	Désaccord net : L’UDR veut supprimer plusieurs dispositifs environnementaux qu’il juge liberticides, notamment ZFE et ZAN, et privilégie simplification, innovation, production et souveraineté énergétique. Pour UDR, sur Q71 (« Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
72	Institutions	Pour certaines décisions économiques complexes, il serait préférable de confier davantage de pouvoir à des institutions indépendantes composées d'experts plutôt qu'aux responsables politiques élus.	-1	1	https://www.udr.fr/priorites	Réserve modérée : L’UDR propose un mécanisme de démocratie directe inspiré de la Suisse et une forte simplification territoriale et administrative, tout en conservant un exécutif national fort. Pour UDR, sur Q72 (« Pour certaines décisions économiques complexes, il serait préférable de confier davantage de pouvoir à des institutions indépendantes composées… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.
73	Institutions	Un gouvernement devrait pouvoir prendre une décision économiquement nécessaire mais très impopulaire sans chercher à obtenir l'approbation immédiate de la population.	1	1	https://www.udr.fr/priorites	Accord modéré : L’UDR propose un mécanisme de démocratie directe inspiré de la Suisse et une forte simplification territoriale et administrative, tout en conservant un exécutif national fort. Pour UDR, sur Q73 (« Un gouvernement devrait pouvoir prendre une décision économiquement nécessaire mais très impopulaire sans chercher à obtenir l'approbation immédiate de… »), elle incline dans ce sens sans adopter toute la proposition : +1.
74	Institutions	Le référendum devrait être beaucoup plus utilisé, même lorsque les citoyens votent sur des sujets dont ils maîtrisent mal les aspects techniques.	3	3	https://www.udr.fr/priorites	Accord très fort : L’UDR propose un mécanisme de démocratie directe inspiré de la Suisse et une forte simplification territoriale et administrative, tout en conservant un exécutif national fort. Pour UDR, sur Q74 (« Le référendum devrait être beaucoup plus utilisé, même lorsque les citoyens votent sur des sujets dont ils maîtrisent mal les aspects techniques. »), cette orientation reprend presque entièrement le choix proposé : +3.
75	Institutions	Il serait acceptable de donner davantage de poids politique aux citoyens qui démontrent un niveau élevé de connaissance du fonctionnement des institutions et de l'économie.	-2	1	https://www.udr.fr/priorites	Désaccord net : L’UDR propose un mécanisme de démocratie directe inspiré de la Suisse et une forte simplification territoriale et administrative, tout en conservant un exécutif national fort. Pour UDR, sur Q75 (« Il serait acceptable de donner davantage de poids politique aux citoyens qui démontrent un niveau élevé de connaissance du fonctionnement des… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
76	Institutions	Le président de la République devrait disposer de davantage de pouvoirs pour pouvoir mettre en œuvre un programme pendant cinq ans sans être constamment bloqué par le Parlement.	2	1	https://www.udr.fr/priorites	Accord net : L’UDR propose un mécanisme de démocratie directe inspiré de la Suisse et une forte simplification territoriale et administrative, tout en conservant un exécutif national fort. Pour UDR, sur Q76 (« Le président de la République devrait disposer de davantage de pouvoirs pour pouvoir mettre en œuvre un programme pendant cinq ans sans être… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
77	Institutions	La proportionnelle intégrale serait préférable au système actuel, même si elle rendait plus fréquentes les coalitions et les gouvernements instables.	0	1	https://www.udr.fr/priorites	Position équilibrée ou non tranchée : l’UDR défend une démocratie directe inspirée de la Suisse, mais cela ne permet pas de déduire une position sur la proportionnelle intégrale aux législatives.
78	Immigration / assimilation	Le droit de séjour durable en France devrait dépendre, sauf impossibilité particulière, d’efforts concrets pour apprendre le français, comprendre les règles et usages du pays et participer à la vie collective.	2	2	https://www.udr.fr/priorites	Accord net : L’UDR veut abolir le droit du sol et le regroupement familial, instaurer des quotas, réserver certaines prestations selon la durée de résidence et expulser les étrangers délinquants. Pour UDR, sur Q78 (« Le droit de séjour durable en France devrait dépendre, sauf impossibilité particulière, d’efforts concrets pour apprendre le français, comprendre les… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
79	Immigration / délinquance	Les différences de délinquance observées s’expliquent davantage par les inégalités sociales et économiques que par la culture d’origine des personnes concernées.	-2	1	https://www.udr.fr/priorites	Désaccord net : L’UDR veut abolir le droit du sol et le regroupement familial, instaurer des quotas, réserver certaines prestations selon la durée de résidence et expulser les étrangers délinquants. Pour UDR, sur Q79 (« Les différences de délinquance observées s’expliquent davantage par les inégalités sociales et économiques que par la culture d’origine des personnes… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
80	Écologie / agriculture	La France devrait interdire aux agriculteurs l’usage d’un produit jugé trop polluant, même si cette interdiction les désavantage face à des concurrents étrangers qui peuvent encore l’utiliser.	-3	2	https://www.udr.fr/grandforumlibertes	Désaccord très fort : L’UDR veut supprimer plusieurs dispositifs environnementaux qu’il juge liberticides, notamment ZFE et ZAN, et privilégie simplification, innovation, production et souveraineté énergétique. Pour UDR, sur Q80 (« La France devrait interdire aux agriculteurs l’usage d’un produit jugé trop polluant, même si cette interdiction les désavantage face à des concurrents… »), elle contredit presque entièrement le choix proposé : -3.
82	Santé / assurance maladie	L'Assurance maladie devrait rembourser intégralement les soins essentiels, quitte à réduire fortement le rôle des complémentaires santé.	-2	1	https://www.udr.fr/priorites	Désaccord net : L’UDR veut réduire fortement les dépenses et structures administratives mais maintenir un État protecteur sur les fonctions régaliennes et les services qu’il considère essentiels. Pour UDR, sur Q82 (« L'Assurance maladie devrait rembourser intégralement les soins essentiels, quitte à réduire fortement le rôle des complémentaires santé. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
83	Santé / hôpital	Il faut accepter de fermer ou regrouper certaines petites maternités et certains services d'urgence afin de concentrer les équipes et les équipements dans des établissements plus importants.	0	1	https://www.udr.fr/priorites	Position intermédiaire : L’UDR veut réduire fortement les dépenses et structures administratives mais maintenir un État protecteur sur les fonctions régaliennes et les services qu’il considère essentiels. Pour UDR, sur Q83 (« Il faut accepter de fermer ou regrouper certaines petites maternités et certains services d'urgence afin de concentrer les équipes et les équipements… »), elle ne tranche pas clairement l’arbitrage précis posé : 0.
84	Éducation / autonomie	Les chefs d'établissement scolaire devraient pouvoir recruter eux-même une partie de leurs enseignants et peser davantage dans leur évaluation.	2	1	https://www.udr.fr/priorites	Accord net : L’UDR veut réduire fortement les dépenses et structures administratives mais maintenir un État protecteur sur les fonctions régaliennes et les services qu’il considère essentiels. Pour UDR, sur Q84 (« Les chefs d'établissement scolaire devraient pouvoir recruter eux-même une partie de leurs enseignants et peser davantage dans leur évaluation. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
85	Éducation / mixité sociale	Le financement public des établissements privés sous contrat devrait être conditionné à des objectifs mesurables de mixité sociale.	-2	1	https://www.udr.fr/priorites	Désaccord net : L’UDR veut réduire fortement les dépenses et structures administratives mais maintenir un État protecteur sur les fonctions régaliennes et les services qu’il considère essentiels. Pour UDR, sur Q85 (« Le financement public des établissements privés sous contrat devrait être conditionné à des objectifs mesurables de mixité sociale. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
86	Logement / locations touristiques	Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence principale de son propriétaire.	-1	1	https://www.udr.fr/priorites	Réserve modérée : L’UDR veut réduire fortement les dépenses et structures administratives mais maintenir un État protecteur sur les fonctions régaliennes et les services qu’il considère essentiels. Pour UDR, sur Q86 (« Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.
87	Défense / Ukraine	La France devrait continuer à fournir une aide militaire et financière importante à l'Ukraine tant que son territoire reste occupé, même si la guerre se prolonge.	0	3	https://www.assemblee-nationale.fr/dyn/17/scrutins/988	Position intermédiaire : L’UDR défend la souveraineté nationale et une Europe moins technocratique, avec une forte priorité donnée à la capacité de la France à décider de ses normes, de son immigration et de son économie. Pour UDR, sur Q87 (« La France devrait continuer à fournir une aide militaire et financière importante à l'Ukraine tant que son territoire reste occupé, même si la guerre… »), elle ne tranche pas clairement l’arbitrage précis posé : 0.
88	Défense / dissuasion nucléaire	La dissuasion nucléaire française devrait aussi protéger les partenaires européens, tout en laissant à la France seule la décision finale de l'employer.	-2	1	https://www.udr.fr/priorites	Désaccord net : L’UDR défend la souveraineté nationale et une Europe moins technocratique, avec une forte priorité donnée à la capacité de la France à décider de ses normes, de son immigration et de son économie. Pour UDR, sur Q88 (« La dissuasion nucléaire française devrait aussi protéger les partenaires européens, tout en laissant à la France seule la décision finale de l'employer. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
89	Santé / fin de vie	Une personne majeure atteinte d'une maladie grave et incurable provoquant des souffrances insupportables devrait pouvoir recevoir une aide médicale à mourir dans un cadre strictement contrôlé.	-3	3	https://www.assemblee-nationale.fr/dyn/17/scrutins/2107	Désaccord très fort : L’UDR articule son projet autour de la liberté, de la responsabilité, de l’autorité et de l’identité, avec une conception conservatrice de la cohésion nationale. Pour UDR, sur Q89 (« Une personne majeure atteinte d'une maladie grave et incurable provoquant des souffrances insupportables devrait pouvoir recevoir une aide médicale à… »), elle contredit presque entièrement le choix proposé : -3.
90	Dépendance / EHPAD	Les groupes privés à but lucratif ne devraient plus pouvoir gérer d'EHPAD. Les établissements existants devraient progressivement devenir publics ou non lucratifs.	-2	1	https://www.udr.fr/priorites	Désaccord net : L’UDR veut réduire fortement les dépenses et structures administratives mais maintenir un État protecteur sur les fonctions régaliennes et les services qu’il considère essentiels. Pour UDR, sur Q90 (« Les groupes privés à but lucratif ne devraient plus pouvoir gérer d'EHPAD. Les établissements existants devraient progressivement devenir publics ou… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
91	Famille / prestations	Les allocations familiales devraient être versées à toutes les familles selon le nombre d'enfants, sans diminuer lorsque les revenus augmentent.	3	3	https://www.udr.fr/priorites	Accord très fort : L’UDR veut réduire fortement les dépenses et structures administratives mais maintenir un État protecteur sur les fonctions régaliennes et les services qu’il considère essentiels. Pour UDR, sur Q91 (« Les allocations familiales devraient être versées à toutes les familles selon le nombre d'enfants, sans diminuer lorsque les revenus augmentent. »), cette orientation reprend presque entièrement le choix proposé : +3.
92	Numérique / mineurs	L'accès aux réseaux sociaux devrait être interdit aux moins de 15 ans, même avec l'accord de leurs parents.	0	3	https://www.assemblee-nationale.fr/dyn/17/scrutins/8431	Position intermédiaire : L’UDR articule son projet autour de la liberté, de la responsabilité, de l’autorité et de l’identité, avec une conception conservatrice de la cohésion nationale. Pour UDR, sur Q92 (« L'accès aux réseaux sociaux devrait être interdit aux moins de 15 ans, même avec l'accord de leurs parents. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.
93	Numérique / intelligence artificielle	Les administrations publiques devraient privilégier des modèles d'intelligence artificielle hébergés en Europe, même s'ils sont temporairement moins performants ou plus coûteux que leurs concurrents étrangers.	-1	1	https://www.udr.fr/priorites	Réserve modérée : L’UDR veut réduire fortement les dépenses et structures administratives mais maintenir un État protecteur sur les fonctions régaliennes et les services qu’il considère essentiels. Pour UDR, sur Q93 (« Les administrations publiques devraient privilégier des modèles d'intelligence artificielle hébergés en Europe, même s'ils sont temporairement moins… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.
