qid	theme	question	score	confidence	current_source	current_justification	old_source	old_justification
71	Écologie / croissance	Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort comparable, il faudrait quand même le faire.	1	2	https://www.gov.uk/government/publications/plan-for-change	Accord modéré : Le gouvernement poursuit une transition énergétique ambitieuse, avec Great British Energy, le nucléaire et les renouvelables. Pour Royaume-Uni, sur Q71 (« Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.gov.uk/government/publications/plan-for-change	Accord modéré : Le gouvernement poursuit une transition énergétique ambitieuse, avec Great British Energy, le nucléaire et les renouvelables. Transposition ou inférence prudente.
72	Institutions	Pour certaines décisions économiques complexes, il serait préférable de confier davantage de pouvoir à des institutions indépendantes composées d'experts plutôt qu'aux responsables politiques élus.	1	1	https://www.gov.uk/government/news/prime-minister-pledges-growth-in-every-postcode-across-whole-of-uk-as-he-visits-scotland	Accord modéré : Le système britannique conserve un exécutif fort, tout en développant la décentralisation et les pouvoirs locaux. Comparabilité limitée ou position peu explicite. Pour Royaume-Uni, sur Q72 (« Pour certaines décisions économiques complexes, il serait préférable de confier davantage de pouvoir à des institutions indépendantes composées… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.gov.uk/government/news/prime-minister-pledges-growth-in-every-postcode-across-whole-of-uk-as-he-visits-scotland	Accord modéré : Le système britannique conserve un exécutif fort, tout en développant la décentralisation et les pouvoirs locaux. Comparabilité limitée ou position peu explicite.
73	Institutions	Un gouvernement devrait pouvoir prendre une décision économiquement nécessaire mais très impopulaire sans chercher à obtenir l'approbation immédiate de la population.	1	1	https://www.gov.uk/government/news/prime-minister-pledges-growth-in-every-postcode-across-whole-of-uk-as-he-visits-scotland	Accord modéré : Le système britannique conserve un exécutif fort, tout en développant la décentralisation et les pouvoirs locaux. Comparabilité limitée ou position peu explicite. Pour Royaume-Uni, sur Q73 (« Un gouvernement devrait pouvoir prendre une décision économiquement nécessaire mais très impopulaire sans chercher à obtenir l'approbation immédiate de… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.gov.uk/government/news/prime-minister-pledges-growth-in-every-postcode-across-whole-of-uk-as-he-visits-scotland	Accord modéré : Le système britannique conserve un exécutif fort, tout en développant la décentralisation et les pouvoirs locaux. Comparabilité limitée ou position peu explicite.
74	Institutions	Le référendum devrait être beaucoup plus utilisé, même lorsque les citoyens votent sur des sujets dont ils maîtrisent mal les aspects techniques.	-1	1	https://www.gov.uk/government/news/prime-minister-pledges-growth-in-every-postcode-across-whole-of-uk-as-he-visits-scotland	Réserve modérée : Le système britannique conserve un exécutif fort, tout en développant la décentralisation et les pouvoirs locaux. Comparabilité limitée ou position peu explicite. Pour Royaume-Uni, sur Q74 (« Le référendum devrait être beaucoup plus utilisé, même lorsque les citoyens votent sur des sujets dont ils maîtrisent mal les aspects techniques. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	https://www.gov.uk/government/news/prime-minister-pledges-growth-in-every-postcode-across-whole-of-uk-as-he-visits-scotland	Réserve : Le système britannique conserve un exécutif fort, tout en développant la décentralisation et les pouvoirs locaux. Comparabilité limitée ou position peu explicite.
75	Institutions	Il serait acceptable de donner davantage de poids politique aux citoyens qui démontrent un niveau élevé de connaissance du fonctionnement des institutions et de l'économie.	-1	1	https://www.gov.uk/government/news/prime-minister-pledges-growth-in-every-postcode-across-whole-of-uk-as-he-visits-scotland	Réserve modérée : Le système britannique conserve un exécutif fort, tout en développant la décentralisation et les pouvoirs locaux. Comparabilité limitée ou position peu explicite. Pour Royaume-Uni, sur Q75 (« Il serait acceptable de donner davantage de poids politique aux citoyens qui démontrent un niveau élevé de connaissance du fonctionnement des… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	https://www.gov.uk/government/news/prime-minister-pledges-growth-in-every-postcode-across-whole-of-uk-as-he-visits-scotland	Réserve : Le système britannique conserve un exécutif fort, tout en développant la décentralisation et les pouvoirs locaux. Comparabilité limitée ou position peu explicite.
76	Institutions	Le président de la République devrait disposer de davantage de pouvoirs pour pouvoir mettre en œuvre un programme pendant cinq ans sans être constamment bloqué par le Parlement.	1	1	https://www.gov.uk/government/news/prime-minister-pledges-growth-in-every-postcode-across-whole-of-uk-as-he-visits-scotland	Accord modéré : Le système britannique conserve un exécutif fort, tout en développant la décentralisation et les pouvoirs locaux. Comparabilité limitée ou position peu explicite. Pour Royaume-Uni, sur Q76 (« Le président de la République devrait disposer de davantage de pouvoirs pour pouvoir mettre en œuvre un programme pendant cinq ans sans être… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.gov.uk/government/news/prime-minister-pledges-growth-in-every-postcode-across-whole-of-uk-as-he-visits-scotland	Accord modéré : Le système britannique conserve un exécutif fort, tout en développant la décentralisation et les pouvoirs locaux. Comparabilité limitée ou position peu explicite.
77	Institutions	La proportionnelle intégrale serait préférable au système actuel, même si elle rendait plus fréquentes les coalitions et les gouvernements instables.	1	1	https://www.gov.uk/government/news/prime-minister-pledges-growth-in-every-postcode-across-whole-of-uk-as-he-visits-scotland	Accord modéré : Le système britannique conserve un exécutif fort, tout en développant la décentralisation et les pouvoirs locaux. Comparabilité limitée ou position peu explicite. Pour Royaume-Uni, sur Q77 (« La proportionnelle intégrale serait préférable au système actuel, même si elle rendait plus fréquentes les coalitions et les gouvernements instables. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.gov.uk/government/news/prime-minister-pledges-growth-in-every-postcode-across-whole-of-uk-as-he-visits-scotland	Accord modéré : Le système britannique conserve un exécutif fort, tout en développant la décentralisation et les pouvoirs locaux. Comparabilité limitée ou position peu explicite.
80	Écologie / agriculture	La France devrait interdire aux agriculteurs l’usage d’un produit jugé trop polluant, même si cette interdiction les désavantage face à des concurrents étrangers qui peuvent encore l’utiliser.	2	2	https://www.gov.uk/government/news/pesticide-emergency-authorisation-denied-for-2025-to-protect-bees	Accord net : la politique gouvernementale britannique a refusé en 2025 une autorisation d’urgence d’un néonicotinoïde demandée par la filière betteravière afin de protéger les pollinisateurs, tout en finançant des alternatives. Pour Royaume-Uni, sur Q80 (« La France devrait interdire aux agriculteurs l’usage d’un produit jugé trop polluant, même si cette interdiction les désavantage face à des concurrents… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.gov.uk/government/news/pesticide-emergency-authorisation-denied-for-2025-to-protect-bees	Accord net : la politique gouvernementale britannique a refusé en 2025 une autorisation d’urgence d’un néonicotinoïde demandée par la filière betteravière afin de protéger les pollinisateurs, tout en finançant des alternatives. Le gouvernement Burnham étant très récent, le codage suppose la continuité de cette politique Labour et conserve une confiance de 2.
82	Santé / assurance maladie	L'Assurance maladie devrait rembourser intégralement les soins essentiels, quitte à réduire fortement le rôle des complémentaires santé.	3	3	https://www.gov.uk/government/publications/plan-for-change	Accord très fort : Le gouvernement Labour maintient le NHS comme service public central, tandis que l’enseignement indépendant, le secteur privé du care et certains prestataires privés restent autorisés. Pour Royaume-Uni, sur Q82 (« L'Assurance maladie devrait rembourser intégralement les soins essentiels, quitte à réduire fortement le rôle des complémentaires santé. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.gov.uk/government/publications/plan-for-change	Accord fort : le programme de santé retenu permet d'estimer la place accordée à l'assurance publique et aux complémentaires. Niveau de preuve : preuve directe ou politique explicitement documentée.
83	Santé / hôpital	Il faut accepter de fermer ou regrouper certaines petites maternités et certains services d'urgence afin de concentrer les équipes et les équipements dans des établissements plus importants.	1	1	https://www.gov.uk/government/publications/plan-for-change	Accord modéré : Le gouvernement Labour maintient le NHS comme service public central, tandis que l’enseignement indépendant, le secteur privé du care et certains prestataires privés restent autorisés. Pour Royaume-Uni, sur Q83 (« Il faut accepter de fermer ou regrouper certaines petites maternités et certains services d'urgence afin de concentrer les équipes et les équipements… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.gov.uk/government/publications/plan-for-change	Accord modéré : le document retenu permet d'arbitrer entre maintien de la proximité hospitalière et concentration des moyens. Niveau de preuve : estimation prudente à partir de la ligne générale.
84	Éducation / autonomie	Les chefs d'établissement scolaire devraient pouvoir recruter eux-même une partie de leurs enseignants et peser davantage dans leur évaluation.	3	3	https://www.gov.uk/government/news/kings-speech-to-build-a-stronger-and-fairer-britain	Accord très fort : Le gouvernement Labour maintient le NHS comme service public central, tandis que l’enseignement indépendant, le secteur privé du care et certains prestataires privés restent autorisés. Pour Royaume-Uni, sur Q84 (« Les chefs d'établissement scolaire devraient pouvoir recruter eux-même une partie de leurs enseignants et peser davantage dans leur évaluation. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.gov.uk/government/news/kings-speech-to-build-a-stronger-and-fairer-britain	Accord fort : la position est estimée à partir des propositions d'autonomie des établissements, de recrutement et de gestion des enseignants. Niveau de preuve : preuve directe ou politique explicitement documentée.
85	Éducation / mixité sociale	Le financement public des établissements privés sous contrat devrait être conditionné à des objectifs mesurables de mixité sociale.	0	1	https://www.gov.uk/government/news/kings-speech-to-build-a-stronger-and-fairer-britain	Position intermédiaire : Le gouvernement Labour maintient le NHS comme service public central, tandis que l’enseignement indépendant, le secteur privé du care et certains prestataires privés restent autorisés. Pour Royaume-Uni, sur Q85 (« Le financement public des établissements privés sous contrat devrait être conditionné à des objectifs mesurables de mixité sociale. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://www.gov.uk/government/news/kings-speech-to-build-a-stronger-and-fairer-britain	Position neutre, partagée ou non arrêtée : la position est estimée à partir des propositions sur l'enseignement privé, son financement et la mixité sociale. Niveau de preuve : estimation prudente à partir de la ligne générale.
86	Logement / locations touristiques	Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence principale de son propriétaire.	2	2	https://www.gov.uk/government/publications/plan-for-change	Accord net : Le gouvernement Labour maintient le NHS comme service public central, tandis que l’enseignement indépendant, le secteur privé du care et certains prestataires privés restent autorisés. Pour Royaume-Uni, sur Q86 (« Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.gov.uk/government/publications/plan-for-change	Accord net : la source retenue précise le degré de régulation souhaité pour les meublés touristiques et les pouvoirs locaux. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.
87	Défense / Ukraine	La France devrait continuer à fournir une aide militaire et financière importante à l'Ukraine tant que son territoire reste occupé, même si la guerre se prolonge.	3	3	https://www.gov.uk/government/news/unbreakable-bond-between-uk-and-ukraine-will-continue-under-my-government-26-july-2026	Accord très fort : Le gouvernement Burnham a réaffirmé dès son entrée en fonctions la continuité du soutien britannique à l’Ukraine et le caractère durable de l’engagement bilatéral. Pour Royaume-Uni, sur Q87 (« La France devrait continuer à fournir une aide militaire et financière importante à l'Ukraine tant que son territoire reste occupé, même si la guerre… »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.gov.uk/government/news/unbreakable-bond-between-uk-and-ukraine-will-continue-under-my-government-26-july-2026	Accord fort : le vote ou la politique officielle sur le soutien durable à l'Ukraine constitue l'indicateur principal. Niveau de preuve : preuve directe ou politique explicitement documentée.
88	Défense / dissuasion nucléaire	La dissuasion nucléaire française devrait aussi protéger les partenaires européens, tout en laissant à la France seule la décision finale de l'employer.	2	2	https://www.gov.uk/government/news/unbreakable-bond-between-uk-and-ukraine-will-continue-under-my-government-26-july-2026	Accord net : Le Royaume-Uni est une puissance nucléaire de l’OTAN et met sa dissuasion au service de la sécurité euro-atlantique ; il soutient donc le principe d’une garantie nucléaire alliée en Europe. Pour Royaume-Uni, sur Q88 (« La dissuasion nucléaire française devrait aussi protéger les partenaires européens, tout en laissant à la France seule la décision finale de l'employer. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.gov.uk/government/news/unbreakable-bond-between-uk-and-ukraine-will-continue-under-my-government-26-july-2026	Accord net : la source retenue porte sur l'extension européenne de la dissuasion ou, pour les pays non dotés, sur la protection nucléaire alliée. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.
89	Santé / fin de vie	Une personne majeure atteinte d'une maladie grave et incurable provoquant des souffrances insupportables devrait pouvoir recevoir une aide médicale à mourir dans un cadre strictement contrôlé.	0	3	https://www.gov.uk/government/collections/terminally-ill-adults-end-of-life-bill	Position intermédiaire : le vote, la loi ou la position gouvernementale sur l'aide à mourir fournit un équivalent direct ou très proche. Pour Royaume-Uni, sur Q89 (« Une personne majeure atteinte d'une maladie grave et incurable provoquant des souffrances insupportables devrait pouvoir recevoir une aide médicale à… »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://www.gov.uk/government/collections/terminally-ill-adults-end-of-life-bill	Position neutre, partagée ou non arrêtée : le vote, la loi ou la position gouvernementale sur l'aide à mourir fournit un équivalent direct ou très proche. Niveau de preuve : preuve directe ou politique explicitement documentée.
90	Dépendance / EHPAD	Les groupes privés à but lucratif ne devraient plus pouvoir gérer d'EHPAD. Les établissements existants devraient progressivement devenir publics ou non lucratifs.	-2	2	https://www.gov.uk/government/publications/plan-for-change	Désaccord net : Le gouvernement Labour maintient le NHS comme service public central, tandis que l’enseignement indépendant, le secteur privé du care et certains prestataires privés restent autorisés. Pour Royaume-Uni, sur Q90 (« Les groupes privés à but lucratif ne devraient plus pouvoir gérer d'EHPAD. Les établissements existants devraient progressivement devenir publics ou… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.gov.uk/government/publications/plan-for-change	Désaccord net : le programme social et sanitaire permet d'estimer la place laissée aux opérateurs lucratifs dans la dépendance. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.
92	Numérique / mineurs	L'accès aux réseaux sociaux devrait être interdit aux moins de 15 ans, même avec l'accord de leurs parents.	3	3	https://www.gov.uk/government/news/social-media-to-be-banned-for-under-16s-in-landmark-government-move-to-givekids-their-childhood-back	Accord très fort : le vote ou la politique publique sur l'âge d'accès aux réseaux sociaux permet de distinguer interdiction stricte, autorisation parentale et régulation plus souple. Pour Royaume-Uni, sur Q92 (« L'accès aux réseaux sociaux devrait être interdit aux moins de 15 ans, même avec l'accord de leurs parents. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.gov.uk/government/news/social-media-to-be-banned-for-under-16s-in-landmark-government-move-to-givekids-their-childhood-back	Accord fort : le vote ou la politique publique sur l'âge d'accès aux réseaux sociaux permet de distinguer interdiction stricte, autorisation parentale et régulation plus souple. Niveau de preuve : preuve directe ou politique explicitement documentée.
