qid	theme	score	confidence	current_source	current_justification	old_source	old_justification
42	Europe	-3	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Désaccord très fort : L’accord présente les Pays-Bas comme plus forts dans une Europe forte et soutient une coopération accrue sur sécurité, économie, énergie et climat. Pour Pays-Bas, sur Q42 (« En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes. »), elle contredit presque entièrement le choix proposé : -3.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Désaccord fort : codage fondé sur les documents officiels retenus pour le thème « Europe ». Niveau de preuve : position ou mesure explicitement documentée.
44	Fiscalité / patrimoine	0	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Position intermédiaire : L’accord de coalition Jetten associe liberté d’entreprendre, responsabilité sociale, simplification et croissance durable, avec discipline budgétaire et investissements publics ciblés. Pour Pays-Bas, sur Q44 (« L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins… »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Position neutre, partagée ou non arrêtée : codage fondé sur les documents officiels retenus pour le thème « Fiscalité / patrimoine ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
45	Fiscalité / patrimoine	0	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Position intermédiaire : L’accord de coalition Jetten associe liberté d’entreprendre, responsabilité sociale, simplification et croissance durable, avec discipline budgétaire et investissements publics ciblés. Pour Pays-Bas, sur Q45 (« Les très grandes fortunes devraient être imposées sur leur patrimoine mondial, même lorsqu'elles quittent la France. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Position neutre, partagée ou non arrêtée : codage fondé sur les documents officiels retenus pour le thème « Fiscalité / patrimoine ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
46	Travail / chômage	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : Le gouvernement Jetten veut simplifier les règles et réduire les obstacles à l’activité tout en maintenant un État social et des politiques publiques fortes. Pour Pays-Bas, sur Q46 (« Un chômeur devrait pouvoir perdre une partie significative de ses allocations s'il refuse plusieurs emplois raisonnablement adaptés à ses compétences. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Travail / chômage ». Niveau de preuve : position ou mesure explicitement documentée.
47	Outre-mer / vie chère	2	3	https://www.government.nl/government/coalition-agreement/a-secure-netherlands-and-a-strong-society	Accord net : accord net par analogie, +2. Pour Pays-Bas, sur Q47 (« L’État devrait garantir que les produits essentiels ne coûtent pas beaucoup plus cher dans les DOM/TOM que dans l’Hexagone, quitte à subventionner… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.government.nl/government/coalition-agreement/a-secure-netherlands-and-a-strong-society	Le gouvernement néerlandais veut assurer l’accessibilité financière des besoins essentiels à Bonaire, Saba et Saint-Eustache et y consacre des moyens structurels : accord net par analogie, +2.
48	Travail / chômage	1	2	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : Le gouvernement Jetten veut simplifier les règles et réduire les obstacles à l’activité tout en maintenant un État social et des politiques publiques fortes. Pour Pays-Bas, sur Q48 (« Le CDI protège trop fortement les salariés déjà en poste et peut rendre plus difficile l’accès à l’emploi stable, au détriment des jeunes, chômeurs ou… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Travail / chômage ». Niveau de preuve : orientation cohérente étayée par plusieurs éléments.
49	Retraites	3	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord très fort : Le gouvernement Jetten veut simplifier les règles et réduire les obstacles à l’activité tout en maintenant un État social et des politiques publiques fortes. Pour Pays-Bas, sur Q49 (« Les retraites devraient être progressivement réformées vers un système combinant répartition et capitalisation, même si cela implique une période de… »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord fort : codage fondé sur les documents officiels retenus pour le thème « Retraites ». Niveau de preuve : position ou mesure explicitement documentée.
50	Retraites	3	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord très fort : Le gouvernement Jetten veut simplifier les règles et réduire les obstacles à l’activité tout en maintenant un État social et des politiques publiques fortes. Pour Pays-Bas, sur Q50 (« L'âge légal de départ à la retraite devrait être automatiquement indexé sur l'espérance de vie nationale. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord fort : codage fondé sur les documents officiels retenus pour le thème « Retraites ». Niveau de preuve : position ou mesure explicitement documentée.
51	Protection sociale	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : Le gouvernement Jetten veut simplifier les règles et réduire les obstacles à l’activité tout en maintenant un État social et des politiques publiques fortes. Pour Pays-Bas, sur Q51 (« Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Protection sociale ». Niveau de preuve : position ou mesure explicitement documentée.
53	État / entreprises	1	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : Le gouvernement Jetten veut simplifier les règles et réduire les obstacles à l’activité tout en maintenant un État social et des politiques publiques fortes. Pour Pays-Bas, sur Q53 (« Une entreprise qui reçoit plusieurs milliards d'euros d'aides publiques devrait pouvoir être contrainte de limiter ses dividendes et les rémunérations… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « État / entreprises ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
54	État / entreprises	1	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : Le gouvernement Jetten veut simplifier les règles et réduire les obstacles à l’activité tout en maintenant un État social et des politiques publiques fortes. Pour Pays-Bas, sur Q54 (« L'État devrait davantage utiliser son pouvoir d'actionnaire pour orienter les grandes entreprises françaises vers des objectifs industriels de long terme. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « État / entreprises ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
55	État / entreprises	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : Le gouvernement Jetten veut simplifier les règles et réduire les obstacles à l’activité tout en maintenant un État social et des politiques publiques fortes. Pour Pays-Bas, sur Q55 (« Il faudrait réduire fortement les normes administratives pesant sur les entreprises, même si certaines protections environnementales ou sociales… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « État / entreprises ». Niveau de preuve : position ou mesure explicitement documentée.
57	Immigration / assimilation	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : L’accord de coalition veut mieux maîtriser les flux migratoires, accélérer procédures et retours, tout en organisant l’intégration et l’accès au travail des personnes admises à rester. Pour Pays-Bas, sur Q57 (« L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Immigration / assimilation ». Niveau de preuve : position ou mesure explicitement documentée.
58	Immigration / assimilation	3	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord très fort : L’accord de coalition veut mieux maîtriser les flux migratoires, accélérer procédures et retours, tout en organisant l’intégration et l’accès au travail des personnes admises à rester. Pour Pays-Bas, sur Q58 (« La France devrait privilégier l'immigration économique qualifiée, même si cela signifie accueillir moins de personnes peu qualifiées. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord fort : codage fondé sur les documents officiels retenus pour le thème « Immigration / assimilation ». Niveau de preuve : position ou mesure explicitement documentée.
61	Immigration / assimilation	2	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : L’accord de coalition veut mieux maîtriser les flux migratoires, accélérer procédures et retours, tout en organisant l’intégration et l’accès au travail des personnes admises à rester. Pour Pays-Bas, sur Q61 (« Le fait de conserver des pratiques culturelles ou religieuses très différentes de celles de la majorité française n'est pas en soi un problème tant que… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Immigration / assimilation ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
63	Libertés / sécurité	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : Le gouvernement Jetten veut renforcer police, justice et lutte contre le crime organisé tout en maintenant les garanties de l’État de droit. Pour Pays-Bas, sur Q63 (« Pour lutter contre le terrorisme, l'État devrait pouvoir surveiller préventivement une personne considérée comme présentant un risque sérieux, même… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Libertés / sécurité ». Niveau de preuve : position ou mesure explicitement documentée.
64	Libertés / expression	2	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : La coalition D66–VVD–CDA défend l’État de droit, l’égalité des chances et les libertés individuelles, avec une attention à la cohésion et aux responsabilités communes. Pour Pays-Bas, sur Q64 (« Une personne qui tient publiquement des propos profondément offensants mais qui n'appelle ni à la violence ni à commettre une infraction devrait être… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Libertés / expression ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
66	Sécurité	-2	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Désaccord net : Le gouvernement Jetten veut renforcer police, justice et lutte contre le crime organisé tout en maintenant les garanties de l’État de droit. Pour Pays-Bas, sur Q66 (« Lorsqu’un conducteur refuse d’obtempérer et prend la fuite, les policiers devraient pouvoir utiliser leur arme à feu même si le danger pour leur vie… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Désaccord net : codage fondé sur les documents officiels retenus pour le thème « Sécurité ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
67	Écologie	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : La coalition maintient des objectifs climatiques ambitieux et les articule à la croissance durable, à l’innovation, à l’électrification et à des mesures économiquement soutenables. Pour Pays-Bas, sur Q67 (« Une taxe carbone qui réduit les émissions de CO₂ devrait être maintenue même si elle diminue le pouvoir d’achat des ménages modestes, à condition de… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Écologie ». Niveau de preuve : position ou mesure explicitement documentée.
68	Écologie	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : La coalition maintient des objectifs climatiques ambitieux et les articule à la croissance durable, à l’innovation, à l’électrification et à des mesures économiquement soutenables. Pour Pays-Bas, sur Q68 (« La France devrait interdire progressivement la vente de voitures thermiques même si cela augmente temporairement le prix moyen des véhicules. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Écologie ». Niveau de preuve : position ou mesure explicitement documentée.
69	Écologie	0	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Position intermédiaire : La coalition maintient des objectifs climatiques ambitieux et les articule à la croissance durable, à l’innovation, à l’électrification et à des mesures économiquement soutenables. Pour Pays-Bas, sur Q69 (« Il faut privilégier le nucléaire même si cela conduit à réduire certains investissements dans les renouvelables. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Position neutre, partagée ou non arrêtée : codage fondé sur les documents officiels retenus pour le thème « Écologie ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
71	Écologie / croissance	1	2	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : La coalition maintient des objectifs climatiques ambitieux et les articule à la croissance durable, à l’innovation, à l’électrification et à des mesures économiquement soutenables. Pour Pays-Bas, sur Q71 (« Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Écologie / croissance ». Niveau de preuve : orientation cohérente étayée par plusieurs éléments.
72	Institutions	1	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : La coalition met l’accent sur coopération, compromis, État de droit et contrôle parlementaire de l’action publique. Pour Pays-Bas, sur Q72 (« Pour certaines décisions économiques complexes, il serait préférable de confier davantage de pouvoir à des institutions indépendantes composées… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Institutions ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
73	Institutions	1	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : La coalition met l’accent sur coopération, compromis, État de droit et contrôle parlementaire de l’action publique. Pour Pays-Bas, sur Q73 (« Un gouvernement devrait pouvoir prendre une décision économiquement nécessaire mais très impopulaire sans chercher à obtenir l'approbation immédiate de… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Institutions ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
74	Institutions	-1	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Réserve modérée : La coalition met l’accent sur coopération, compromis, État de droit et contrôle parlementaire de l’action publique. Pour Pays-Bas, sur Q74 (« Le référendum devrait être beaucoup plus utilisé, même lorsque les citoyens votent sur des sujets dont ils maîtrisent mal les aspects techniques. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Réserve : codage fondé sur les documents officiels retenus pour le thème « Institutions ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
75	Institutions	-2	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Désaccord net : La coalition met l’accent sur coopération, compromis, État de droit et contrôle parlementaire de l’action publique. Pour Pays-Bas, sur Q75 (« Il serait acceptable de donner davantage de poids politique aux citoyens qui démontrent un niveau élevé de connaissance du fonctionnement des… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Désaccord net : codage fondé sur les documents officiels retenus pour le thème « Institutions ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
76	Institutions	-2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Désaccord net : La coalition met l’accent sur coopération, compromis, État de droit et contrôle parlementaire de l’action publique. Pour Pays-Bas, sur Q76 (« Le président de la République devrait disposer de davantage de pouvoirs pour pouvoir mettre en œuvre un programme pendant cinq ans sans être… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Désaccord net : codage fondé sur les documents officiels retenus pour le thème « Institutions ». Niveau de preuve : position ou mesure explicitement documentée.
77	Institutions	3	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord très fort : La coalition met l’accent sur coopération, compromis, État de droit et contrôle parlementaire de l’action publique. Pour Pays-Bas, sur Q77 (« La proportionnelle intégrale serait préférable au système actuel, même si elle rendait plus fréquentes les coalitions et les gouvernements instables. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord fort : codage fondé sur les documents officiels retenus pour le thème « Institutions ». Niveau de preuve : position ou mesure explicitement documentée.
78	Immigration / assimilation	3	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord très fort : L’accord de coalition veut mieux maîtriser les flux migratoires, accélérer procédures et retours, tout en organisant l’intégration et l’accès au travail des personnes admises à rester. Pour Pays-Bas, sur Q78 (« Le droit de séjour durable en France devrait dépendre, sauf impossibilité particulière, d’efforts concrets pour apprendre le français, comprendre les… »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord fort : codage fondé sur les documents officiels retenus pour le thème « Immigration / assimilation ». Niveau de preuve : position ou mesure explicitement documentée.
79	Immigration / délinquance	1	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : L’accord de coalition veut mieux maîtriser les flux migratoires, accélérer procédures et retours, tout en organisant l’intégration et l’accès au travail des personnes admises à rester. Pour Pays-Bas, sur Q79 (« Les différences de délinquance observées s’expliquent davantage par les inégalités sociales et économiques que par la culture d’origine des personnes… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Immigration / délinquance ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
