qid	theme	score	confidence	current_source	current_justification	old_source	old_justification
50	Retraites	-2	2	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Désaccord net : Les Écologistes défendent une économie mixte avec des services publics essentiels, des communs renforcés et des marchés encadrés par des seuils, calendriers et incitations décidés démocratiquement. Pour Les Écologistes, sur Q50 (« L'âge légal de départ à la retraite devrait être automatiquement indexé sur l'espérance de vie nationale. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Désaccord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
51	Protection sociale	-3	2	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Désaccord très fort : Les Écologistes défendent une économie mixte avec des services publics essentiels, des communs renforcés et des marchés encadrés par des seuils, calendriers et incitations décidés démocratiquement. Pour Les Écologistes, sur Q51 (« Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail. »), elle contredit presque entièrement le choix proposé : -3.	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Désaccord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
53	État / entreprises	3	2	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord très fort : Les Écologistes défendent une économie mixte avec des services publics essentiels, des communs renforcés et des marchés encadrés par des seuils, calendriers et incitations décidés démocratiquement. Pour Les Écologistes, sur Q53 (« Une entreprise qui reçoit plusieurs milliards d'euros d'aides publiques devrait pouvoir être contrainte de limiter ses dividendes et les rémunérations… »), cette orientation reprend presque entièrement le choix proposé : +3.	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord fort : codage cohérent avec la ligne programmatique générale du parti sur état / entreprises.
54	État / entreprises	2	2	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord net : Les Écologistes défendent une économie mixte avec des services publics essentiels, des communs renforcés et des marchés encadrés par des seuils, calendriers et incitations décidés démocratiquement. Pour Les Écologistes, sur Q54 (« L'État devrait davantage utiliser son pouvoir d'actionnaire pour orienter les grandes entreprises françaises vers des objectifs industriels de long terme. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord fort : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
55	État / entreprises	-3	2	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Désaccord très fort : Les Écologistes défendent une économie mixte avec des services publics essentiels, des communs renforcés et des marchés encadrés par des seuils, calendriers et incitations décidés démocratiquement. Pour Les Écologistes, sur Q55 (« Il faudrait réduire fortement les normes administratives pesant sur les entreprises, même si certaines protections environnementales ou sociales… »), elle contredit presque entièrement le choix proposé : -3.	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Désaccord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
57	Immigration / assimilation	-3	2	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Désaccord très fort : Le programme 2026 des Écologistes consacre un chapitre aux libertés de migration et défend l’accueil, les droits fondamentaux et l’intégration, plutôt qu’un durcissement général des conditions de séjour et de nationalité. Pour Les Écologistes, sur Q57 (« L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré. »), elle contredit presque entièrement le choix proposé : -3.	https://lesecologistes.fr/pages/358vv7W974UgosGhCBbIPT/notre-projet	Désaccord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
58	Immigration / assimilation	0	1	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Position intermédiaire : Le programme 2026 des Écologistes consacre un chapitre aux libertés de migration et défend l’accueil, les droits fondamentaux et l’intégration, plutôt qu’un durcissement général des conditions de séjour et de nationalité. Pour Les Écologistes, sur Q58 (« La France devrait privilégier l'immigration économique qualifiée, même si cela signifie accueillir moins de personnes peu qualifiées. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://lesecologistes.fr/pages/358vv7W974UgosGhCBbIPT/notre-projet	Position équilibrée ou non tranchée : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
60	Immigration / assimilation	-3	2	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Désaccord très fort : Le programme 2026 des Écologistes consacre un chapitre aux libertés de migration et défend l’accueil, les droits fondamentaux et l’intégration, plutôt qu’un durcissement général des conditions de séjour et de nationalité. Pour Les Écologistes, sur Q60 (« La France devrait pouvoir refuser l'entrée à un immigré légalement admissible lorsqu'il existe de fortes raisons de penser qu'il ne souhaite pas… »), elle contredit presque entièrement le choix proposé : -3.	https://lesecologistes.fr/pages/358vv7W974UgosGhCBbIPT/notre-projet	Désaccord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
61	Immigration / assimilation	3	2	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord très fort : Le programme 2026 des Écologistes consacre un chapitre aux libertés de migration et défend l’accueil, les droits fondamentaux et l’intégration, plutôt qu’un durcissement général des conditions de séjour et de nationalité. Pour Les Écologistes, sur Q61 (« Le fait de conserver des pratiques culturelles ou religieuses très différentes de celles de la majorité française n'est pas en soi un problème tant que… »), cette orientation reprend presque entièrement le choix proposé : +3.	https://lesecologistes.fr/pages/358vv7W974UgosGhCBbIPT/notre-projet	Accord fort : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
63	Libertés / sécurité	-1	2	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Réserve modérée : Les Écologistes proposent de refonder une police républicaine, de renforcer la justice et de privilégier des réponses proportionnées, la prévention et l’État de droit plutôt qu’une extension générale des pouvoirs coercitifs. Pour Les Écologistes, sur Q63 (« Pour lutter contre le terrorisme, l'État devrait pouvoir surveiller préventivement une personne considérée comme présentant un risque sérieux, même… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	https://lesecologistes.fr/pages/358vv7W974UgosGhCBbIPT/notre-projet	Réserve : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
64	Libertés / expression	2	2	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord net : Les Écologistes placent les libertés, l’égalité des droits et la lutte contre les discriminations de genre, d’origine, de religion, de handicap ou d’orientation sexuelle au cœur de leur projet. Pour Les Écologistes, sur Q64 (« Une personne qui tient publiquement des propos profondément offensants mais qui n'appelle ni à la violence ni à commettre une infraction devrait être… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://lesecologistes.fr/pages/358vv7W974UgosGhCBbIPT/notre-projet	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
67	Écologie	3	2	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord très fort : Les Écologistes veulent abandonner la croissance du PIB comme boussole, respecter les limites planétaires et imposer des trajectoires écologiques contraignantes dans l’énergie, les transports, le logement, l’agriculture et l’industrie. Pour Les Écologistes, sur Q67 (« Une taxe carbone qui réduit les émissions de CO₂ devrait être maintenue même si elle diminue le pouvoir d’achat des ménages modestes, à condition de… »), cette orientation reprend presque entièrement le choix proposé : +3.	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
68	Écologie	3	3	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord très fort : Les Écologistes veulent abandonner la croissance du PIB comme boussole, respecter les limites planétaires et imposer des trajectoires écologiques contraignantes dans l’énergie, les transports, le logement, l’agriculture et l’industrie. Pour Les Écologistes, sur Q68 (« La France devrait interdire progressivement la vente de voitures thermiques même si cela augmente temporairement le prix moyen des véhicules. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
69	Écologie	-3	2	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Désaccord très fort : Les Écologistes veulent abandonner la croissance du PIB comme boussole, respecter les limites planétaires et imposer des trajectoires écologiques contraignantes dans l’énergie, les transports, le logement, l’agriculture et l’industrie. Pour Les Écologistes, sur Q69 (« Il faut privilégier le nucléaire même si cela conduit à réduire certains investissements dans les renouvelables. »), elle contredit presque entièrement le choix proposé : -3.	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Désaccord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
71	Écologie / croissance	2	2	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord net : Les Écologistes veulent abandonner la croissance du PIB comme boussole, respecter les limites planétaires et imposer des trajectoires écologiques contraignantes dans l’énergie, les transports, le logement, l’agriculture et l’industrie. Pour Les Écologistes, sur Q71 (« Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
72	Institutions	-1	1	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Réserve modérée : Les Écologistes veulent une République écologique et citoyenne, plus parlementaire et participative, avec davantage de souveraineté populaire et des contre-pouvoirs renforcés. Pour Les Écologistes, sur Q72 (« Pour certaines décisions économiques complexes, il serait préférable de confier davantage de pouvoir à des institutions indépendantes composées… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Réserve : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
73	Institutions	0	1	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Position intermédiaire : Les Écologistes veulent une République écologique et citoyenne, plus parlementaire et participative, avec davantage de souveraineté populaire et des contre-pouvoirs renforcés. Pour Les Écologistes, sur Q73 (« Un gouvernement devrait pouvoir prendre une décision économiquement nécessaire mais très impopulaire sans chercher à obtenir l'approbation immédiate de… »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Position équilibrée ou non tranchée : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
74	Institutions	2	2	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord net : Les Écologistes veulent une République écologique et citoyenne, plus parlementaire et participative, avec davantage de souveraineté populaire et des contre-pouvoirs renforcés. Pour Les Écologistes, sur Q74 (« Le référendum devrait être beaucoup plus utilisé, même lorsque les citoyens votent sur des sujets dont ils maîtrisent mal les aspects techniques. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
75	Institutions	-2	1	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Désaccord net : Les Écologistes veulent une République écologique et citoyenne, plus parlementaire et participative, avec davantage de souveraineté populaire et des contre-pouvoirs renforcés. Pour Les Écologistes, sur Q75 (« Il serait acceptable de donner davantage de poids politique aux citoyens qui démontrent un niveau élevé de connaissance du fonctionnement des… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Désaccord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
76	Institutions	-2	2	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Désaccord net : Les Écologistes veulent une République écologique et citoyenne, plus parlementaire et participative, avec davantage de souveraineté populaire et des contre-pouvoirs renforcés. Pour Les Écologistes, sur Q76 (« Le président de la République devrait disposer de davantage de pouvoirs pour pouvoir mettre en œuvre un programme pendant cinq ans sans être… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Désaccord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
77	Institutions	2	2	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord net : Les Écologistes veulent une République écologique et citoyenne, plus parlementaire et participative, avec davantage de souveraineté populaire et des contre-pouvoirs renforcés. Pour Les Écologistes, sur Q77 (« La proportionnelle intégrale serait préférable au système actuel, même si elle rendait plus fréquentes les coalitions et les gouvernements instables. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
78	Immigration / assimilation	-1	2	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Réserve modérée : Le programme 2026 des Écologistes consacre un chapitre aux libertés de migration et défend l’accueil, les droits fondamentaux et l’intégration, plutôt qu’un durcissement général des conditions de séjour et de nationalité. Pour Les Écologistes, sur Q78 (« Le droit de séjour durable en France devrait dépendre, sauf impossibilité particulière, d’efforts concrets pour apprendre le français, comprendre les… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	https://lesecologistes.fr/pages/358vv7W974UgosGhCBbIPT/notre-projet	Réserve : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
79	Immigration / délinquance	3	2	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord très fort : Le programme 2026 des Écologistes consacre un chapitre aux libertés de migration et défend l’accueil, les droits fondamentaux et l’intégration, plutôt qu’un durcissement général des conditions de séjour et de nationalité. Pour Les Écologistes, sur Q79 (« Les différences de délinquance observées s’expliquent davantage par les inégalités sociales et économiques que par la culture d’origine des personnes… »), cette orientation reprend presque entièrement le choix proposé : +3.	https://lesecologistes.fr/pages/358vv7W974UgosGhCBbIPT/notre-projet	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
81	Santé / accès aux soins	3	3	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord très fort : Le programme 2026 des Écologistes renforce les services publics, la santé, l’école, le logement et la protection du grand âge, avec un encadrement important des opérateurs privés et des objectifs sociaux et écologiques. Pour Les Écologistes, sur Q81 (« Dans les zones où l'accès aux soins est insuffisant, l'Assurance maladie devrait pouvoir limiter le conventionnement de nouveaux médecins dans les… »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.assemblee-nationale.fr/dyn/17/scrutins/1214	Accord fort : le scrutin sur la régulation du conventionnement médical fournit la position parlementaire la plus proche ; pour les formations non représentées, le codage est déduit de leur ligne sur la liberté d'installation. Niveau de preuve : preuve directe ou politique explicitement documentée.
82	Santé / assurance maladie	2	2	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord net : Le programme 2026 des Écologistes renforce les services publics, la santé, l’école, le logement et la protection du grand âge, avec un encadrement important des opérateurs privés et des objectifs sociaux et écologiques. Pour Les Écologistes, sur Q82 (« L'Assurance maladie devrait rembourser intégralement les soins essentiels, quitte à réduire fortement le rôle des complémentaires santé. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord net : le programme de santé retenu permet d'estimer la place accordée à l'assurance publique et aux complémentaires. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.
83	Santé / hôpital	-2	2	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Désaccord net : Le programme 2026 des Écologistes renforce les services publics, la santé, l’école, le logement et la protection du grand âge, avec un encadrement important des opérateurs privés et des objectifs sociaux et écologiques. Pour Les Écologistes, sur Q83 (« Il faut accepter de fermer ou regrouper certaines petites maternités et certains services d'urgence afin de concentrer les équipes et les équipements… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Désaccord net : le document retenu permet d'arbitrer entre maintien de la proximité hospitalière et concentration des moyens. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.
84	Éducation / autonomie	-2	1	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Désaccord net : Le programme 2026 des Écologistes renforce les services publics, la santé, l’école, le logement et la protection du grand âge, avec un encadrement important des opérateurs privés et des objectifs sociaux et écologiques. Pour Les Écologistes, sur Q84 (« Les chefs d'établissement scolaire devraient pouvoir recruter eux-même une partie de leurs enseignants et peser davantage dans leur évaluation. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Désaccord net : la position est estimée à partir des propositions d'autonomie des établissements, de recrutement et de gestion des enseignants. Niveau de preuve : estimation prudente à partir de la ligne générale.
85	Éducation / mixité sociale	3	2	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord très fort : Le programme 2026 des Écologistes renforce les services publics, la santé, l’école, le logement et la protection du grand âge, avec un encadrement important des opérateurs privés et des objectifs sociaux et écologiques. Pour Les Écologistes, sur Q85 (« Le financement public des établissements privés sous contrat devrait être conditionné à des objectifs mesurables de mixité sociale. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord fort : la position est estimée à partir des propositions sur l'enseignement privé, son financement et la mixité sociale. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.
86	Logement / locations touristiques	3	3	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord très fort : Le programme 2026 des Écologistes renforce les services publics, la santé, l’école, le logement et la protection du grand âge, avec un encadrement important des opérateurs privés et des objectifs sociaux et écologiques. Pour Les Écologistes, sur Q86 (« Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence… »), cette orientation reprend presque entièrement le choix proposé : +3.	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord fort : la source retenue précise le degré de régulation souhaité pour les meublés touristiques et les pouvoirs locaux. Niveau de preuve : preuve directe ou politique explicitement documentée.
87	Défense / Ukraine	3	3	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord très fort : Les Écologistes assument explicitement une Europe fédérale, plus démocratique et plus intégrée, et souhaitent européaniser davantage plusieurs politiques économiques, climatiques et de défense. Pour Les Écologistes, sur Q87 (« La France devrait continuer à fournir une aide militaire et financière importante à l'Ukraine tant que son territoire reste occupé, même si la guerre… »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.assemblee-nationale.fr/dyn/17/scrutins/988	Accord fort : le vote ou la politique officielle sur le soutien durable à l'Ukraine constitue l'indicateur principal. Niveau de preuve : preuve directe ou politique explicitement documentée.
89	Santé / fin de vie	3	3	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord très fort : Les Écologistes placent les libertés, l’égalité des droits et la lutte contre les discriminations de genre, d’origine, de religion, de handicap ou d’orientation sexuelle au cœur de leur projet. Pour Les Écologistes, sur Q89 (« Une personne majeure atteinte d'une maladie grave et incurable provoquant des souffrances insupportables devrait pouvoir recevoir une aide médicale à… »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.assemblee-nationale.fr/dyn/17/scrutins/2107	Accord fort : le vote, la loi ou la position gouvernementale sur l'aide à mourir fournit un équivalent direct ou très proche. Niveau de preuve : preuve directe ou politique explicitement documentée.
91	Famille / prestations	0	1	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Position intermédiaire : Le programme 2026 des Écologistes renforce les services publics, la santé, l’école, le logement et la protection du grand âge, avec un encadrement important des opérateurs privés et des objectifs sociaux et écologiques. Pour Les Écologistes, sur Q91 (« Les allocations familiales devraient être versées à toutes les familles selon le nombre d'enfants, sans diminuer lorsque les revenus augmentent. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Position neutre, partagée ou non arrêtée : le modèle de prestations familiales et la ligne programmatique permettent d'estimer la préférence pour l'universalité ou le ciblage. Niveau de preuve : estimation prudente à partir de la ligne générale.
92	Numérique / mineurs	1	3	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord modéré : Les Écologistes placent les libertés, l’égalité des droits et la lutte contre les discriminations de genre, d’origine, de religion, de handicap ou d’orientation sexuelle au cœur de leur projet. Pour Les Écologistes, sur Q92 (« L'accès aux réseaux sociaux devrait être interdit aux moins de 15 ans, même avec l'accord de leurs parents. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.assemblee-nationale.fr/dyn/17/scrutins/8431	Accord modéré : le vote ou la politique publique sur l'âge d'accès aux réseaux sociaux permet de distinguer interdiction stricte, autorisation parentale et régulation plus souple. Niveau de preuve : preuve directe ou politique explicitement documentée.
93	Numérique / intelligence artificielle	2	3	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord net : Le programme 2026 des Écologistes renforce les services publics, la santé, l’école, le logement et la protection du grand âge, avec un encadrement important des opérateurs privés et des objectifs sociaux et écologiques. Pour Les Écologistes, sur Q93 (« Les administrations publiques devraient privilégier des modèles d'intelligence artificielle hébergés en Europe, même s'ils sont temporairement moins… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://lesecologistes.fr/document/5ZhR2m5t2ZaGKqIdD1bJaD/vdef-programme-1.pdf	Accord net : la stratégie numérique permet d'estimer la priorité accordée à la souveraineté européenne par rapport au coût et à la performance. Niveau de preuve : preuve directe ou politique explicitement documentée.
