qid	theme	score	confidence	current_source	current_justification	old_source	old_justification
69	Écologie	-2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Désaccord net : La transition écologique, les renouvelables et la réglementation climatique sont des priorités gouvernementales. Pour Espagne, sur Q69 (« Il faut privilégier le nucléaire même si cela conduit à réduire certains investissements dans les renouvelables. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Désaccord net : La transition écologique, les renouvelables et la réglementation climatique sont des priorités gouvernementales. Transposition ou inférence prudente.
71	Écologie / croissance	1	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Accord modéré : La transition écologique, les renouvelables et la réglementation climatique sont des priorités gouvernementales. Pour Espagne, sur Q71 (« Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Accord modéré : La transition écologique, les renouvelables et la réglementation climatique sont des priorités gouvernementales. Transposition ou inférence prudente.
72	Institutions	1	1	https://www.lamoncloa.gob.es/lang/en/presidente/intervenciones/paginas/2025/20250728-political-year-assessment-speech.aspx	Accord modéré : La coalition minoritaire valorise le parlementarisme, la proportionnelle et la négociation entre groupes. Comparabilité limitée ou position peu explicite. Pour Espagne, sur Q72 (« Pour certaines décisions économiques complexes, il serait préférable de confier davantage de pouvoir à des institutions indépendantes composées… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.lamoncloa.gob.es/lang/en/presidente/intervenciones/paginas/2025/20250728-political-year-assessment-speech.aspx	Accord modéré : La coalition minoritaire valorise le parlementarisme, la proportionnelle et la négociation entre groupes. Comparabilité limitée ou position peu explicite.
73	Institutions	1	1	https://www.lamoncloa.gob.es/lang/en/presidente/intervenciones/paginas/2025/20250728-political-year-assessment-speech.aspx	Accord modéré : La coalition minoritaire valorise le parlementarisme, la proportionnelle et la négociation entre groupes. Comparabilité limitée ou position peu explicite. Pour Espagne, sur Q73 (« Un gouvernement devrait pouvoir prendre une décision économiquement nécessaire mais très impopulaire sans chercher à obtenir l'approbation immédiate de… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.lamoncloa.gob.es/lang/en/presidente/intervenciones/paginas/2025/20250728-political-year-assessment-speech.aspx	Accord modéré : La coalition minoritaire valorise le parlementarisme, la proportionnelle et la négociation entre groupes. Comparabilité limitée ou position peu explicite.
74	Institutions	0	1	https://www.lamoncloa.gob.es/lang/en/presidente/intervenciones/paginas/2025/20250728-political-year-assessment-speech.aspx	Position intermédiaire : La coalition minoritaire valorise le parlementarisme, la proportionnelle et la négociation entre groupes. Comparabilité limitée ou position peu explicite.	https://www.lamoncloa.gob.es/lang/en/presidente/intervenciones/paginas/2025/20250728-political-year-assessment-speech.aspx	Position de compromis : La coalition minoritaire valorise le parlementarisme, la proportionnelle et la négociation entre groupes. Comparabilité limitée ou position peu explicite.
75	Institutions	-1	1	https://www.lamoncloa.gob.es/lang/en/presidente/intervenciones/paginas/2025/20250728-political-year-assessment-speech.aspx	Réserve modérée : La coalition minoritaire valorise le parlementarisme, la proportionnelle et la négociation entre groupes. Comparabilité limitée ou position peu explicite. Pour Espagne, sur Q75 (« Il serait acceptable de donner davantage de poids politique aux citoyens qui démontrent un niveau élevé de connaissance du fonctionnement des… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	https://www.lamoncloa.gob.es/lang/en/presidente/intervenciones/paginas/2025/20250728-political-year-assessment-speech.aspx	Réserve : La coalition minoritaire valorise le parlementarisme, la proportionnelle et la négociation entre groupes. Comparabilité limitée ou position peu explicite.
76	Institutions	-1	1	https://www.lamoncloa.gob.es/lang/en/presidente/intervenciones/paginas/2025/20250728-political-year-assessment-speech.aspx	Réserve modérée : La coalition minoritaire valorise le parlementarisme, la proportionnelle et la négociation entre groupes. Comparabilité limitée ou position peu explicite. Pour Espagne, sur Q76 (« Le président de la République devrait disposer de davantage de pouvoirs pour pouvoir mettre en œuvre un programme pendant cinq ans sans être… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	https://www.lamoncloa.gob.es/lang/en/presidente/intervenciones/paginas/2025/20250728-political-year-assessment-speech.aspx	Réserve : La coalition minoritaire valorise le parlementarisme, la proportionnelle et la négociation entre groupes. Comparabilité limitée ou position peu explicite.
83	Santé / hôpital	-2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Désaccord net : Le gouvernement Sánchez renforce services publics et protection sociale, mais santé, éducation et dépendance continuent aussi de faire intervenir des opérateurs privés encadrés. Pour Espagne, sur Q83 (« Il faut accepter de fermer ou regrouper certaines petites maternités et certains services d'urgence afin de concentrer les équipes et les équipements… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Désaccord net : le document retenu permet d'arbitrer entre maintien de la proximité hospitalière et concentration des moyens. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.
84	Éducation / autonomie	-1	1	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Réserve modérée : Le gouvernement Sánchez renforce services publics et protection sociale, mais santé, éducation et dépendance continuent aussi de faire intervenir des opérateurs privés encadrés. Pour Espagne, sur Q84 (« Les chefs d'établissement scolaire devraient pouvoir recruter eux-même une partie de leurs enseignants et peser davantage dans leur évaluation. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Réserve : la position est estimée à partir des propositions d'autonomie des établissements, de recrutement et de gestion des enseignants. Niveau de preuve : estimation prudente à partir de la ligne générale.
85	Éducation / mixité sociale	2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Accord net : Le gouvernement Sánchez renforce services publics et protection sociale, mais santé, éducation et dépendance continuent aussi de faire intervenir des opérateurs privés encadrés. Pour Espagne, sur Q85 (« Le financement public des établissements privés sous contrat devrait être conditionné à des objectifs mesurables de mixité sociale. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Accord net : la position est estimée à partir des propositions sur l'enseignement privé, son financement et la mixité sociale. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.
86	Logement / locations touristiques	3	3	https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/vivienda-agenda-urbana/paginas/2025/070425-rodriguez-alquiler-turistico.aspx	Accord très fort : Le gouvernement Sánchez renforce services publics et protection sociale, mais santé, éducation et dépendance continuent aussi de faire intervenir des opérateurs privés encadrés. Pour Espagne, sur Q86 (« Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence… »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/vivienda-agenda-urbana/paginas/2025/070425-rodriguez-alquiler-turistico.aspx	Accord fort : la source retenue précise le degré de régulation souhaité pour les meublés touristiques et les pouvoirs locaux. Niveau de preuve : preuve directe ou politique explicitement documentée.
87	Défense / Ukraine	3	3	https://www.lamoncloa.gob.es/presidente/actividades/paginas/2026/200226-sanchez-seminario-desigualdad.aspx	Accord très fort : Le gouvernement Sánchez maintient un soutien politique, financier et militaire à l’Ukraine et défend la continuité de l’aide européenne. Pour Espagne, sur Q87 (« La France devrait continuer à fournir une aide militaire et financière importante à l'Ukraine tant que son territoire reste occupé, même si la guerre… »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.lamoncloa.gob.es/presidente/actividades/paginas/2026/200226-sanchez-seminario-desigualdad.aspx	Accord fort : le vote ou la politique officielle sur le soutien durable à l'Ukraine constitue l'indicateur principal. Niveau de preuve : preuve directe ou politique explicitement documentée.
88	Défense / dissuasion nucléaire	-2	3	https://www.lamoncloa.gob.es/presidente/intervenciones/paginas/2026/20260214-transcripcion-sanchez-seguridad-munich.aspx	Désaccord net : L’Espagne s’appuie sur la dissuasion de l’OTAN mais ne défend pas une extension autonome de la dissuasion nucléaire française comme pilier central de sa doctrine. Pour Espagne, sur Q88 (« La dissuasion nucléaire française devrait aussi protéger les partenaires européens, tout en laissant à la France seule la décision finale de l'employer. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.lamoncloa.gob.es/presidente/intervenciones/paginas/2026/20260214-transcripcion-sanchez-seguridad-munich.aspx	Désaccord net : la source retenue porte sur l'extension européenne de la dissuasion ou, pour les pays non dotés, sur la protection nucléaire alliée. Niveau de preuve : preuve directe ou politique explicitement documentée.
92	Numérique / mineurs	3	3	https://www.lamoncloa.gob.es/presidente/actividades/paginas/2026/030226-sanchez-cumbre-gobiernos-dubai.aspx	Accord très fort : le vote ou la politique publique sur l'âge d'accès aux réseaux sociaux permet de distinguer interdiction stricte, autorisation parentale et régulation plus souple. Pour Espagne, sur Q92 (« L'accès aux réseaux sociaux devrait être interdit aux moins de 15 ans, même avec l'accord de leurs parents. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.lamoncloa.gob.es/presidente/actividades/paginas/2026/030226-sanchez-cumbre-gobiernos-dubai.aspx	Accord fort : le vote ou la politique publique sur l'âge d'accès aux réseaux sociaux permet de distinguer interdiction stricte, autorisation parentale et régulation plus souple. Niveau de preuve : preuve directe ou politique explicitement documentée.
93	Numérique / intelligence artificielle	2	3	https://www.lamoncloa.gob.es/consejodeministros/resumenes/Documents/2026/240226-soberania-digital.pdf	Accord net : Le gouvernement Sánchez renforce services publics et protection sociale, mais santé, éducation et dépendance continuent aussi de faire intervenir des opérateurs privés encadrés. Pour Espagne, sur Q93 (« Les administrations publiques devraient privilégier des modèles d'intelligence artificielle hébergés en Europe, même s'ils sont temporairement moins… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.lamoncloa.gob.es/consejodeministros/resumenes/Documents/2026/240226-soberania-digital.pdf	Accord net : la stratégie numérique permet d'estimer la priorité accordée à la souveraineté européenne par rapport au coût et à la performance. Niveau de preuve : preuve directe ou politique explicitement documentée.
