qid	theme	score	confidence	current_source	current_justification	old_source	old_justification
57	Immigration / assimilation	0	2	https://www.mouvementdemocrate.fr/node/2315	Position intermédiaire : Le MoDem défend une approche migratoire pragmatique combinant coopération avec les pays d’origine, harmonisation européenne de l’asile, conditions d’accueil et aide au développement plutôt qu’une logique d’ouverture ou de fermeture absolue. Pour MoDem, sur Q57 (« L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://www.mouvementdemocrate.fr/	Position équilibrée ou non tranchée : codage cohérent avec la ligne programmatique générale du parti sur immigration / assimilation.
58	Immigration / assimilation	0	2	https://www.mouvementdemocrate.fr/node/2315	Position intermédiaire : le MoDem défend une immigration de travail maîtrisée, mais aucune préférence claire et générale pour les immigrés qualifiés au détriment des peu qualifiés n’est établie.	https://www.mouvementdemocrate.fr/	Position équilibrée ou non tranchée : le MoDem défend une immigration de travail maîtrisée, mais aucune préférence claire et générale pour les immigrés qualifiés au détriment des peu qualifiés n’est établie.
59	Immigration / assimilation	2	2	https://www.mouvementdemocrate.fr/node/2315	Accord net : Le MoDem défend une approche migratoire pragmatique combinant coopération avec les pays d’origine, harmonisation européenne de l’asile, conditions d’accueil et aide au développement plutôt qu’une logique d’ouverture ou de fermeture absolue. Pour MoDem, sur Q59 (« Une personne née en France de parents étrangers devrait automatiquement devenir française à sa majorité si elle y a grandi, même si elle ne manifeste… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.mouvementdemocrate.fr/	Accord net : codage cohérent avec la ligne programmatique générale du parti sur immigration / assimilation.
60	Immigration / assimilation	1	2	https://www.mouvementdemocrate.fr/node/2315	Accord modéré : le MoDem exige une intégration réelle autour de la langue et des principes communs, mais ne propose pas explicitement de refuser l’entrée sur la seule anticipation d’un défaut d’intégration culturelle.	https://www.mouvementdemocrate.fr/	Accord modéré : le MoDem exige une intégration réelle autour de la langue et des principes communs, mais ne propose pas explicitement de refuser l’entrée sur la seule anticipation d’un défaut d’intégration culturelle.
63	Libertés / sécurité	1	2	https://www.mouvementdemocrate.fr/programme/democratie-et-citoyennete-2424	Accord modéré : Le MoDem privilégie l’équilibre entre efficacité de l’action publique, libertés fondamentales et contrôle démocratique, ce qui le conduit généralement à des positions de sécurité plus modérées que les partis répressifs. Pour MoDem, sur Q63 (« Pour lutter contre le terrorisme, l'État devrait pouvoir surveiller préventivement une personne considérée comme présentant un risque sérieux, même… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.mouvementdemocrate.fr/	Accord modéré : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
64	Libertés / expression	2	2	https://www.mouvementdemocrate.fr/mouvement-d%C3%A9mocrate/europe-2312	Accord net : Le MoDem se définit comme démocrate, centriste, humaniste et européen ; il défend les droits fondamentaux, le pluralisme et un cadre républicain commun. Pour MoDem, sur Q64 (« Une personne qui tient publiquement des propos profondément offensants mais qui n'appelle ni à la violence ni à commettre une infraction devrait être… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.mouvementdemocrate.fr/	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
67	Écologie	2	2	https://www.mouvementdemocrate.fr/programme/propositions-2436	Accord net : Le MoDem veut diviser fortement les émissions, utiliser une taxe carbone modulée, mettre fin à plusieurs exonérations et combiner incitations économiques, investissement et normes environnementales. Pour MoDem, sur Q67 (« Une taxe carbone qui réduit les émissions de CO₂ devrait être maintenue même si elle diminue le pouvoir d’achat des ménages modestes, à condition de… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.mouvementdemocrate.fr/vers-une-transition-ecologique-solidaire-7925	Accord net : codage cohérent avec la ligne programmatique générale du parti sur écologie.
68	Écologie	2	2	https://www.mouvementdemocrate.fr/programme/propositions-2436	Accord net : Le MoDem veut diviser fortement les émissions, utiliser une taxe carbone modulée, mettre fin à plusieurs exonérations et combiner incitations économiques, investissement et normes environnementales. Pour MoDem, sur Q68 (« La France devrait interdire progressivement la vente de voitures thermiques même si cela augmente temporairement le prix moyen des véhicules. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.mouvementdemocrate.fr/vers-une-transition-ecologique-solidaire-7925	Accord net : codage cohérent avec la ligne programmatique générale du parti sur écologie.
71	Écologie / croissance	1	1	https://www.mouvementdemocrate.fr/programme/propositions-2436	Accord modéré : Le MoDem veut diviser fortement les émissions, utiliser une taxe carbone modulée, mettre fin à plusieurs exonérations et combiner incitations économiques, investissement et normes environnementales. Pour MoDem, sur Q71 (« Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.mouvementdemocrate.fr/vers-une-transition-ecologique-solidaire-7925	Accord modéré : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
72	Institutions	1	1	https://www.mouvementdemocrate.fr/programme/propositions-2427	Accord modéré : Le MoDem veut une proportionnelle plus importante, reconnaître le vote blanc, renforcer la participation citoyenne et développer une culture du compromis plutôt qu’une concentration accrue du pouvoir exécutif. Pour MoDem, sur Q72 (« Pour certaines décisions économiques complexes, il serait préférable de confier davantage de pouvoir à des institutions indépendantes composées… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.mouvementdemocrate.fr/actualites/marc-fesneau-un-chemin-vers-un-cap-collectif-et-vers-jose-le-mot-une-esperance-video	Accord modéré : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
73	Institutions	1	1	https://www.mouvementdemocrate.fr/programme/propositions-2427	Accord modéré : Le MoDem veut une proportionnelle plus importante, reconnaître le vote blanc, renforcer la participation citoyenne et développer une culture du compromis plutôt qu’une concentration accrue du pouvoir exécutif. Pour MoDem, sur Q73 (« Un gouvernement devrait pouvoir prendre une décision économiquement nécessaire mais très impopulaire sans chercher à obtenir l'approbation immédiate de… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.mouvementdemocrate.fr/actualites/marc-fesneau-un-chemin-vers-un-cap-collectif-et-vers-jose-le-mot-une-esperance-video	Accord modéré : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
74	Institutions	1	2	https://www.mouvementdemocrate.fr/programme/propositions-2427	Accord modéré : Le MoDem veut une proportionnelle plus importante, reconnaître le vote blanc, renforcer la participation citoyenne et développer une culture du compromis plutôt qu’une concentration accrue du pouvoir exécutif. Pour MoDem, sur Q74 (« Le référendum devrait être beaucoup plus utilisé, même lorsque les citoyens votent sur des sujets dont ils maîtrisent mal les aspects techniques. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.mouvementdemocrate.fr/actualites/marc-fesneau-un-chemin-vers-un-cap-collectif-et-vers-jose-le-mot-une-esperance-video	Accord modéré : codage cohérent avec la ligne programmatique générale du parti sur institutions.
75	Institutions	-2	1	https://www.mouvementdemocrate.fr/programme/propositions-2427	Désaccord net : Le MoDem veut une proportionnelle plus importante, reconnaître le vote blanc, renforcer la participation citoyenne et développer une culture du compromis plutôt qu’une concentration accrue du pouvoir exécutif. Pour MoDem, sur Q75 (« Il serait acceptable de donner davantage de poids politique aux citoyens qui démontrent un niveau élevé de connaissance du fonctionnement des… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.mouvementdemocrate.fr/actualites/marc-fesneau-un-chemin-vers-un-cap-collectif-et-vers-jose-le-mot-une-esperance-video	Désaccord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
76	Institutions	1	2	https://www.mouvementdemocrate.fr/programme/propositions-2427	Accord modéré : Le MoDem veut une proportionnelle plus importante, reconnaître le vote blanc, renforcer la participation citoyenne et développer une culture du compromis plutôt qu’une concentration accrue du pouvoir exécutif. Pour MoDem, sur Q76 (« Le président de la République devrait disposer de davantage de pouvoirs pour pouvoir mettre en œuvre un programme pendant cinq ans sans être… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.mouvementdemocrate.fr/actualites/marc-fesneau-un-chemin-vers-un-cap-collectif-et-vers-jose-le-mot-une-esperance-video	Accord modéré : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
78	Immigration / assimilation	2	2	https://www.mouvementdemocrate.fr/node/2315	Accord net : Le MoDem défend une approche migratoire pragmatique combinant coopération avec les pays d’origine, harmonisation européenne de l’asile, conditions d’accueil et aide au développement plutôt qu’une logique d’ouverture ou de fermeture absolue. Pour MoDem, sur Q78 (« Le droit de séjour durable en France devrait dépendre, sauf impossibilité particulière, d’efforts concrets pour apprendre le français, comprendre les… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.mouvementdemocrate.fr/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
79	Immigration / délinquance	0	2	https://www.mouvementdemocrate.fr/node/2315	Position intermédiaire : le MoDem mobilise à la fois des facteurs sociaux, éducatifs, économiques, démographiques et culturels pour expliquer la délinquance, sans établir que les inégalités sociales expliquent davantage les écarts que la culture d’origine.	https://www.mouvementdemocrate.fr/	Position équilibrée ou non tranchée : le MoDem mobilise à la fois des facteurs sociaux, éducatifs, économiques, démographiques et culturels pour expliquer la délinquance, sans établir que les inégalités sociales expliquent davantage les écarts que la culture d’origine.
81	Santé / accès aux soins	2	3	https://www.mouvementdemocrate.fr/programme/propositions-2445	Accord net : Le MoDem veut améliorer l’efficacité et la proximité des services publics, simplifier leur organisation et développer les maisons de services, plutôt que réduire leur rôle au profit du seul marché. Pour MoDem, sur Q81 (« Dans les zones où l'accès aux soins est insuffisant, l'Assurance maladie devrait pouvoir limiter le conventionnement de nouveaux médecins dans les… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.assemblee-nationale.fr/dyn/17/scrutins/1214	Accord net : le scrutin sur la régulation du conventionnement médical fournit la position parlementaire la plus proche ; pour les formations non représentées, le codage est déduit de leur ligne sur la liberté d'installation. Niveau de preuve : preuve directe ou politique explicitement documentée.
82	Santé / assurance maladie	-1	2	https://www.mouvementdemocrate.fr/programme/propositions-2445	Réserve modérée : Le MoDem veut améliorer l’efficacité et la proximité des services publics, simplifier leur organisation et développer les maisons de services, plutôt que réduire leur rôle au profit du seul marché. Pour MoDem, sur Q82 (« L'Assurance maladie devrait rembourser intégralement les soins essentiels, quitte à réduire fortement le rôle des complémentaires santé. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	https://www.mouvementdemocrate.fr/	Réserve : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
83	Santé / hôpital	1	1	https://www.mouvementdemocrate.fr/programme/propositions-2445	Accord modéré : Le MoDem veut améliorer l’efficacité et la proximité des services publics, simplifier leur organisation et développer les maisons de services, plutôt que réduire leur rôle au profit du seul marché. Pour MoDem, sur Q83 (« Il faut accepter de fermer ou regrouper certaines petites maternités et certains services d'urgence afin de concentrer les équipes et les équipements… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.mouvementdemocrate.fr/	Accord modéré : le document retenu permet d'arbitrer entre maintien de la proximité hospitalière et concentration des moyens. Niveau de preuve : estimation prudente à partir de la ligne générale.
84	Éducation / autonomie	1	1	https://www.mouvementdemocrate.fr/programme/propositions-2445	Accord modéré : Le MoDem veut améliorer l’efficacité et la proximité des services publics, simplifier leur organisation et développer les maisons de services, plutôt que réduire leur rôle au profit du seul marché. Pour MoDem, sur Q84 (« Les chefs d'établissement scolaire devraient pouvoir recruter eux-même une partie de leurs enseignants et peser davantage dans leur évaluation. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.mouvementdemocrate.fr/	Accord modéré : la position est estimée à partir des propositions d'autonomie des établissements, de recrutement et de gestion des enseignants. Niveau de preuve : estimation prudente à partir de la ligne générale.
85	Éducation / mixité sociale	2	1	https://www.mouvementdemocrate.fr/programme/propositions-2445	Accord net : Le MoDem veut améliorer l’efficacité et la proximité des services publics, simplifier leur organisation et développer les maisons de services, plutôt que réduire leur rôle au profit du seul marché. Pour MoDem, sur Q85 (« Le financement public des établissements privés sous contrat devrait être conditionné à des objectifs mesurables de mixité sociale. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.mouvementdemocrate.fr/	Accord net : la position est estimée à partir des propositions sur l'enseignement privé, son financement et la mixité sociale. Niveau de preuve : estimation prudente à partir de la ligne générale.
86	Logement / locations touristiques	1	1	https://www.mouvementdemocrate.fr/programme/propositions-2445	Accord modéré : Le MoDem veut améliorer l’efficacité et la proximité des services publics, simplifier leur organisation et développer les maisons de services, plutôt que réduire leur rôle au profit du seul marché. Pour MoDem, sur Q86 (« Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.mouvementdemocrate.fr/	Accord modéré : la source retenue précise le degré de régulation souhaité pour les meublés touristiques et les pouvoirs locaux. Niveau de preuve : estimation prudente à partir de la ligne générale.
87	Défense / Ukraine	3	3	https://www.mouvementdemocrate.fr/programme/propositions-2317	Accord très fort : Le MoDem propose une Constitution européenne, des recettes communes, une politique étrangère et de défense commune et un président de l’Union élu, ce qui traduit une orientation nettement intégrationniste. Pour MoDem, sur Q87 (« La France devrait continuer à fournir une aide militaire et financière importante à l'Ukraine tant que son territoire reste occupé, même si la guerre… »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.assemblee-nationale.fr/dyn/17/scrutins/988	Accord fort : le vote ou la politique officielle sur le soutien durable à l'Ukraine constitue l'indicateur principal. Niveau de preuve : preuve directe ou politique explicitement documentée.
88	Défense / dissuasion nucléaire	3	2	https://www.mouvementdemocrate.fr/programme/propositions-2317	Accord très fort : Le MoDem propose une Constitution européenne, des recettes communes, une politique étrangère et de défense commune et un président de l’Union élu, ce qui traduit une orientation nettement intégrationniste. Pour MoDem, sur Q88 (« La dissuasion nucléaire française devrait aussi protéger les partenaires européens, tout en laissant à la France seule la décision finale de l'employer. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.mouvementdemocrate.fr/	Accord fort : la source retenue porte sur l'extension européenne de la dissuasion ou, pour les pays non dotés, sur la protection nucléaire alliée. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.
89	Santé / fin de vie	1	3	https://www.mouvementdemocrate.fr/mouvement-d%C3%A9mocrate/europe-2312	Accord modéré : Le MoDem se définit comme démocrate, centriste, humaniste et européen ; il défend les droits fondamentaux, le pluralisme et un cadre républicain commun. Pour MoDem, sur Q89 (« Une personne majeure atteinte d'une maladie grave et incurable provoquant des souffrances insupportables devrait pouvoir recevoir une aide médicale à… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.assemblee-nationale.fr/dyn/17/scrutins/2107	Accord modéré : le vote, la loi ou la position gouvernementale sur l'aide à mourir fournit un équivalent direct ou très proche. Niveau de preuve : preuve directe ou politique explicitement documentée.
90	Dépendance / EHPAD	0	1	https://www.mouvementdemocrate.fr/programme/propositions-2445	Position intermédiaire : Le MoDem veut améliorer l’efficacité et la proximité des services publics, simplifier leur organisation et développer les maisons de services, plutôt que réduire leur rôle au profit du seul marché. Pour MoDem, sur Q90 (« Les groupes privés à but lucratif ne devraient plus pouvoir gérer d'EHPAD. Les établissements existants devraient progressivement devenir publics ou… »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://www.mouvementdemocrate.fr/	Position neutre, partagée ou non arrêtée : le programme social et sanitaire permet d'estimer la place laissée aux opérateurs lucratifs dans la dépendance. Niveau de preuve : estimation prudente à partir de la ligne générale.
91	Famille / prestations	2	1	https://www.mouvementdemocrate.fr/programme/propositions-2445	Accord net : Le MoDem veut améliorer l’efficacité et la proximité des services publics, simplifier leur organisation et développer les maisons de services, plutôt que réduire leur rôle au profit du seul marché. Pour MoDem, sur Q91 (« Les allocations familiales devraient être versées à toutes les familles selon le nombre d'enfants, sans diminuer lorsque les revenus augmentent. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.mouvementdemocrate.fr/	Accord net : le modèle de prestations familiales et la ligne programmatique permettent d'estimer la préférence pour l'universalité ou le ciblage. Niveau de preuve : estimation prudente à partir de la ligne générale.
92	Numérique / mineurs	3	3	https://www.mouvementdemocrate.fr/mouvement-d%C3%A9mocrate/europe-2312	Accord très fort : Le MoDem se définit comme démocrate, centriste, humaniste et européen ; il défend les droits fondamentaux, le pluralisme et un cadre républicain commun. Pour MoDem, sur Q92 (« L'accès aux réseaux sociaux devrait être interdit aux moins de 15 ans, même avec l'accord de leurs parents. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.assemblee-nationale.fr/dyn/17/scrutins/8431	Accord fort : le vote ou la politique publique sur l'âge d'accès aux réseaux sociaux permet de distinguer interdiction stricte, autorisation parentale et régulation plus souple. Niveau de preuve : preuve directe ou politique explicitement documentée.
93	Numérique / intelligence artificielle	2	2	https://www.mouvementdemocrate.fr/programme/propositions-2445	Accord net : Le MoDem veut améliorer l’efficacité et la proximité des services publics, simplifier leur organisation et développer les maisons de services, plutôt que réduire leur rôle au profit du seul marché. Pour MoDem, sur Q93 (« Les administrations publiques devraient privilégier des modèles d'intelligence artificielle hébergés en Europe, même s'ils sont temporairement moins… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.mouvementdemocrate.fr/	Accord net : la stratégie numérique permet d'estimer la priorité accordée à la souveraineté européenne par rapport au coût et à la performance. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.
