qid	theme	question	score	confidence	current_source	current_justification	old_source	old_justification
53	État / entreprises	Une entreprise qui reçoit plusieurs milliards d'euros d'aides publiques devrait pouvoir être contrainte de limiter ses dividendes et les rémunérations de ses dirigeants tant que l'aide n'est pas remboursée.	1	1	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord modéré : La coalition du 15 octobre veut améliorer la compétitivité, simplifier l’environnement des entreprises et attirer l’investissement tout en conservant des protections sociales importantes. Pour Pologne, sur Q53 (« Une entreprise qui reçoit plusieurs milliards d'euros d'aides publiques devrait pouvoir être contrainte de limiter ses dividendes et les rémunérations… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « État / entreprises ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
54	État / entreprises	L'État devrait davantage utiliser son pouvoir d'actionnaire pour orienter les grandes entreprises françaises vers des objectifs industriels de long terme.	2	1	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord net : La coalition du 15 octobre veut améliorer la compétitivité, simplifier l’environnement des entreprises et attirer l’investissement tout en conservant des protections sociales importantes. Pour Pologne, sur Q54 (« L'État devrait davantage utiliser son pouvoir d'actionnaire pour orienter les grandes entreprises françaises vers des objectifs industriels de long terme. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord net : codage fondé sur les documents officiels retenus pour le thème « État / entreprises ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
55	État / entreprises	Il faudrait réduire fortement les normes administratives pesant sur les entreprises, même si certaines protections environnementales ou sociales deviennent moins strictes.	2	3	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord net : La coalition du 15 octobre veut améliorer la compétitivité, simplifier l’environnement des entreprises et attirer l’investissement tout en conservant des protections sociales importantes. Pour Pologne, sur Q55 (« Il faudrait réduire fortement les normes administratives pesant sur les entreprises, même si certaines protections environnementales ou sociales… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord net : codage fondé sur les documents officiels retenus pour le thème « État / entreprises ». Niveau de preuve : position ou mesure explicitement documentée.
57	Immigration / assimilation	L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré.	2	3	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security	Accord net : Le gouvernement Tusk a fortement durci sa politique face à l’immigration irrégulière et à la frontière biélorusse, tout en conservant immigration de travail et exigences d’intégration. Pour Pologne, sur Q57 (« L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security	Accord net : codage fondé sur les documents officiels retenus pour le thème « Immigration / assimilation ». Niveau de preuve : position ou mesure explicitement documentée.
58	Immigration / assimilation	La France devrait privilégier l'immigration économique qualifiée, même si cela signifie accueillir moins de personnes peu qualifiées.	2	3	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security	Accord net : Le gouvernement Tusk a fortement durci sa politique face à l’immigration irrégulière et à la frontière biélorusse, tout en conservant immigration de travail et exigences d’intégration. Pour Pologne, sur Q58 (« La France devrait privilégier l'immigration économique qualifiée, même si cela signifie accueillir moins de personnes peu qualifiées. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security	Accord net : codage fondé sur les documents officiels retenus pour le thème « Immigration / assimilation ». Niveau de preuve : position ou mesure explicitement documentée.
60	Immigration / assimilation	La France devrait pouvoir refuser l'entrée à un immigré légalement admissible lorsqu'il existe de fortes raisons de penser qu'il ne souhaite pas s'intégrer culturellement à la société française.	2	3	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security	Accord net : Le gouvernement Tusk a fortement durci sa politique face à l’immigration irrégulière et à la frontière biélorusse, tout en conservant immigration de travail et exigences d’intégration. Pour Pologne, sur Q60 (« La France devrait pouvoir refuser l'entrée à un immigré légalement admissible lorsqu'il existe de fortes raisons de penser qu'il ne souhaite pas… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security	Accord net : codage fondé sur les documents officiels retenus pour le thème « Immigration / assimilation ». Niveau de preuve : position ou mesure explicitement documentée.
63	Libertés / sécurité	Pour lutter contre le terrorisme, l'État devrait pouvoir surveiller préventivement une personne considérée comme présentant un risque sérieux, même sans preuve suffisante pour engager des poursuites pénales.	2	3	https://www.gov.pl/web/primeminister/expose	Accord net : Le gouvernement Tusk donne une priorité élevée à la sécurité, à la défense, à la police et au contrôle des frontières dans un cadre démocratique et européen. Pour Pologne, sur Q63 (« Pour lutter contre le terrorisme, l'État devrait pouvoir surveiller préventivement une personne considérée comme présentant un risque sérieux, même… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.gov.pl/web/primeminister/expose	Accord net : codage fondé sur les documents officiels retenus pour le thème « Libertés / sécurité ». Niveau de preuve : position ou mesure explicitement documentée.
64	Libertés / expression	Une personne qui tient publiquement des propos profondément offensants mais qui n'appelle ni à la violence ni à commettre une infraction devrait être protégée par la liberté d'expression.	2	1	https://www.gov.pl/web/primeminister/expose	Accord net : La coalition Tusk met l’accent sur le rétablissement de l’État de droit et des libertés, mais rassemble des partis du centre-droit à la gauche et reste partagée sur plusieurs sujets de société. Pour Pologne, sur Q64 (« Une personne qui tient publiquement des propos profondément offensants mais qui n'appelle ni à la violence ni à commettre une infraction devrait être… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.gov.pl/web/primeminister/expose	Accord net : codage fondé sur les documents officiels retenus pour le thème « Libertés / expression ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
66	Sécurité	Lorsqu’un conducteur refuse d’obtempérer et prend la fuite, les policiers devraient pouvoir utiliser leur arme à feu même si le danger pour leur vie n’est pas immédiat.	-2	1	https://www.gov.pl/web/primeminister/expose	Désaccord net : Le gouvernement Tusk donne une priorité élevée à la sécurité, à la défense, à la police et au contrôle des frontières dans un cadre démocratique et européen. Pour Pologne, sur Q66 (« Lorsqu’un conducteur refuse d’obtempérer et prend la fuite, les policiers devraient pouvoir utiliser leur arme à feu même si le danger pour leur vie… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.gov.pl/web/primeminister/expose	Désaccord net : codage fondé sur les documents officiels retenus pour le thème « Sécurité ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
71	Écologie / croissance	Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort comparable, il faudrait quand même le faire.	-2	3	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Désaccord net : La politique polonaise accélère renouvelables et nucléaire mais accorde aussi une grande importance au coût de la transition, à l’industrie et à la sécurité énergétique. Pour Pologne, sur Q71 (« Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Désaccord net : codage fondé sur les documents officiels retenus pour le thème « Écologie / croissance ». Niveau de preuve : position ou mesure explicitement documentée.
72	Institutions	Pour certaines décisions économiques complexes, il serait préférable de confier davantage de pouvoir à des institutions indépendantes composées d'experts plutôt qu'aux responsables politiques élus.	1	1	https://www.gov.pl/web/primeminister/expose	Accord modéré : La coalition du 15 octobre veut restaurer l’État de droit, l’indépendance institutionnelle et le fonctionnement parlementaire. Pour Pologne, sur Q72 (« Pour certaines décisions économiques complexes, il serait préférable de confier davantage de pouvoir à des institutions indépendantes composées… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.gov.pl/web/primeminister/expose	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Institutions ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
73	Institutions	Un gouvernement devrait pouvoir prendre une décision économiquement nécessaire mais très impopulaire sans chercher à obtenir l'approbation immédiate de la population.	1	1	https://www.gov.pl/web/primeminister/expose	Accord modéré : La coalition du 15 octobre veut restaurer l’État de droit, l’indépendance institutionnelle et le fonctionnement parlementaire. Pour Pologne, sur Q73 (« Un gouvernement devrait pouvoir prendre une décision économiquement nécessaire mais très impopulaire sans chercher à obtenir l'approbation immédiate de… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.gov.pl/web/primeminister/expose	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Institutions ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
74	Institutions	Le référendum devrait être beaucoup plus utilisé, même lorsque les citoyens votent sur des sujets dont ils maîtrisent mal les aspects techniques.	-1	1	https://www.gov.pl/web/primeminister/expose	Réserve modérée : La coalition du 15 octobre veut restaurer l’État de droit, l’indépendance institutionnelle et le fonctionnement parlementaire. Pour Pologne, sur Q74 (« Le référendum devrait être beaucoup plus utilisé, même lorsque les citoyens votent sur des sujets dont ils maîtrisent mal les aspects techniques. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	https://www.gov.pl/web/primeminister/expose	Réserve : codage fondé sur les documents officiels retenus pour le thème « Institutions ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
75	Institutions	Il serait acceptable de donner davantage de poids politique aux citoyens qui démontrent un niveau élevé de connaissance du fonctionnement des institutions et de l'économie.	-2	1	https://www.gov.pl/web/primeminister/expose	Désaccord net : La coalition du 15 octobre veut restaurer l’État de droit, l’indépendance institutionnelle et le fonctionnement parlementaire. Pour Pologne, sur Q75 (« Il serait acceptable de donner davantage de poids politique aux citoyens qui démontrent un niveau élevé de connaissance du fonctionnement des… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.gov.pl/web/primeminister/expose	Désaccord net : codage fondé sur les documents officiels retenus pour le thème « Institutions ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
76	Institutions	Le président de la République devrait disposer de davantage de pouvoirs pour pouvoir mettre en œuvre un programme pendant cinq ans sans être constamment bloqué par le Parlement.	-2	3	https://www.gov.pl/web/primeminister/expose	Désaccord net : La coalition du 15 octobre veut restaurer l’État de droit, l’indépendance institutionnelle et le fonctionnement parlementaire. Pour Pologne, sur Q76 (« Le président de la République devrait disposer de davantage de pouvoirs pour pouvoir mettre en œuvre un programme pendant cinq ans sans être… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.gov.pl/web/primeminister/expose	Désaccord net : codage fondé sur les documents officiels retenus pour le thème « Institutions ». Niveau de preuve : position ou mesure explicitement documentée.
77	Institutions	La proportionnelle intégrale serait préférable au système actuel, même si elle rendait plus fréquentes les coalitions et les gouvernements instables.	2	3	https://www.gov.pl/web/primeminister/expose	Accord net : La coalition du 15 octobre veut restaurer l’État de droit, l’indépendance institutionnelle et le fonctionnement parlementaire. Pour Pologne, sur Q77 (« La proportionnelle intégrale serait préférable au système actuel, même si elle rendait plus fréquentes les coalitions et les gouvernements instables. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.gov.pl/web/primeminister/expose	Accord net : codage fondé sur les documents officiels retenus pour le thème « Institutions ». Niveau de preuve : position ou mesure explicitement documentée.
78	Immigration / assimilation	Le droit de séjour durable en France devrait dépendre, sauf impossibilité particulière, d’efforts concrets pour apprendre le français, comprendre les règles et usages du pays et participer à la vie collective.	3	3	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security	Accord très fort : Le gouvernement Tusk a fortement durci sa politique face à l’immigration irrégulière et à la frontière biélorusse, tout en conservant immigration de travail et exigences d’intégration. Pour Pologne, sur Q78 (« Le droit de séjour durable en France devrait dépendre, sauf impossibilité particulière, d’efforts concrets pour apprendre le français, comprendre les… »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security	Accord fort : codage fondé sur les documents officiels retenus pour le thème « Immigration / assimilation ». Niveau de preuve : position ou mesure explicitement documentée.
79	Immigration / délinquance	Les différences de délinquance observées s’expliquent davantage par les inégalités sociales et économiques que par la culture d’origine des personnes concernées.	0	1	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security	Position intermédiaire : Le gouvernement Tusk a fortement durci sa politique face à l’immigration irrégulière et à la frontière biélorusse, tout en conservant immigration de travail et exigences d’intégration. Pour Pologne, sur Q79 (« Les différences de délinquance observées s’expliquent davantage par les inégalités sociales et économiques que par la culture d’origine des personnes… »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security	Position neutre, partagée ou non arrêtée : codage fondé sur les documents officiels retenus pour le thème « Immigration / délinquance ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
80	Écologie / agriculture	La France devrait interdire aux agriculteurs l’usage d’un produit jugé trop polluant, même si cette interdiction les désavantage face à des concurrents étrangers qui peuvent encore l’utiliser.	-1	1	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Réserve modérée : La politique polonaise accélère renouvelables et nucléaire mais accorde aussi une grande importance au coût de la transition, à l’industrie et à la sécurité énergétique. Pour Pologne, sur Q80 (« La France devrait interdire aux agriculteurs l’usage d’un produit jugé trop polluant, même si cette interdiction les désavantage face à des concurrents… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Réserve : codage fondé sur les documents officiels retenus pour le thème « Écologie / agriculture ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
81	Santé / accès aux soins	Dans les zones où l'accès aux soins est insuffisant, l'Assurance maladie devrait pouvoir limiter le conventionnement de nouveaux médecins dans les zones déjà bien dotées afin d'encourager leur installation dans les déserts médicaux.	1	1	https://www.gov.pl/web/primeminister/expose	Accord modéré : La coalition maintient des services publics et un système social importants tout en laissant une place à des prestataires privés en santé, éducation, logement et action sociale. Pour Pologne, sur Q81 (« Dans les zones où l'accès aux soins est insuffisant, l'Assurance maladie devrait pouvoir limiter le conventionnement de nouveaux médecins dans les… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.gov.pl/web/primeminister/expose	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Santé / accès aux soins ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
82	Santé / assurance maladie	L'Assurance maladie devrait rembourser intégralement les soins essentiels, quitte à réduire fortement le rôle des complémentaires santé.	2	3	https://www.gov.pl/web/primeminister/expose	Accord net : La coalition maintient des services publics et un système social importants tout en laissant une place à des prestataires privés en santé, éducation, logement et action sociale. Pour Pologne, sur Q82 (« L'Assurance maladie devrait rembourser intégralement les soins essentiels, quitte à réduire fortement le rôle des complémentaires santé. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.gov.pl/web/primeminister/expose	Accord net : codage fondé sur les documents officiels retenus pour le thème « Santé / assurance maladie ». Niveau de preuve : position ou mesure explicitement documentée.
83	Santé / hôpital	Il faut accepter de fermer ou regrouper certaines petites maternités et certains services d'urgence afin de concentrer les équipes et les équipements dans des établissements plus importants.	1	1	https://www.gov.pl/web/primeminister/expose	Accord modéré : La coalition maintient des services publics et un système social importants tout en laissant une place à des prestataires privés en santé, éducation, logement et action sociale. Pour Pologne, sur Q83 (« Il faut accepter de fermer ou regrouper certaines petites maternités et certains services d'urgence afin de concentrer les équipes et les équipements… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.gov.pl/web/primeminister/expose	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Santé / hôpital ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
84	Éducation / autonomie	Les chefs d'établissement scolaire devraient pouvoir recruter eux-même une partie de leurs enseignants et peser davantage dans leur évaluation.	-1	1	https://www.gov.pl/web/primeminister/expose	Réserve modérée : La coalition maintient des services publics et un système social importants tout en laissant une place à des prestataires privés en santé, éducation, logement et action sociale. Pour Pologne, sur Q84 (« Les chefs d'établissement scolaire devraient pouvoir recruter eux-même une partie de leurs enseignants et peser davantage dans leur évaluation. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	https://www.gov.pl/web/primeminister/expose	Réserve : codage fondé sur les documents officiels retenus pour le thème « Éducation / autonomie ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
85	Éducation / mixité sociale	Le financement public des établissements privés sous contrat devrait être conditionné à des objectifs mesurables de mixité sociale.	1	1	https://www.gov.pl/web/primeminister/expose	Accord modéré : La coalition maintient des services publics et un système social importants tout en laissant une place à des prestataires privés en santé, éducation, logement et action sociale. Pour Pologne, sur Q85 (« Le financement public des établissements privés sous contrat devrait être conditionné à des objectifs mesurables de mixité sociale. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.gov.pl/web/primeminister/expose	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Éducation / mixité sociale ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
86	Logement / locations touristiques	Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence principale de son propriétaire.	1	1	https://www.gov.pl/web/primeminister/expose	Accord modéré : La coalition maintient des services publics et un système social importants tout en laissant une place à des prestataires privés en santé, éducation, logement et action sociale. Pour Pologne, sur Q86 (« Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.gov.pl/web/primeminister/expose	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Logement / locations touristiques ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
87	Défense / Ukraine	La France devrait continuer à fournir une aide militaire et financière importante à l'Ukraine tant que son territoire reste occupé, même si la guerre se prolonge.	3	3	https://www.gov.pl/web/primeminister/safe-polands-blueprint-for-european-security-and-domestic-defence-growth	Accord très fort : Le gouvernement Tusk place le soutien durable à l’Ukraine au cœur de la sécurité polonaise et européenne et veut renforcer la défense du flanc oriental. Pour Pologne, sur Q87 (« La France devrait continuer à fournir une aide militaire et financière importante à l'Ukraine tant que son territoire reste occupé, même si la guerre… »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.gov.pl/web/primeminister/safe-polands-blueprint-for-european-security-and-domestic-defence-growth	Accord fort : codage fondé sur les documents officiels retenus pour le thème « Défense / Ukraine ». Niveau de preuve : position ou mesure explicitement documentée.
89	Santé / fin de vie	Une personne majeure atteinte d'une maladie grave et incurable provoquant des souffrances insupportables devrait pouvoir recevoir une aide médicale à mourir dans un cadre strictement contrôlé.	-2	1	https://www.gov.pl/web/primeminister/expose	Désaccord net : La Pologne n’autorise ni l’euthanasie ni l’aide médicale au suicide et sa coalition reste trop divisée pour porter une légalisation de ce type. Pour Pologne, sur Q89 (« Une personne majeure atteinte d'une maladie grave et incurable provoquant des souffrances insupportables devrait pouvoir recevoir une aide médicale à… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.gov.pl/web/primeminister/expose	Désaccord net : codage fondé sur les documents officiels retenus pour le thème « Santé / fin de vie ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
90	Dépendance / EHPAD	Les groupes privés à but lucratif ne devraient plus pouvoir gérer d'EHPAD. Les établissements existants devraient progressivement devenir publics ou non lucratifs.	-1	1	https://www.gov.pl/web/primeminister/expose	Réserve modérée : La coalition maintient des services publics et un système social importants tout en laissant une place à des prestataires privés en santé, éducation, logement et action sociale. Pour Pologne, sur Q90 (« Les groupes privés à but lucratif ne devraient plus pouvoir gérer d'EHPAD. Les établissements existants devraient progressivement devenir publics ou… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	https://www.gov.pl/web/primeminister/expose	Réserve : codage fondé sur les documents officiels retenus pour le thème « Dépendance / EHPAD ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
91	Famille / prestations	Les allocations familiales devraient être versées à toutes les familles selon le nombre d'enfants, sans diminuer lorsque les revenus augmentent.	3	3	https://www.gov.pl/web/primeminister/expose	Accord très fort : La coalition maintient des services publics et un système social importants tout en laissant une place à des prestataires privés en santé, éducation, logement et action sociale. Pour Pologne, sur Q91 (« Les allocations familiales devraient être versées à toutes les familles selon le nombre d'enfants, sans diminuer lorsque les revenus augmentent. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.gov.pl/web/primeminister/expose	Accord fort : codage fondé sur les documents officiels retenus pour le thème « Famille / prestations ». Niveau de preuve : position ou mesure explicitement documentée.
92	Numérique / mineurs	L'accès aux réseaux sociaux devrait être interdit aux moins de 15 ans, même avec l'accord de leurs parents.	1	1	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord modéré : La coalition Tusk met l’accent sur le rétablissement de l’État de droit et des libertés, mais rassemble des partis du centre-droit à la gauche et reste partagée sur plusieurs sujets de société. Pour Pologne, sur Q92 (« L'accès aux réseaux sociaux devrait être interdit aux moins de 15 ans, même avec l'accord de leurs parents. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Numérique / mineurs ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
93	Numérique / intelligence artificielle	Les administrations publiques devraient privilégier des modèles d'intelligence artificielle hébergés en Europe, même s'ils sont temporairement moins performants ou plus coûteux que leurs concurrents étrangers.	2	3	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord net : La coalition maintient des services publics et un système social importants tout en laissant une place à des prestataires privés en santé, éducation, logement et action sociale. Pour Pologne, sur Q93 (« Les administrations publiques devraient privilégier des modèles d'intelligence artificielle hébergés en Europe, même s'ils sont temporairement moins… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord net : codage fondé sur les documents officiels retenus pour le thème « Numérique / intelligence artificielle ». Niveau de preuve : position ou mesure explicitement documentée.
