qid	theme	score	confidence	current_source	current_justification	old_source	old_justification
74	Institutions	-1	1	https://valtioneuvosto.fi/en/-/outcome-of-the-negotiations-on-the-new-government-programme-a-strong-and-committed-finland	Réserve modérée : Le système parlementaire finlandais maintient des contre-pouvoirs forts et une culture de coalition. Comparabilité limitée ou position peu explicite. Pour Finlande, sur Q74 (« Le référendum devrait être beaucoup plus utilisé, même lorsque les citoyens votent sur des sujets dont ils maîtrisent mal les aspects techniques. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	https://valtioneuvosto.fi/en/-/outcome-of-the-negotiations-on-the-new-government-programme-a-strong-and-committed-finland	Réserve : Le système parlementaire finlandais maintient des contre-pouvoirs forts et une culture de coalition. Comparabilité limitée ou position peu explicite.
75	Institutions	-1	1	https://valtioneuvosto.fi/en/-/outcome-of-the-negotiations-on-the-new-government-programme-a-strong-and-committed-finland	Réserve modérée : Le système parlementaire finlandais maintient des contre-pouvoirs forts et une culture de coalition. Comparabilité limitée ou position peu explicite. Pour Finlande, sur Q75 (« Il serait acceptable de donner davantage de poids politique aux citoyens qui démontrent un niveau élevé de connaissance du fonctionnement des… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	https://valtioneuvosto.fi/en/-/outcome-of-the-negotiations-on-the-new-government-programme-a-strong-and-committed-finland	Réserve : Le système parlementaire finlandais maintient des contre-pouvoirs forts et une culture de coalition. Comparabilité limitée ou position peu explicite.
76	Institutions	-1	1	https://valtioneuvosto.fi/en/-/outcome-of-the-negotiations-on-the-new-government-programme-a-strong-and-committed-finland	Réserve modérée : Le système parlementaire finlandais maintient des contre-pouvoirs forts et une culture de coalition. Comparabilité limitée ou position peu explicite. Pour Finlande, sur Q76 (« Le président de la République devrait disposer de davantage de pouvoirs pour pouvoir mettre en œuvre un programme pendant cinq ans sans être… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	https://valtioneuvosto.fi/en/-/outcome-of-the-negotiations-on-the-new-government-programme-a-strong-and-committed-finland	Réserve : Le système parlementaire finlandais maintient des contre-pouvoirs forts et une culture de coalition. Comparabilité limitée ou position peu explicite.
77	Institutions	2	2	https://valtioneuvosto.fi/en/-/outcome-of-the-negotiations-on-the-new-government-programme-a-strong-and-committed-finland	Accord net : Le système parlementaire finlandais maintient des contre-pouvoirs forts et une culture de coalition. Pour Finlande, sur Q77 (« La proportionnelle intégrale serait préférable au système actuel, même si elle rendait plus fréquentes les coalitions et les gouvernements instables. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://valtioneuvosto.fi/en/-/outcome-of-the-negotiations-on-the-new-government-programme-a-strong-and-committed-finland	Accord net : Le système parlementaire finlandais maintient des contre-pouvoirs forts et une culture de coalition. Transposition ou inférence prudente.
79	Immigration / délinquance	0	1	https://valtioneuvosto.fi/en/governments/government-programme	Position intermédiaire : Le gouvernement conduit une politique migratoire restrictive, sélective et fortement centrée sur l’intégration et l’emploi. Comparabilité limitée ou position peu explicite.	https://valtioneuvosto.fi/en/governments/government-programme	Position de compromis : Le gouvernement conduit une politique migratoire restrictive, sélective et fortement centrée sur l’intégration et l’emploi. Comparabilité limitée ou position peu explicite.
82	Santé / assurance maladie	-1	2	https://valtioneuvosto.fi/en/governments/government-programme	Réserve modérée : La Finlande finance largement santé et services sociaux par les collectivités de bien-être tout en achetant aussi des prestations privées et en concentrant certaines capacités spécialisées. Pour Finlande, sur Q82 (« L'Assurance maladie devrait rembourser intégralement les soins essentiels, quitte à réduire fortement le rôle des complémentaires santé. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	https://valtioneuvosto.fi/en/governments/government-programme	Réserve : le programme de santé retenu permet d'estimer la place accordée à l'assurance publique et aux complémentaires. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.
83	Santé / hôpital	2	2	https://julkaisut.valtioneuvosto.fi/bitstreams/5dde1895-fdb4-43d3-92d8-cef8db1de92d/download	Accord net : La Finlande finance largement santé et services sociaux par les collectivités de bien-être tout en achetant aussi des prestations privées et en concentrant certaines capacités spécialisées. Pour Finlande, sur Q83 (« Il faut accepter de fermer ou regrouper certaines petites maternités et certains services d'urgence afin de concentrer les équipes et les équipements… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://julkaisut.valtioneuvosto.fi/bitstreams/5dde1895-fdb4-43d3-92d8-cef8db1de92d/download	Accord net : le document retenu permet d'arbitrer entre maintien de la proximité hospitalière et concentration des moyens. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.
84	Éducation / autonomie	2	2	https://valtioneuvosto.fi/en/governments/government-programme	Accord net : La Finlande finance largement santé et services sociaux par les collectivités de bien-être tout en achetant aussi des prestations privées et en concentrant certaines capacités spécialisées. Pour Finlande, sur Q84 (« Les chefs d'établissement scolaire devraient pouvoir recruter eux-même une partie de leurs enseignants et peser davantage dans leur évaluation. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://valtioneuvosto.fi/en/governments/government-programme	Accord net : la position est estimée à partir des propositions d'autonomie des établissements, de recrutement et de gestion des enseignants. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.
85	Éducation / mixité sociale	1	1	https://valtioneuvosto.fi/en/governments/government-programme	Accord modéré : La Finlande finance largement santé et services sociaux par les collectivités de bien-être tout en achetant aussi des prestations privées et en concentrant certaines capacités spécialisées. Pour Finlande, sur Q85 (« Le financement public des établissements privés sous contrat devrait être conditionné à des objectifs mesurables de mixité sociale. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://valtioneuvosto.fi/en/governments/government-programme	Accord modéré : la position est estimée à partir des propositions sur l'enseignement privé, son financement et la mixité sociale. Niveau de preuve : estimation prudente à partir de la ligne générale.
86	Logement / locations touristiques	1	1	https://valtioneuvosto.fi/en/governments/government-programme	Accord modéré : La Finlande finance largement santé et services sociaux par les collectivités de bien-être tout en achetant aussi des prestations privées et en concentrant certaines capacités spécialisées. Pour Finlande, sur Q86 (« Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://valtioneuvosto.fi/en/governments/government-programme	Accord modéré : la source retenue précise le degré de régulation souhaité pour les meublés touristiques et les pouvoirs locaux. Niveau de preuve : estimation prudente à partir de la ligne générale.
87	Défense / Ukraine	3	3	https://valtioneuvosto.fi/en/-/236553176/finland-to-fund-additional-eur-40-million-purl-package-for-ukraine	Accord très fort : La Finlande poursuit une aide militaire substantielle à l’Ukraine, notamment par de nouveaux financements et achats d’équipements destinés à sa défense. Pour Finlande, sur Q87 (« La France devrait continuer à fournir une aide militaire et financière importante à l'Ukraine tant que son territoire reste occupé, même si la guerre… »), cette orientation reprend presque entièrement le choix proposé : +3.	https://valtioneuvosto.fi/en/-/236553176/finland-to-fund-additional-eur-40-million-purl-package-for-ukraine	Accord fort : le vote ou la politique officielle sur le soutien durable à l'Ukraine constitue l'indicateur principal. Niveau de preuve : preuve directe ou politique explicitement documentée.
88	Défense / dissuasion nucléaire	2	2	https://valtioneuvosto.fi/en/-/236553176/finland-to-participate-in-nato-s-annual-nuclear-deterrence-exercise	Accord net : Depuis son entrée dans l’OTAN, la Finlande participe à la politique de dissuasion de l’Alliance, y compris à des exercices liés à la dissuasion nucléaire. Pour Finlande, sur Q88 (« La dissuasion nucléaire française devrait aussi protéger les partenaires européens, tout en laissant à la France seule la décision finale de l'employer. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://valtioneuvosto.fi/en/-/236553176/finland-to-participate-in-nato-s-annual-nuclear-deterrence-exercise	Accord net : la source retenue porte sur l'extension européenne de la dissuasion ou, pour les pays non dotés, sur la protection nucléaire alliée. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.
90	Dépendance / EHPAD	-2	2	https://valtioneuvosto.fi/en/governments/government-programme	Désaccord net : La Finlande finance largement santé et services sociaux par les collectivités de bien-être tout en achetant aussi des prestations privées et en concentrant certaines capacités spécialisées. Pour Finlande, sur Q90 (« Les groupes privés à but lucratif ne devraient plus pouvoir gérer d'EHPAD. Les établissements existants devraient progressivement devenir publics ou… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://valtioneuvosto.fi/en/governments/government-programme	Désaccord net : le programme social et sanitaire permet d'estimer la place laissée aux opérateurs lucratifs dans la dépendance. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.
91	Famille / prestations	3	3	https://valtioneuvosto.fi/en/governments/government-programme	Accord très fort : le modèle de prestations familiales et la ligne programmatique permettent d'estimer la préférence pour l'universalité ou le ciblage. Pour Finlande, sur Q91 (« Les allocations familiales devraient être versées à toutes les familles selon le nombre d'enfants, sans diminuer lorsque les revenus augmentent. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://valtioneuvosto.fi/en/governments/government-programme	Accord fort : le modèle de prestations familiales et la ligne programmatique permettent d'estimer la préférence pour l'universalité ou le ciblage. Niveau de preuve : preuve directe ou politique explicitement documentée.
93	Numérique / intelligence artificielle	2	2	https://valtioneuvosto.fi/en/-/1410829/finland-among-top-eu-countries-in-digitalisation	Accord net : La Finlande finance largement santé et services sociaux par les collectivités de bien-être tout en achetant aussi des prestations privées et en concentrant certaines capacités spécialisées. Pour Finlande, sur Q93 (« Les administrations publiques devraient privilégier des modèles d'intelligence artificielle hébergés en Europe, même s'ils sont temporairement moins… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://valtioneuvosto.fi/en/-/1410829/finland-among-top-eu-countries-in-digitalisation	Accord net : la stratégie numérique permet d'estimer la priorité accordée à la souveraineté européenne par rapport au coût et à la performance. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.
